scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
21,1,1000000,676069,22170,739,478,11,0.955,0.8087,0.6934,melastigma,hdrr
21,1000001,2000000,1508242,35511,1642,806.5,22,0.9469,0.7676,0.5377,melastigma,hdrr
21,3000001,4000000,3495688,47475,2326,1192,76,0.8801,0.7354,0.5979,melastigma,hdrr
21,4000001,5000000,4275591,14785,1098,728,2.5,0.9932,0.8609,0.7266,melastigma,hdrr
21,5000001,6000000,5539625,51697,1767,1197,2,0.9967,0.8377,0.7295,melastigma,hdrr
21,6000001,7000000,6459200,52883,4089,2311,63.5,0.9465,0.8205,0.6174,melastigma,hdrr
21,7000001,8000000,7493336,38413,6189,3096.5,205.5,0.8755,0.7398,0.6039,melastigma,hdrr
21,8000001,9000000,8504412,39908,8570,5431,118.5,0.9573,0.8422,0.7207,melastigma,hdrr
21,9000001,10000000,9485462,41346,6719,3027.5,204,0.8737,0.6284,0.5129,melastigma,hdrr
21,10000001,11000000,10496986,44368,4078,1867,77,0.9208,0.6079,0.4711,melastigma,hdrr
21,11000001,12000000,11496985,43683,4810,1931,146,0.8594,0.5822,0.4406,melastigma,hdrr
21,14000001,15000000,14482488,31957,566,417.5,3,0.9857,0.8433,0.7435,melastigma,hdrr
21,15000001,16000000,15491343,46829,4643,2327.5,104,0.9145,0.673,0.5473,melastigma,hdrr
21,16000001,17000000,16484182,41540,5461,2925,60,0.9598,0.6766,0.5595,melastigma,hdrr
21,17000001,18000000,17506221,40480,7995,3341.5,216.5,0.8783,0.575,0.4541,melastigma,hdrr
21,18000001,19000000,18514078,40162,7558,3562,148,0.9202,0.6251,0.505,melastigma,hdrr
21,19000001,20000000,19499584,38894,3908,2397,77,0.9378,0.8065,0.6735,melastigma,hdrr
21,20000001,21000000,20514947,37058,6807,3521,145.5,0.9206,0.656,0.5421,melastigma,hdrr
21,21000001,22000000,21502997,37500,1729,1078,15,0.9726,0.7323,0.6492,melastigma,hdrr
21,22000001,23000000,22532701,31644,5525,3455,56.5,0.9678,0.8138,0.6848,melastigma,hdrr
21,23000001,24000000,23488312,36445,5385,3214.5,110,0.9338,0.8162,0.6887,melastigma,hdrr
21,24000001,25000000,24542108,47116,5062,2067,139.5,0.8736,0.6071,0.4747,melastigma,hdrr
21,25000001,26000000,25507233,37368,4401,1863,127,0.8724,0.5805,0.4764,melastigma,hdrr
21,26000001,27000000,26504512,39397,4812,1663.5,190,0.795,0.5102,0.3843,melastigma,hdrr
21,27000001,28000000,27504578,42705,7786,3065.5,186,0.8856,0.5219,0.4241,melastigma,hdrr
21,28000001,29000000,28488429,38567,5996,3369.5,54.5,0.9682,0.6718,0.5942,melastigma,hdrr
21,29000001,30000000,29494205,40819,4439,2229,95,0.9182,0.6147,0.5407,melastigma,hdrr
21,30000001,31000000,30528467,28797,6517,2625.5,112,0.9182,0.6024,0.4417,melastigma,hdrr
