scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
24,1,1000000,592909,27348,2068,1144.5,23,0.9606,0.7813,0.5954,melastigma,hdrr
24,1000001,2000000,1511833,40416,3799,1784,129,0.8651,0.7103,0.5391,melastigma,hdrr
24,2000001,3000000,2500573,40779,3854,1973,70,0.9315,0.7339,0.5625,melastigma,hdrr
24,3000001,4000000,3491787,38530,4673,2306,85,0.9289,0.6434,0.5105,melastigma,hdrr
24,4000001,5000000,4501848,39965,6594,2700,186,0.8711,0.5558,0.4426,melastigma,hdrr
24,5000001,6000000,5442925,36277,2283,1150,44.5,0.9255,0.6775,0.5532,melastigma,hdrr
24,6000001,7000000,6491967,28232,4064,2322,43,0.9636,0.7451,0.6318,melastigma,hdrr
24,7000001,8000000,7510853,35444,3598,1351,81.5,0.8862,0.5258,0.4155,melastigma,hdrr
24,8000001,9000000,8494851,38283,6679,3340.5,97.5,0.9433,0.6697,0.5524,melastigma,hdrr
24,9000001,10000000,9531085,44497,2307,986,31.5,0.9381,0.5479,0.4804,melastigma,hdrr
24,10000001,11000000,10397210,30512,3397,1147.5,97,0.8441,0.5232,0.3742,melastigma,hdrr
24,11000001,12000000,11434945,29535,5191,2208,118.5,0.8981,0.5947,0.4837,melastigma,hdrr
24,12000001,13000000,12500822,41238,9127,4258.5,271,0.8803,0.6887,0.5593,melastigma,hdrr
24,13000001,14000000,13487951,37519,2817,1527,70,0.9123,0.8001,0.641,melastigma,hdrr
24,14000001,15000000,14502114,36675,9251,5391,145,0.9476,0.7664,0.6306,melastigma,hdrr
24,15000001,16000000,15495131,55092,3074,1251.5,54.5,0.9165,0.4709,0.4044,melastigma,hdrr
24,16000001,17000000,16512556,39178,3884,2207,46,0.9592,0.6507,0.5778,melastigma,hdrr
24,17000001,18000000,17471405,33764,2701,1636,49,0.9418,0.701,0.6172,melastigma,hdrr
24,18000001,19000000,18495860,46203,2530,1240,36,0.9436,0.6155,0.5141,melastigma,hdrr
24,19000001,20000000,19491598,45628,3443,1133,108.5,0.8252,0.4792,0.3432,melastigma,hdrr
24,20000001,21000000,20507962,43436,2882,1385,46.5,0.935,0.595,0.5013,melastigma,hdrr
24,21000001,22000000,21499851,45235,2938,1625,56,0.9334,0.7032,0.5918,melastigma,hdrr
24,22000001,23000000,22420813,38898,1615,925.5,26,0.9453,0.7108,0.5893,melastigma,hdrr
15,1,1000000,744159,20410,684,432.5,11,0.9504,0.7777,0.6545,melastigma,hdrr
15,1000001,2000000,1469460,47448,3651,1916,77,0.9227,0.7109,0.5779,melastigma,hdrr
15,2000001,3000000,2498235,45984,3363,1679,55.5,0.936,0.657,0.5313,melastigma,hdrr
15,3000001,4000000,3500156,45462,1705,775,38,0.9065,0.6209,0.5044,melastigma,hdrr
15,4000001,5000000,4292763,10962,522,213,11.5,0.8976,0.5137,0.422,melastigma,hdrr
15,5000001,6000000,5514160,43445,4023,1805.5,81.5,0.9136,0.6656,0.4809,melastigma,hdrr
15,6000001,7000000,6493888,47205,4110,1869.5,67,0.9308,0.6877,0.4959,melastigma,hdrr
15,7000001,8000000,7509903,49777,2258,868,68,0.8547,0.4971,0.4257,melastigma,hdrr
15,8000001,9000000,8500825,42666,2591,1306,78,0.8873,0.7111,0.5489,melastigma,hdrr
15,9000001,10000000,9501963,44669,2264,1103.5,46.5,0.9191,0.6485,0.4933,melastigma,hdrr
15,11000001,12000000,11502828,40468,2931,1175,73.5,0.8823,0.5787,0.4341,melastigma,hdrr
15,12000001,13000000,12498830,41639,5882,2572.5,110,0.918,0.5933,0.4703,melastigma,hdrr
15,13000001,14000000,13517589,44324,6138,2459,153,0.8828,0.5923,0.4393,melastigma,hdrr
15,14000001,15000000,14450944,38696,3792,1579,83,0.9001,0.5781,0.4435,melastigma,hdrr
15,15000001,16000000,15507022,39450,3729,1897,65,0.9337,0.7153,0.5592,melastigma,hdrr
15,16000001,17000000,16510903,35024,2407,1149.5,21,0.9641,0.7064,0.4981,melastigma,hdrr
15,17000001,18000000,17904819,2705,306,117,5,0.918,0.5463,0.3862,melastigma,hdrr
15,18000001,19000000,18561998,33980,8148,4314.5,85.5,0.9611,0.6787,0.5367,melastigma,hdrr
15,19000001,20000000,19512947,33911,4273,2132,83,0.9251,0.6371,0.5405,melastigma,hdrr
15,20000001,21000000,20496455,37776,6222,2789.5,106,0.9268,0.6037,0.4795,melastigma,hdrr
15,21000001,22000000,21479959,36448,6651,3197.5,113,0.9317,0.6166,0.4991,melastigma,hdrr
15,22000001,23000000,22498930,38255,7613,3546,142,0.923,0.6082,0.4826,melastigma,hdrr
15,23000001,24000000,23505022,38389,8761,3728,247,0.8757,0.5288,0.419,melastigma,hdrr
15,24000001,25000000,24503190,38829,3561,1735,66,0.9267,0.5862,0.5087,melastigma,hdrr
15,25000001,26000000,25493801,40357,7194,3984,71,0.965,0.6284,0.5643,melastigma,hdrr
15,26000001,27000000,26507622,43197,10094,4342.5,308,0.8675,0.5481,0.4655,melastigma,hdrr
15,27000001,28000000,27493764,41014,6435,2902.5,183,0.8814,0.5649,0.4944,melastigma,hdrr
15,28000001,29000000,28508444,41152,7696,3835,144,0.9276,0.6082,0.5324,melastigma,hdrr
15,29000001,30000000,29500245,26345,3072,1612,54,0.9352,0.6547,0.5543,melastigma,hdrr
15,30000001,31000000,30164265,10050,533,331,9,0.9471,0.7415,0.6437,melastigma,hdrr
1,1,1000000,773442,17383,1023,454.5,13.5,0.9423,0.6419,0.44,melastigma,hdrr
1,1000001,2000000,1499533,46163,3929,1240,95,0.8577,0.4999,0.3333,melastigma,hdrr
1,2000001,3000000,2496202,36377,3252,1100.5,80,0.8645,0.5569,0.3661,melastigma,hdrr
1,3000001,4000000,3470644,48098,5175,1901.5,153,0.8511,0.5008,0.3895,melastigma,hdrr
1,4000001,5000000,4409263,38457,2939,1198,80,0.8748,0.5171,0.4078,melastigma,hdrr
1,5000001,6000000,5525740,37728,3951,1584.5,103,0.8779,0.5193,0.434,melastigma,hdrr
1,6000001,7000000,6488971,38971,5614,3467,88.5,0.9502,0.7703,0.6639,melastigma,hdrr
1,7000001,8000000,7388966,33108,6281,3113,123.5,0.9237,0.647,0.5357,melastigma,hdrr
1,8000001,9000000,8515629,41431,6664,3097.5,117.5,0.9269,0.6054,0.507,melastigma,hdrr
1,9000001,10000000,9501342,38236,8684,4523,149,0.9362,0.6397,0.5631,melastigma,hdrr
1,10000001,11000000,10519162,38981,7664,3880.5,121,0.9395,0.6363,0.553,melastigma,hdrr
1,11000001,12000000,11509321,42723,6933,3315.5,108.5,0.9366,0.6701,0.5506,melastigma,hdrr
1,12000001,13000000,12453322,39989,9152,4213.5,227.5,0.8975,0.6189,0.5129,melastigma,hdrr
1,13000001,14000000,13522148,36385,2364,1292,42.5,0.9363,0.7018,0.6072,melastigma,hdrr
1,14000001,15000000,14493604,43202,7563,3870.5,87.5,0.9558,0.6797,0.5841,melastigma,hdrr
1,15000001,16000000,15588332,36384,5887,3182,85,0.948,0.7114,0.6052,melastigma,hdrr
1,16000001,17000000,16472738,29811,3413,1141,85,0.8613,0.5797,0.4065,melastigma,hdrr
1,17000001,18000000,17450995,34336,3296,1445.5,85,0.8889,0.6206,0.5163,melastigma,hdrr
1,18000001,19000000,18486467,42249,7886,4232.5,109.5,0.9496,0.7313,0.6135,melastigma,hdrr
1,19000001,20000000,19497056,39743,1618,1196.5,4.5,0.9925,0.9025,0.7918,melastigma,hdrr
