scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
1,1,1000000,773442,17383,1021,456,13,0.9446,0.6512,0.442,melastigma,hdrr
1,1000001,2000000,1499533,46163,3914,1226.5,97,0.8534,0.4974,0.331,melastigma,hdrr
1,2000001,3000000,2496202,36377,3298,1108,90,0.8497,0.5469,0.3601,melastigma,hdrr
1,3000001,4000000,3470644,48098,5149,1902.5,150,0.8538,0.5049,0.3916,melastigma,hdrr
1,4000001,5000000,4409263,38457,2939,1237,73,0.8885,0.5405,0.4251,melastigma,hdrr
1,5000001,6000000,5525740,37728,3885,1589,99,0.8827,0.5177,0.4329,melastigma,hdrr
1,6000001,7000000,6488971,38971,5509,3459,90,0.9493,0.7819,0.6724,melastigma,hdrr
1,7000001,8000000,7388966,33108,6269,3086.5,119,0.9258,0.6326,0.5285,melastigma,hdrr
1,8000001,9000000,8515629,41431,6538,3098.5,117,0.9272,0.5903,0.4958,melastigma,hdrr
1,9000001,10000000,9501342,38236,8346,4621,146,0.9387,0.6415,0.566,melastigma,hdrr
1,10000001,11000000,10519162,38981,7520,3931,126,0.9379,0.6277,0.5473,melastigma,hdrr
1,11000001,12000000,11509321,42723,6690,3316,106.5,0.9378,0.6559,0.541,melastigma,hdrr
1,12000001,13000000,12453322,39989,8947,4216.5,232.5,0.8955,0.6044,0.5032,melastigma,hdrr
1,13000001,14000000,13522148,36385,2317,1286,44.5,0.9331,0.6795,0.5897,melastigma,hdrr
1,14000001,15000000,14493604,43202,7139,3858.5,85.5,0.9566,0.6665,0.5736,melastigma,hdrr
1,15000001,16000000,15588332,36384,5911,3110.5,86.5,0.9459,0.6887,0.5866,melastigma,hdrr
1,16000001,17000000,16472738,29811,3326,1167,91,0.8553,0.5797,0.4073,melastigma,hdrr
1,17000001,18000000,17450995,34336,3247,1462,86.5,0.8883,0.6254,0.5214,melastigma,hdrr
1,18000001,19000000,18486467,42249,7857,4237,110.5,0.9492,0.7337,0.6154,melastigma,hdrr
1,19000001,20000000,19497056,39743,1613,1196.5,4.5,0.9925,0.9092,0.7969,melastigma,hdrr
1,20000001,21000000,20498107,44470,8859,4877,142.5,0.9432,0.7563,0.6306,melastigma,hdrr
1,21000001,22000000,21509063,42093,8405,4956,64.5,0.9743,0.7248,0.6181,melastigma,hdrr
1,22000001,23000000,22503657,45152,7670,3609,116,0.9377,0.664,0.5097,melastigma,hdrr
1,23000001,24000000,23491312,45406,4335,1811.5,66,0.9297,0.6465,0.4688,melastigma,hdrr
1,24000001,25000000,24479211,45822,6103,2681,116,0.9171,0.6623,0.5012,melastigma,hdrr
1,25000001,26000000,25300475,19504,342,114,24.5,0.6462,0.4945,0.36870000000000003,melastigma,hdrr
1,26000001,27000000,26487367,46862,811,548,9,0.9677,0.8185,0.7404,melastigma,hdrr
1,27000001,28000000,27525225,25007,1085,706,3,0.9915,0.7503,0.6845,melastigma,hdrr
1,28000001,29000000,28481061,46066,295,154,8,0.9012,0.7684,0.5984,melastigma,hdrr
1,29000001,30000000,29492839,43061,918,612,3,0.9902,0.823,0.7065,melastigma,hdrr
1,30000001,31000000,30473162,44134,6692,4078,95,0.9545,0.7293,0.6319,melastigma,hdrr
1,31000001,32000000,31487731,40515,4968,2666.5,91.5,0.9336,0.6514,0.5591,melastigma,hdrr
