scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
1,1,1000000,773442,17383,1066,456.5,12.5,0.9467,0.6486,0.4417,melastigma,hdrr
1,1000001,2000000,1499533,46163,4081,1225,93,0.8589,0.5154,0.3405,melastigma,hdrr
1,2000001,3000000,2496202,36377,3345,1109.5,82.5,0.8616,0.5777,0.3758,melastigma,hdrr
1,3000001,4000000,3470644,48098,5194,1900.5,145,0.8582,0.5121,0.3976,melastigma,hdrr
1,4000001,5000000,4409263,38457,2977,1239,75,0.8858,0.5591,0.4395,melastigma,hdrr
1,5000001,6000000,5525740,37728,3910,1592,98,0.884,0.5227,0.4369,melastigma,hdrr
1,6000001,7000000,6488971,38971,5566,3468.5,92,0.9483,0.7749,0.6672,melastigma,hdrr
1,7000001,8000000,7388966,33108,6258,3099,123.5,0.9234,0.6407,0.5321,melastigma,hdrr
1,8000001,9000000,8515629,41431,6643,3110.5,118.5,0.9266,0.6021,0.5052,melastigma,hdrr
1,9000001,10000000,9501342,38236,8605,4448,160,0.9306,0.6206,0.5488,melastigma,hdrr
1,10000001,11000000,10519162,38981,7668,3889.5,125,0.9377,0.6379,0.5539,melastigma,hdrr
1,11000001,12000000,11509321,42723,6916,3304,102,0.9401,0.6708,0.552,melastigma,hdrr
1,12000001,13000000,12453322,39989,9211,4168,226,0.8971,0.6172,0.5125,melastigma,hdrr
1,13000001,14000000,13522148,36385,2368,1289.5,43,0.9355,0.7012,0.6047,melastigma,hdrr
1,14000001,15000000,14493604,43202,7544,3852,82,0.9583,0.6809,0.5854,melastigma,hdrr
1,15000001,16000000,15588332,36384,5905,3184.5,84,0.9486,0.7079,0.6026,melastigma,hdrr
1,16000001,17000000,16472738,29811,3291,1147,82.5,0.8658,0.5666,0.3986,melastigma,hdrr
1,17000001,18000000,17450995,34336,3262,1443.5,89.5,0.8832,0.6156,0.5133,melastigma,hdrr
1,18000001,19000000,18486467,42249,7899,4251,109,0.95,0.7383,0.619,melastigma,hdrr
1,19000001,20000000,19497056,39743,1582,1196,4.5,0.9925,0.9095,0.7966,melastigma,hdrr
1,20000001,21000000,20498107,44470,8760,4869.5,148,0.941,0.7591,0.6332,melastigma,hdrr
1,21000001,22000000,21509063,42093,8558,5064,63.5,0.9752,0.7693,0.6531,melastigma,hdrr
1,22000001,23000000,22503657,45152,7814,3610.5,128.5,0.9313,0.6692,0.5137,melastigma,hdrr
1,23000001,24000000,23491312,45406,4338,1812,66,0.9297,0.6469,0.4691,melastigma,hdrr
1,24000001,25000000,24479211,45822,6111,2700,107,0.9238,0.6701,0.5077,melastigma,hdrr
1,25000001,26000000,25300475,19504,332,116,22,0.6812,0.5251,0.3941,melastigma,hdrr
1,26000001,27000000,26487367,46862,808,548.5,9.5,0.9659,0.8198,0.7411,melastigma,hdrr
1,27000001,28000000,27525225,25007,1081,724.5,2,0.9945,0.7873,0.7194,melastigma,hdrr
1,28000001,29000000,28481061,46066,293,153,8,0.9006,0.7945,0.6183,melastigma,hdrr
