scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
10,1,1000000,501694,35391,355,167,3,0.9647,0.6756,0.5113,melastigma,hdrr
10,1000001,2000000,1582373,35713,2017,1021.5,45,0.9156,0.6288,0.5443,melastigma,hdrr
10,2000001,3000000,2546911,37291,4132,2449,17,0.9862,0.6934,0.6133,melastigma,hdrr
10,3000001,4000000,3500621,43808,3527,1811,71.5,0.924,0.6393,0.5561,melastigma,hdrr
10,4000001,5000000,4516079,43368,5320,2980.5,97,0.937,0.7269,0.6203,melastigma,hdrr
10,5000001,6000000,5494357,45088,8207,3708.5,213,0.8914,0.6246,0.5083,melastigma,hdrr
10,6000001,7000000,6478127,51523,3753,2513.5,24.5,0.9807,0.8369,0.7202,melastigma,hdrr
10,7000001,8000000,7526522,39531,3644,2281.5,64.5,0.945,0.8245,0.7107,melastigma,hdrr
10,8000001,9000000,8489174,39229,6055,3659.5,75.5,0.9596,0.7802,0.6298,melastigma,hdrr
10,9000001,10000000,9501332,39164,8789,4727.5,97,0.9598,0.6757,0.5493,melastigma,hdrr
10,10000001,11000000,10481750,37311,5979,3616,65.5,0.9644,0.7756,0.6538,melastigma,hdrr
10,11000001,12000000,11494110,36524,5302,3507,53.5,0.9699,0.8556,0.7347,melastigma,hdrr
10,12000001,13000000,12528632,42125,6637,2866,153.5,0.8983,0.6049,0.5005,melastigma,hdrr
10,13000001,14000000,13513400,39456,8077,3303,206,0.8826,0.5747,0.47,melastigma,hdrr
10,14000001,15000000,14519366,43379,4905,2155.5,74,0.9336,0.5945,0.5051,melastigma,hdrr
10,15000001,16000000,15459735,43899,4413,2111.5,62,0.9429,0.6322,0.5371,melastigma,hdrr
10,16000001,17000000,16551917,27533,5010,2678,47,0.9655,0.7726,0.5947,melastigma,hdrr
10,17000001,18000000,17490148,34909,4738,2628,71.5,0.947,0.7244,0.6199,melastigma,hdrr
10,18000001,19000000,18489632,34508,9728,5034.5,225,0.9144,0.6782,0.5756,melastigma,hdrr
10,19000001,20000000,19499893,35990,9749,4772,167,0.9324,0.638,0.5518,melastigma,hdrr
10,20000001,21000000,20494668,36676,6261,3805.5,54,0.972,0.7637,0.6787,melastigma,hdrr
10,21000001,22000000,21490673,33112,8838,4268,184,0.9173,0.6833,0.57,melastigma,hdrr
10,22000001,23000000,22526080,35841,4510,2025.5,85,0.9195,0.6778,0.5263,melastigma,hdrr
10,23000001,24000000,23473788,46628,7509,3404,146,0.9177,0.6603,0.5042,melastigma,hdrr
10,24000001,25000000,24544327,37161,2187,1222.5,51,0.9199,0.8012,0.6408,melastigma,hdrr
10,25000001,26000000,25515331,39722,5419,3440.5,70,0.9601,0.7893,0.6809,melastigma,hdrr
10,26000001,27000000,26508250,42214,8369,3785.5,178,0.9102,0.6158,0.4917,melastigma,hdrr
10,27000001,28000000,27500072,50030,5638,2250,176,0.8549,0.569,0.4273,melastigma,hdrr
10,28000001,29000000,28510274,44171,4746,2121,169,0.8524,0.5753,0.4632,melastigma,hdrr
10,29000001,30000000,29489351,44961,8010,3373,179,0.8992,0.6385,0.4673,melastigma,hdrr
10,30000001,31000000,30473998,41945,4525,2039.5,77.5,0.9268,0.6855,0.4785,melastigma,hdrr
3,1,1000000,543313,38021,577,275,17,0.8836,0.7227,0.567,melastigma,hdrr
3,4000001,5000000,4535893,35297,3701,1674,97,0.8905,0.5791,0.4749,melastigma,hdrr
3,6000001,7000000,6463219,39021,2173,785,79,0.8171,0.5748,0.4064,melastigma,hdrr
3,7000001,8000000,7758713,14496,281,154,5,0.9371,0.6528,0.5747,melastigma,hdrr
3,8000001,9000000,8501426,44228,4010,2634.5,33,0.9753,0.8105,0.7138,melastigma,hdrr
3,9000001,10000000,9492870,48624,871,589.5,5.5,0.9815,0.8427,0.7842,melastigma,hdrr
3,10000001,11000000,10494375,42894,9297,4059.5,252.5,0.8829,0.6237,0.5153,melastigma,hdrr
3,11000001,12000000,11510284,42363,5615,2154.5,190.5,0.8375,0.5503,0.4521,melastigma,hdrr
3,12000001,13000000,12493362,39111,7167,4258.5,117.5,0.9463,0.747,0.6523,melastigma,hdrr
3,13000001,14000000,13502650,41671,4908,2715,40.5,0.9706,0.6949,0.5998,melastigma,hdrr
3,14000001,15000000,14470030,41445,8196,4156.5,123.5,0.9423,0.6612,0.5427,melastigma,hdrr
3,15000001,16000000,15505999,39707,9177,6244,73,0.9769,0.8078,0.7145,melastigma,hdrr
3,16000001,17000000,16501306,37209,3964,2471.5,46.5,0.9631,0.7622,0.6748,melastigma,hdrr
3,17000001,18000000,17505065,36750,9185,5143.5,122.5,0.9535,0.8245,0.6392,melastigma,hdrr
3,18000001,19000000,18491080,37069,5598,3181,73,0.9551,0.828,0.6529,melastigma,hdrr
3,19000001,20000000,19506487,34527,9392,5837,112,0.9623,0.8296,0.7033,melastigma,hdrr
3,20000001,21000000,20521667,25255,5540,2175,125,0.8913,0.5911,0.4426,melastigma,hdrr
3,21000001,22000000,21464986,30388,4101,2297,68.5,0.9421,0.6828,0.6011,melastigma,hdrr
3,22000001,23000000,22501180,37791,8249,4354.5,130.5,0.9418,0.7084,0.5942,melastigma,hdrr
3,23000001,24000000,23505789,38387,9354,4394,156.5,0.9312,0.6308,0.5081,melastigma,hdrr
3,24000001,25000000,24468008,40560,8832,4184.5,195,0.9109,0.6218,0.4874,melastigma,hdrr
3,25000001,26000000,25500894,36304,8466,4942.5,131.5,0.9482,0.7546,0.6267,melastigma,hdrr
