scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
21,1,1000000,676069,22170,738,478,11,0.955,0.8122,0.697,melastigma,hdrr
21,1000001,2000000,1508242,35511,1636,768,24,0.9394,0.7291,0.5161,melastigma,hdrr
21,3000001,4000000,3495688,47475,2294,1209,80,0.8759,0.7344,0.5976,melastigma,hdrr
21,4000001,5000000,4275591,14785,1075,718,4,0.9889,0.789,0.6768,melastigma,hdrr
21,5000001,6000000,5539625,51697,1726,1195,5,0.9917,0.8088,0.7045,melastigma,hdrr
21,6000001,7000000,6459200,52883,4054,2323,66,0.9447,0.811,0.6122,melastigma,hdrr
21,7000001,8000000,7493336,38413,6049,3117.5,211,0.8732,0.7314,0.5969,melastigma,hdrr
21,8000001,9000000,8504412,39908,8436,5469.5,113,0.9595,0.8324,0.7149,melastigma,hdrr
21,9000001,10000000,9485462,41346,6675,3014,206,0.872,0.6251,0.5105,melastigma,hdrr
21,10000001,11000000,10496986,44368,4077,1863,70,0.9276,0.6106,0.4723,melastigma,hdrr
21,11000001,12000000,11496985,43683,4818,1925,144.5,0.8604,0.5792,0.4387,melastigma,hdrr
21,14000001,15000000,14482488,31957,570,426,4,0.9814,0.8521,0.7506,melastigma,hdrr
21,15000001,16000000,15491343,46829,4696,2308,100,0.9169,0.6593,0.5368,melastigma,hdrr
21,16000001,17000000,16484182,41540,5472,2947,64,0.9575,0.6795,0.5616,melastigma,hdrr
21,17000001,18000000,17506221,40480,8015,3346.5,220.5,0.8764,0.5727,0.4529,melastigma,hdrr
21,18000001,19000000,18514078,40162,7554,3540,138,0.925,0.6228,0.5031,melastigma,hdrr
21,19000001,20000000,19499584,38894,3893,2356,68.5,0.9435,0.7926,0.6633,melastigma,hdrr
21,20000001,21000000,20514947,37058,6818,3500,145.5,0.9202,0.6528,0.5384,melastigma,hdrr
21,21000001,22000000,21502997,37500,1712,1065.5,15,0.9722,0.7315,0.6473,melastigma,hdrr
21,22000001,23000000,22532701,31644,5395,3442,66,0.9624,0.7945,0.6699,melastigma,hdrr
