scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
5,1,1000000,630207,33255,1102,581,20.5,0.9318,0.714,0.5393,melastigma,hdrr
5,1000001,2000000,1498398,40019,549,229,18.5,0.8505,0.6447,0.4298,melastigma,hdrr
5,2000001,3000000,2439725,31666,2411,982,65.5,0.8749,0.5984,0.4336,melastigma,hdrr
5,3000001,4000000,3523401,38665,1206,606.5,11,0.9644,0.7579,0.5271,melastigma,hdrr
5,4000001,5000000,4498902,41461,1537,719,26,0.9302,0.7306,0.5399,melastigma,hdrr
5,5000001,6000000,5494579,41234,1622,910,33.5,0.929,0.6885,0.5578,melastigma,hdrr
5,6000001,7000000,6505546,42756,1502,723.5,35,0.9077,0.6534,0.4839,melastigma,hdrr
5,7000001,8000000,7492934,42680,3789,1807,57.5,0.9383,0.6219,0.5178,melastigma,hdrr
5,8000001,9000000,8484104,39660,3468,1133,99,0.8393,0.5167,0.3696,melastigma,hdrr
5,9000001,10000000,9494385,41889,7221,4612,98.5,0.9582,0.8054,0.6829,melastigma,hdrr
5,10000001,11000000,10497333,39911,5566,3543.5,70,0.9613,0.803,0.6579,melastigma,hdrr
5,11000001,12000000,11495816,43318,6837,3267.5,132,0.9223,0.6482,0.532,melastigma,hdrr
5,12000001,13000000,12471852,43450,8070,3733,183.5,0.9063,0.6011,0.4939,melastigma,hdrr
5,13000001,14000000,13486670,39841,4942,2584,59.5,0.955,0.6798,0.5523,melastigma,hdrr
5,14000001,15000000,14502452,42386,8946,5344,99.5,0.9634,0.7884,0.6434,melastigma,hdrr
5,15000001,16000000,15506462,40517,7350,4381,49,0.9779,0.7562,0.6168,melastigma,hdrr
5,16000001,17000000,16512503,40159,7544,4106.5,119.5,0.9434,0.72,0.5842,melastigma,hdrr
5,17000001,18000000,17493707,34442,7357,3298,233,0.868,0.6113,0.4996,melastigma,hdrr
5,18000001,19000000,18504802,38650,7931,4283,181,0.9189,0.6761,0.5804,melastigma,hdrr
5,19000001,20000000,19521623,36206,9083,5131,150,0.9432,0.7067,0.6165,melastigma,hdrr
5,20000001,21000000,20523706,41134,9296,3725,278,0.8611,0.5163,0.4215,melastigma,hdrr
5,21000001,22000000,21508251,43222,5241,2299.5,149,0.8783,0.5993,0.4798,melastigma,hdrr
5,22000001,23000000,22498644,45627,9139,4093.5,341.5,0.846,0.6322,0.5146,melastigma,hdrr
5,23000001,24000000,23495590,41265,9027,4184.5,240,0.8915,0.6501,0.5267,melastigma,hdrr
5,24000001,25000000,24488769,38401,2156,1223,49,0.923,0.7422,0.6286,melastigma,hdrr
5,25000001,26000000,25552211,36402,6168,2356,156,0.8758,0.5668,0.4268,melastigma,hdrr
5,26000001,27000000,26456026,30140,4686,2650,90,0.9343,0.7324,0.6197,melastigma,hdrr
5,27000001,28000000,27520186,39766,3857,2327.5,50,0.9579,0.8228,0.6624,melastigma,hdrr
5,28000001,29000000,28430518,34396,8487,4756,137.5,0.9438,0.7443,0.6009,melastigma,hdrr
5,29000001,30000000,29523252,36390,4011,1664,105.5,0.8808,0.5349,0.4395,melastigma,hdrr
5,30000001,31000000,30603783,28814,3724,1744.5,96,0.8957,0.6069,0.4779,melastigma,hdrr
5,31000001,32000000,31509305,43495,6929,2261,222,0.8212,0.4976,0.3383,melastigma,hdrr
5,32000001,33000000,32420301,33982,360,153,5,0.9367,0.6491,0.4744,melastigma,hdrr
22,1,1000000,579440,27240,2377,1096.5,33,0.9416,0.6731,0.4901,melastigma,hdrr
22,1000001,2000000,1506320,40887,4211,1861,68,0.9295,0.6566,0.4578,melastigma,hdrr
22,2000001,3000000,2485769,42738,3820,1840,101,0.8959,0.6074,0.5104,melastigma,hdrr
22,3000001,4000000,3481403,30525,6156,2628,131.5,0.9047,0.5689,0.4434,melastigma,hdrr
22,4000001,5000000,4516273,38539,7429,2770,190.5,0.8713,0.5493,0.4208,melastigma,hdrr
22,5000001,6000000,5560835,46551,8404,3620.5,136,0.9276,0.6295,0.4619,melastigma,hdrr
22,6000001,7000000,6493406,40635,6629,3258.5,77,0.9538,0.6388,0.5454,melastigma,hdrr
22,7000001,8000000,7523221,33549,10045,4895,128.5,0.9488,0.6539,0.5305,melastigma,hdrr
22,8000001,9000000,8503022,36070,3960,1736,103,0.888,0.6035,0.5041,melastigma,hdrr
22,9000001,10000000,9515922,36126,7530,4128.5,184,0.9147,0.7751,0.6288,melastigma,hdrr
22,10000001,11000000,10432720,31757,2931,1145.5,122.5,0.8068,0.5577,0.4625,melastigma,hdrr
22,11000001,12000000,11543743,34252,4521,2036.5,175.5,0.8413,0.6521,0.532,melastigma,hdrr
22,12000001,13000000,12498236,32926,3042,1762,54,0.9405,0.7358,0.6158,melastigma,hdrr
22,13000001,14000000,13499638,31917,2257,1287,37,0.9441,0.7529,0.6336,melastigma,hdrr
22,14000001,15000000,14508182,34918,7241,3602,126,0.9324,0.6336,0.5344,melastigma,hdrr
22,15000001,16000000,15492683,40020,3945,1911.5,89,0.911,0.6383,0.5315,melastigma,hdrr
22,16000001,17000000,16495734,35103,6144,3152,122.5,0.9252,0.6527,0.5366,melastigma,hdrr
22,17000001,18000000,17485803,42828,1073,553,12.5,0.9558,0.6581,0.5581,melastigma,hdrr
22,18000001,19000000,18522593,46597,5170,2879,104.5,0.9299,0.6849,0.5931,melastigma,hdrr
22,19000001,20000000,19515717,41218,2506,1194,84,0.8685,0.6301,0.5287,melastigma,hdrr
22,20000001,21000000,20479748,43807,1059,467.5,18.5,0.9239,0.7623,0.5112,melastigma,hdrr
22,21000001,22000000,21494345,43969,3861,1401.5,111,0.8532,0.581,0.4021,melastigma,hdrr
22,22000001,23000000,22529366,44085,4836,2889.5,51,0.9653,0.7109,0.6257,melastigma,hdrr
22,23000001,24000000,23476438,44260,2058,1171.5,35,0.942,0.6875,0.5895,melastigma,hdrr
22,24000001,25000000,24522750,43236,5384,2529,165,0.8775,0.5963,0.4754,melastigma,hdrr
22,25000001,26000000,25474333,46262,1901,669,63,0.8279,0.5004,0.3738,melastigma,hdrr
22,26000001,27000000,26591199,36068,3859,1726,120,0.87,0.6042,0.5027,melastigma,hdrr
22,27000001,28000000,27482669,47032,2630,1376.5,33,0.9532,0.7568,0.5618,melastigma,hdrr
22,28000001,29000000,28400712,32471,322,191,9,0.91,0.7368,0.6547,melastigma,hdrr
23,1,1000000,543510,48971,1157,405.5,28.5,0.8687,0.517,0.3925,melastigma,hdrr
23,1000001,2000000,1487865,46937,7372,3659,175,0.9087,0.6313,0.5078,melastigma,hdrr
23,2000001,3000000,2508016,46041,300,81,15,0.6875,0.4314,0.2762,melastigma,hdrr
23,3000001,4000000,3502901,45456,1229,430,30,0.8696,0.4692,0.3527,melastigma,hdrr
23,5000001,6000000,5507049,44969,5646,2619.5,98,0.9279,0.7113,0.5206,melastigma,hdrr
23,7000001,8000000,7490425,41546,4776,2291,101,0.9156,0.7268,0.5451,melastigma,hdrr
23,8000001,9000000,8495074,41997,3397,1577.5,73,0.9115,0.6562,0.5031,melastigma,hdrr
23,9000001,10000000,9522954,41851,1300,729,31,0.9184,0.7867,0.6259,melastigma,hdrr
23,10000001,11000000,10527598,34314,876,534.5,12,0.9561,0.8212,0.657,melastigma,hdrr
23,11000001,12000000,11577012,40328,2866,1161,83.5,0.8658,0.5665,0.4484,melastigma,hdrr
23,12000001,13000000,12524647,35896,3804,2374.5,40.5,0.9665,0.8656,0.6685,melastigma,hdrr
23,13000001,14000000,13466321,41582,4002,2657,48,0.9645,0.7988,0.7002,melastigma,hdrr
23,14000001,15000000,14495776,36337,2947,1503.5,48,0.9381,0.725,0.5382,melastigma,hdrr
23,15000001,16000000,15510419,38185,3977,2116.5,80,0.9272,0.7038,0.5871,melastigma,hdrr
23,16000001,17000000,16506994,38541,5770,2885.5,142,0.9062,0.6845,0.5532,melastigma,hdrr
23,17000001,18000000,17520528,41701,1516,720,40,0.8947,0.6395,0.537,melastigma,hdrr
23,18000001,19000000,18394124,34179,8043,3764,198.5,0.8998,0.6351,0.4858,melastigma,hdrr
23,19000001,20000000,19535005,39885,1866,918,41,0.9145,0.615,0.5331,melastigma,hdrr
23,20000001,21000000,20518792,42422,1228,488.5,39.5,0.8504,0.6498,0.4379,melastigma,hdrr
23,21000001,22000000,21491182,41862,2404,914,56,0.8845,0.5978,0.43,melastigma,hdrr
23,22000001,23000000,22503308,43174,6191,1860,179.5,0.824,0.505,0.3237,melastigma,hdrr
23,23000001,24000000,23439829,32770,4075,1786,76,0.9184,0.7317,0.4927,melastigma,hdrr
23,24000001,25000000,24176167,13653,839,460.5,30.5,0.8758,0.7504,0.6114,melastigma,hdrr
1,1,1000000,773442,17383,1034,459.5,13,0.945,0.6497,0.4407,melastigma,hdrr
1,1000001,2000000,1499533,46163,3923,1241,90,0.8648,0.5079,0.3372,melastigma,hdrr
1,2000001,3000000,2496202,36377,3290,1093,89.5,0.8486,0.5368,0.3545,melastigma,hdrr
1,3000001,4000000,3470644,48098,5186,1866.5,150,0.8512,0.4894,0.3812,melastigma,hdrr
1,4000001,5000000,4409263,38457,2906,1249,75,0.8867,0.5524,0.4337,melastigma,hdrr
1,5000001,6000000,5525740,37728,3972,1586,100,0.8814,0.5261,0.439,melastigma,hdrr
1,6000001,7000000,6488971,38971,5754,3455,90.5,0.9489,0.7782,0.6702,melastigma,hdrr
1,7000001,8000000,7388966,33108,6461,3095,125.5,0.9221,0.6501,0.5391,melastigma,hdrr
1,8000001,9000000,8515629,41431,6632,3123,111.5,0.9311,0.6142,0.5134,melastigma,hdrr
1,9000001,10000000,9501342,38236,8633,4471,150.5,0.9349,0.6297,0.5551,melastigma,hdrr
1,10000001,11000000,10519162,38981,7637,3884,126.5,0.9369,0.6371,0.5533,melastigma,hdrr
1,11000001,12000000,11509321,42723,6905,3326.5,108,0.9371,0.6745,0.5544,melastigma,hdrr
1,12000001,13000000,12453322,39989,9208,4188,232.5,0.8948,0.6181,0.5131,melastigma,hdrr
1,13000001,14000000,13522148,36385,2353,1299.5,42.5,0.9367,0.7078,0.6121,melastigma,hdrr
