scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
5,1,1000000,630207,33255,1087,588,15,0.9502,0.7391,0.5594,melastigma,hdrr
5,1000001,2000000,1498398,40019,541,230,15,0.8776,0.675,0.4456,melastigma,hdrr
5,2000001,3000000,2439725,31666,2424,977.5,65,0.8753,0.6015,0.4322,melastigma,hdrr
5,3000001,4000000,3523401,38665,1221,598,13,0.9574,0.7276,0.51,melastigma,hdrr
5,4000001,5000000,4498902,41461,1511,705,26,0.9289,0.7285,0.5372,melastigma,hdrr
5,5000001,6000000,5494579,41234,1623,899,34,0.9271,0.6767,0.5481,melastigma,hdrr
5,6000001,7000000,6505546,42756,1516,707,37,0.9005,0.6304,0.4658,melastigma,hdrr
5,7000001,8000000,7492934,42680,3774,1799,55.5,0.9401,0.6232,0.5179,melastigma,hdrr
5,8000001,9000000,8484104,39660,3472,1142,99,0.8405,0.5189,0.3718,melastigma,hdrr
5,9000001,10000000,9494385,41889,7233,4614,97,0.9588,0.8044,0.6828,melastigma,hdrr
5,10000001,11000000,10497333,39911,5556,3535,66,0.9633,0.8022,0.6573,melastigma,hdrr
5,11000001,12000000,11495816,43318,6860,3278.5,135.5,0.9206,0.6465,0.5302,melastigma,hdrr
5,12000001,13000000,12471852,43450,7945,3833,169.5,0.9153,0.6343,0.5195,melastigma,hdrr
5,13000001,14000000,13486670,39841,4914,2514,60,0.9534,0.6621,0.539,melastigma,hdrr
5,14000001,15000000,14502452,42386,9091,5094,106,0.9592,0.7296,0.6002,melastigma,hdrr
5,15000001,16000000,15506462,40517,7382,4543.5,56,0.9756,0.7839,0.6372,melastigma,hdrr
5,16000001,17000000,16512503,40159,7430,4168,106,0.9504,0.7472,0.6041,melastigma,hdrr
5,17000001,18000000,17493707,34442,7359,3332.5,235,0.8683,0.6202,0.5059,melastigma,hdrr
5,18000001,19000000,18504802,38650,7942,4278,185,0.9171,0.6757,0.5784,melastigma,hdrr
5,19000001,20000000,19521623,36206,9071,5189.5,153.5,0.9425,0.7142,0.6231,melastigma,hdrr
5,20000001,21000000,20523706,41134,9401,3690.5,293.5,0.8527,0.5,0.4107,melastigma,hdrr
5,21000001,22000000,21508251,43222,5247,2304,142,0.8839,0.5989,0.4816,melastigma,hdrr
5,22000001,23000000,22498644,45627,9112,4021,330,0.8483,0.6242,0.5083,melastigma,hdrr
5,23000001,24000000,23495590,41265,9061,4182,239,0.8919,0.6461,0.5235,melastigma,hdrr
5,24000001,25000000,24488769,38401,2154,1230,51,0.9204,0.7467,0.6322,melastigma,hdrr
5,25000001,26000000,25552211,36402,6168,2349,158.5,0.8736,0.562,0.4246,melastigma,hdrr
5,26000001,27000000,26456026,30140,4712,2638,92,0.9326,0.7245,0.6128,melastigma,hdrr
5,27000001,28000000,27520186,39766,3866,2307,51,0.9567,0.8111,0.655,melastigma,hdrr
5,28000001,29000000,28430518,34396,8493,4746,138.5,0.9433,0.7434,0.5992,melastigma,hdrr
5,29000001,30000000,29523252,36390,3981,1708,105,0.8842,0.5545,0.4556,melastigma,hdrr
5,30000001,31000000,30603783,28814,3721,1757,89,0.9036,0.6164,0.4842,melastigma,hdrr
5,31000001,32000000,31509305,43495,6924,2269,230,0.8159,0.498,0.3385,melastigma,hdrr
5,32000001,33000000,32420301,33982,368,150,5,0.9355,0.6223,0.456,melastigma,hdrr
18,1000001,2000000,1482580,42614,4360,1266.5,150,0.7882,0.3853,0.281,melastigma,hdrr
18,2000001,3000000,2485680,72444,725,266,16,0.8865,0.4762,0.3858,melastigma,hdrr
18,3000001,4000000,3413667,56261,7442,2995.5,144.5,0.908,0.4862,0.4081,melastigma,hdrr
18,4000001,5000000,4510029,46421,4683,1947,58,0.9421,0.6655,0.451,melastigma,hdrr
18,5000001,6000000,5507233,46364,7706,3501.5,129,0.9289,0.6349,0.4773,melastigma,hdrr
18,6000001,7000000,6561042,35472,6153,2583,204.5,0.8533,0.5412,0.4546,melastigma,hdrr
18,7000001,8000000,7487234,75735,5215,1247,240,0.6772,0.3497,0.2048,melastigma,hdrr
18,8000001,9000000,8499879,43463,9345,3488,251,0.8657,0.6286,0.4295,melastigma,hdrr
18,9000001,10000000,9494141,42537,2765,1630,36,0.9568,0.7055,0.6163,melastigma,hdrr
18,10000001,11000000,10497363,39919,4892,1910,186.5,0.8221,0.5432,0.4477,melastigma,hdrr
18,11000001,12000000,11489137,39470,3786,2174,68,0.9393,0.6922,0.6013,melastigma,hdrr
18,12000001,13000000,12507270,41194,8209,3619,157.5,0.9166,0.5912,0.4779,melastigma,hdrr
18,13000001,14000000,13444838,41077,4344,1705,136,0.8523,0.577,0.4387,melastigma,hdrr
18,14000001,15000000,14516905,39640,544,160,10.5,0.8768,0.3876,0.3315,melastigma,hdrr
18,15000001,16000000,15531760,45539,5892,2777,162,0.8898,0.6137,0.508,melastigma,hdrr
18,16000001,17000000,16495605,54122,6431,3165,74.5,0.954,0.783,0.5291,melastigma,hdrr
18,17000001,18000000,17528529,44646,3098,1385.5,101,0.8641,0.6458,0.4984,melastigma,hdrr
18,18000001,19000000,18526228,36757,5445,2281,149,0.8774,0.5975,0.4646,melastigma,hdrr
18,19000001,20000000,19496933,41983,496,261,13,0.9051,0.7381,0.5919,melastigma,hdrr
18,20000001,21000000,20416446,20326,1600,639.5,55,0.8416,0.5487,0.4364,melastigma,hdrr
18,21000001,22000000,21513987,40599,5645,2566,167,0.8778,0.6234,0.4844,melastigma,hdrr
18,22000001,23000000,22544708,49188,2872,941,78,0.8469,0.4236,0.3214,melastigma,hdrr
18,26000001,27000000,26523487,57529,3754,1028.5,100,0.8228,0.4123,0.3057,melastigma,hdrr
18,27000001,28000000,27456135,52775,4571,2149,103.5,0.9081,0.6263,0.526,melastigma,hdrr
18,28000001,29000000,28496380,50805,3725,1528,82.5,0.8975,0.6391,0.4673,melastigma,hdrr
18,29000001,30000000,29477614,58256,4742,1781,171.5,0.8243,0.6187,0.3941,melastigma,hdrr
18,30000001,31000000,30449410,19495,1624,807.5,29.5,0.9295,0.7378,0.5505,melastigma,hdrr
4,1,1000000,542781,32962,502,273,4,0.9711,0.7503,0.5823,melastigma,hdrr
4,1000001,2000000,1356480,26472,3610,1649,126,0.858,0.6488,0.515,melastigma,hdrr
4,2000001,3000000,2518401,35092,3562,1887.5,62,0.9364,0.7584,0.5877,melastigma,hdrr
4,3000001,4000000,3516072,39511,1820,831,25.5,0.9405,0.6381,0.4704,melastigma,hdrr
4,4000001,5000000,4495127,42730,3282,1338,68.5,0.9026,0.5402,0.4151,melastigma,hdrr
4,5000001,6000000,5429136,36800,3861,1409.5,73,0.9015,0.4638,0.3711,melastigma,hdrr
4,6000001,7000000,6641247,30398,2200,1070,25,0.9543,0.7767,0.5263,melastigma,hdrr
4,8000001,9000000,8491518,41591,2631,1268.5,50,0.9242,0.7096,0.5471,melastigma,hdrr
4,9000001,10000000,9478345,42713,9955,3980,330,0.8469,0.5496,0.4029,melastigma,hdrr
4,10000001,11000000,10374629,28015,5467,3625.5,28,0.9847,0.765,0.6862,melastigma,hdrr
4,11000001,12000000,11513004,38815,6910,3939.5,80,0.9602,0.7879,0.604,melastigma,hdrr
4,12000001,13000000,12508546,38755,8826,4128.5,148.5,0.9306,0.63,0.4881,melastigma,hdrr
4,13000001,14000000,13508971,39837,6445,2413.5,168,0.8698,0.5373,0.3994,melastigma,hdrr
4,14000001,15000000,14466383,41084,3777,1790,58,0.9372,0.7735,0.5405,melastigma,hdrr
4,15000001,16000000,15507388,38146,5070,3352.5,48,0.9718,0.8177,0.6935,melastigma,hdrr
4,16000001,17000000,16513345,37250,6492,3652,159,0.9166,0.7151,0.6376,melastigma,hdrr
4,17000001,18000000,17505393,37524,3406,2447,21,0.983,0.8706,0.7618,melastigma,hdrr
4,18000001,19000000,18501384,39153,7674,4540,79,0.9658,0.7428,0.6233,melastigma,hdrr
4,19000001,20000000,19489073,40430,4786,2274,101,0.9149,0.5951,0.513,melastigma,hdrr
4,20000001,21000000,20493345,42441,8346,3819,216,0.8929,0.6085,0.4906,melastigma,hdrr
4,21000001,22000000,21505664,39744,4985,2595.5,78,0.9416,0.6595,0.5567,melastigma,hdrr
4,22000001,23000000,22506654,42111,7410,3806,113.5,0.9421,0.6608,0.5378,melastigma,hdrr
4,23000001,24000000,23276457,21182,2998,1384.5,63,0.913,0.5771,0.504,melastigma,hdrr
4,24000001,25000000,24507340,42851,6498,3140,209,0.8752,0.6116,0.5143,melastigma,hdrr
4,25000001,26000000,25504535,40880,5141,2826,156,0.8954,0.6987,0.6104,melastigma,hdrr
4,26000001,27000000,26499334,42989,8616,3476.5,153.5,0.9154,0.481,0.417,melastigma,hdrr
4,27000001,28000000,27523319,41955,8929,3510.5,249.5,0.8673,0.4598,0.4043,melastigma,hdrr
4,28000001,29000000,28501477,41337,5588,2376,85.5,0.9305,0.4648,0.4248,melastigma,hdrr
4,29000001,30000000,29498672,42319,774,322,19,0.8886,0.6851,0.4815,melastigma,hdrr
4,30000001,31000000,30477567,43618,5134,2237,139.5,0.8826,0.5903,0.4579,melastigma,hdrr
4,31000001,32000000,31400951,21830,4008,2144.5,66,0.9403,0.6604,0.5626,melastigma,hdrr
4,32000001,33000000,32463940,34573,1562,831,26,0.9393,0.7173,0.5704,melastigma,hdrr
22,1,1000000,579440,27240,2367,1087.5,29,0.9481,0.6783,0.4906,melastigma,hdrr
