scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
13,1,1000000,486015,35505,1610,1073.5,10,0.9815,0.7995,0.6843,melastigma,hdrr
13,1000001,2000000,1510269,58484,5403,2065.5,131,0.8807,0.5348,0.4083,melastigma,hdrr
13,2000001,3000000,2480712,42962,2978,1377.5,54,0.9246,0.6212,0.4905,melastigma,hdrr
13,3000001,4000000,3498243,38948,932,416.5,21,0.904,0.5293,0.4524,melastigma,hdrr
13,4000001,5000000,4510858,43203,3100,1254.5,87,0.8703,0.5279,0.4467,melastigma,hdrr
13,5000001,6000000,5491460,41549,8462,3052,213,0.8695,0.5294,0.4007,melastigma,hdrr
13,6000001,7000000,6499756,41665,7283,3574,224,0.882,0.6144,0.5166,melastigma,hdrr
13,7000001,8000000,7494910,40338,11117,4937.5,329,0.8751,0.5792,0.4825,melastigma,hdrr
13,8000001,9000000,8512650,38024,8494,3196,228.5,0.8665,0.5294,0.4078,melastigma,hdrr
13,9000001,10000000,9519546,39548,10521,5441,168,0.9401,0.6411,0.5355,melastigma,hdrr
13,10000001,11000000,10503966,36173,3993,2308,38,0.9676,0.791,0.6073,melastigma,hdrr
13,11000001,12000000,11492861,36627,4699,2332.5,71,0.9409,0.7165,0.5369,melastigma,hdrr
13,12000001,13000000,12499160,37538,6976,3229,151,0.9107,0.5938,0.4985,melastigma,hdrr
13,13000001,14000000,13250740,19998,2864,1338.5,49,0.9294,0.622,0.5013,melastigma,hdrr
13,14000001,15000000,14503907,33403,7397,4645.5,103,0.9566,0.7677,0.6639,melastigma,hdrr
13,15000001,16000000,15493518,35030,6213,4003.5,70,0.9656,0.7847,0.6832,melastigma,hdrr
13,16000001,17000000,16494953,35504,9534,5667,159.5,0.9453,0.8015,0.6568,melastigma,hdrr
13,17000001,18000000,17492326,34592,8414,4026,164.5,0.9215,0.6706,0.5277,melastigma,hdrr
13,18000001,19000000,18553421,32473,6545,4654,25,0.9893,0.8627,0.7367,melastigma,hdrr
13,19000001,20000000,19518033,33154,1378,740.5,9,0.976,0.8171,0.572,melastigma,hdrr
13,20000001,21000000,20491027,37258,4162,1949.5,139.5,0.8664,0.7022,0.5478,melastigma,hdrr
13,21000001,22000000,21384151,30755,5315,2544,152,0.8872,0.7266,0.556,melastigma,hdrr
13,22000001,23000000,22507999,36970,7930,4046,227,0.8938,0.6526,0.5633,melastigma,hdrr
13,23000001,24000000,23524373,40135,5010,2703,84,0.9397,0.6616,0.5662,melastigma,hdrr
13,24000001,25000000,24503409,42761,7036,3485,191,0.8961,0.6837,0.5486,melastigma,hdrr
13,25000001,26000000,25500068,38933,1209,560,31,0.8951,0.6084,0.4869,melastigma,hdrr
13,26000001,27000000,26379303,28813,4340,2720.5,47,0.966,0.7786,0.6639,melastigma,hdrr
13,27000001,28000000,27423741,27680,918,524,22,0.9194,0.7756,0.5922,melastigma,hdrr
13,28000001,29000000,28600291,38174,1960,1330,27,0.9602,0.8326,0.7195,melastigma,hdrr
13,29000001,30000000,29489455,41185,427,248,5,0.9605,0.738,0.6243,melastigma,hdrr
13,30000001,31000000,30567228,30488,864,436,12.5,0.9443,0.6223,0.5417,melastigma,hdrr
13,31000001,32000000,31516975,33533,3921,1766.5,74.5,0.9191,0.7131,0.5196,melastigma,hdrr
13,32000001,33000000,32485742,40821,3334,1925,49,0.9504,0.7849,0.6413,melastigma,hdrr
13,33000001,34000000,33267139,22433,487,169.5,24.5,0.7474,0.5648,0.4215,melastigma,hdrr
5,1,1000000,630207,33255,1122,582,16,0.9465,0.7455,0.5614,melastigma,hdrr
5,1000001,2000000,1498398,40019,548,232,14.5,0.8824,0.6938,0.4606,melastigma,hdrr
5,2000001,3000000,2439725,31666,2476,984,65,0.8761,0.6098,0.4377,melastigma,hdrr
5,3000001,4000000,3523401,38665,1241,607,16.5,0.9471,0.7666,0.5305,melastigma,hdrr
5,4000001,5000000,4498902,41461,1566,711,27,0.9268,0.7429,0.5464,melastigma,hdrr
