scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
10,1,1000000,501694,35391,344,165,5,0.9412,0.6838,0.5112,melastigma,hdrr
10,1000001,2000000,1582373,35713,1959,1003,46,0.9123,0.6374,0.5511,melastigma,hdrr
10,2000001,3000000,2546911,37291,4117,2427,22,0.982,0.6896,0.6079,melastigma,hdrr
10,3000001,4000000,3500621,43808,3511,1798,75,0.9199,0.6377,0.5539,melastigma,hdrr
10,4000001,5000000,4516079,43368,5255,2997,98,0.9367,0.7192,0.615,melastigma,hdrr
10,5000001,6000000,5494357,45088,8089,3723.5,208,0.8942,0.6115,0.5001,melastigma,hdrr
10,6000001,7000000,6478127,51523,3665,2533,27,0.9789,0.8193,0.7072,melastigma,hdrr
10,7000001,8000000,7526522,39531,3595,2286,69.5,0.941,0.8007,0.6906,melastigma,hdrr
10,8000001,9000000,8489174,39229,6041,3655,62,0.9666,0.7853,0.6336,melastigma,hdrr
10,9000001,10000000,9501332,39164,8760,4777.5,90,0.963,0.6885,0.5583,melastigma,hdrr
10,10000001,11000000,10481750,37311,5943,3621,72,0.961,0.7584,0.6415,melastigma,hdrr
10,11000001,12000000,11494110,36524,5177,3514,58,0.9675,0.8477,0.7276,melastigma,hdrr
10,12000001,13000000,12528632,42125,6506,2901,163.5,0.8933,0.5894,0.4881,melastigma,hdrr
10,13000001,14000000,13513400,39456,7860,3321.5,209,0.8816,0.5591,0.4587,melastigma,hdrr
10,14000001,15000000,14519366,43379,4749,2207.5,77,0.9326,0.5753,0.4913,melastigma,hdrr
10,15000001,16000000,15459735,43899,4293,2153,72,0.9353,0.6238,0.5301,melastigma,hdrr
10,16000001,17000000,16551917,27533,4885,2695.5,56,0.9593,0.7631,0.5879,melastigma,hdrr
10,17000001,18000000,17490148,34909,4669,2641,72,0.9469,0.7116,0.611,melastigma,hdrr
10,18000001,19000000,18489632,34508,9714,5021.5,219,0.9164,0.6674,0.5674,melastigma,hdrr
10,19000001,20000000,19499893,35990,9730,4785,163,0.9341,0.6442,0.5573,melastigma,hdrr
10,20000001,21000000,20494668,36676,6269,3850.5,53.5,0.9726,0.7744,0.6882,melastigma,hdrr
10,21000001,22000000,21490673,33112,8643,4296,178.5,0.9202,0.6732,0.5627,melastigma,hdrr
10,22000001,23000000,22526080,35841,4390,2014,88,0.9163,0.6498,0.5074,melastigma,hdrr
10,23000001,24000000,23473788,46628,7383,3422,147,0.9176,0.6509,0.4985,melastigma,hdrr
10,24000001,25000000,24544327,37161,2161,1223,52,0.9184,0.7931,0.6342,melastigma,hdrr
10,25000001,26000000,25515331,39722,5353,3456,67.5,0.9617,0.7835,0.6766,melastigma,hdrr
10,26000001,27000000,26508250,42214,8256,3811,165.5,0.9168,0.6199,0.4944,melastigma,hdrr
10,27000001,28000000,27500072,50030,5758,2244,178,0.853,0.5816,0.4349,melastigma,hdrr
10,28000001,29000000,28510274,44171,4800,2140,167.5,0.8548,0.5862,0.4708,melastigma,hdrr
10,29000001,30000000,29489351,44961,8023,3376.5,181,0.8982,0.6384,0.4674,melastigma,hdrr
10,30000001,31000000,30473998,41945,4482,2070.5,74.5,0.9305,0.7067,0.4911,melastigma,hdrr
3,1,1000000,543313,38021,574,256,18,0.8686,0.6556,0.5265,melastigma,hdrr
3,4000001,5000000,4535893,35297,3736,1684,103,0.8847,0.5725,0.4707,melastigma,hdrr
3,6000001,7000000,6463219,39021,2144,785,73,0.8298,0.5899,0.4142,melastigma,hdrr
3,7000001,8000000,7758713,14496,283,157,4,0.9503,0.6681,0.584,melastigma,hdrr
3,8000001,9000000,8501426,44228,3892,2670,31.5,0.9767,0.8099,0.7143,melastigma,hdrr
3,9000001,10000000,9492870,48624,851,591,7,0.9766,0.8044,0.7497,melastigma,hdrr
3,10000001,11000000,10494375,42894,9122,4076.5,252,0.8836,0.6099,0.5056,melastigma,hdrr
3,11000001,12000000,11510284,42363,5526,2162.5,193,0.8361,0.5419,0.4457,melastigma,hdrr
3,12000001,13000000,12493362,39111,6909,4332,111,0.95,0.7444,0.6509,melastigma,hdrr
3,13000001,14000000,13502650,41671,4722,2704,47,0.9658,0.6753,0.5839,melastigma,hdrr
3,14000001,15000000,14470030,41445,8117,4137.5,125,0.9413,0.6537,0.5373,melastigma,hdrr
3,15000001,16000000,15505999,39707,9186,6255,74,0.9766,0.8085,0.7153,melastigma,hdrr
3,16000001,17000000,16501306,37209,3967,2480,48,0.962,0.7686,0.6789,melastigma,hdrr
3,17000001,18000000,17505065,36750,9160,5154.5,116,0.956,0.8254,0.6392,melastigma,hdrr
3,18000001,19000000,18491080,37069,5604,3164,70,0.9567,0.8213,0.6472,melastigma,hdrr
3,19000001,20000000,19506487,34527,9336,5865,108.5,0.9637,0.8335,0.7063,melastigma,hdrr
3,20000001,21000000,20521667,25255,5565,2171,122.5,0.8932,0.588,0.4411,melastigma,hdrr
3,21000001,22000000,21464986,30388,4115,2305,65,0.9451,0.6865,0.6043,melastigma,hdrr
3,22000001,23000000,22501180,37791,8178,4357,134,0.9403,0.7039,0.591,melastigma,hdrr
3,23000001,24000000,23505789,38387,9618,4373.5,158.5,0.9301,0.6427,0.5174,melastigma,hdrr
3,24000001,25000000,24468008,40560,8966,4177.5,186,0.9147,0.6368,0.4976,melastigma,hdrr
3,25000001,26000000,25500894,36304,8677,4930,129,0.949,0.7661,0.6362,melastigma,hdrr
3,26000001,27000000,26497782,36261,9222,5318,121.5,0.9553,0.7575,0.6371,melastigma,hdrr
3,27000001,28000000,27503323,32982,8786,4924,88.5,0.9647,0.7014,0.6106,melastigma,hdrr
3,28000001,29000000,28477914,41913,6720,4201,89.5,0.9583,0.7997,0.699,melastigma,hdrr
3,29000001,30000000,29531729,29532,3173,1545.5,55,0.9313,0.648,0.5586,melastigma,hdrr
3,30000001,31000000,30518879,35790,6189,2485,142.5,0.8915,0.552,0.4488,melastigma,hdrr
3,31000001,32000000,31496665,38381,6496,3285,96.5,0.9429,0.615,0.5428,melastigma,hdrr
3,32000001,33000000,32506504,41638,6721,2315.5,225.5,0.8225,0.4678,0.3774,melastigma,hdrr
3,33000001,34000000,33468076,35222,4886,2117,109,0.9021,0.5805,0.4945,melastigma,hdrr
3,34000001,35000000,34480063,42997,3701,1465,99.5,0.8728,0.5393,0.4586,melastigma,hdrr
3,35000001,36000000,35633026,30893,3828,1593,86.5,0.897,0.6153,0.462,melastigma,hdrr
3,36000001,37000000,36554085,47613,1217,598.5,15,0.9511,0.6525,0.5272,melastigma,hdrr
3,37000001,38000000,37466952,43115,2317,1281,18.5,0.9715,0.7307,0.6095,melastigma,hdrr
3,38000001,39000000,38095863,7243,769,379.5,11,0.9437,0.7333,0.5845,melastigma,hdrr
18,1000001,2000000,1482580,42614,4227,1229.5,145,0.789,0.3877,0.2827,melastigma,hdrr
18,2000001,3000000,2485680,72444,727,246,13,0.8996,0.4386,0.3589,melastigma,hdrr
18,3000001,4000000,3413667,56261,7642,3082.5,136.5,0.9152,0.5043,0.4224,melastigma,hdrr
18,4000001,5000000,4510029,46421,4616,1942.5,57.5,0.9425,0.6776,0.4571,melastigma,hdrr
18,5000001,6000000,5507233,46364,7673,3495.5,138.5,0.9238,0.6349,0.4771,melastigma,hdrr
18,6000001,7000000,6561042,35472,6139,2559,203,0.853,0.5382,0.4522,melastigma,hdrr
18,7000001,8000000,7487234,75735,5287,1175,244,0.6561,0.324,0.1893,melastigma,hdrr
18,8000001,9000000,8499879,43463,9376,3441,262.5,0.8582,0.6138,0.4209,melastigma,hdrr
18,9000001,10000000,9494141,42537,2777,1645.5,36,0.9572,0.7111,0.6204,melastigma,hdrr
18,10000001,11000000,10497363,39919,4905,1916,190,0.8196,0.5433,0.4481,melastigma,hdrr
18,11000001,12000000,11489137,39470,3819,2148,59,0.9465,0.6775,0.5902,melastigma,hdrr
18,12000001,13000000,12507270,41194,8216,3647,152.5,0.9197,0.5984,0.4826,melastigma,hdrr
18,13000001,14000000,13444838,41077,4355,1694,143.5,0.8438,0.5751,0.4366,melastigma,hdrr
18,14000001,15000000,14516905,39640,546,162,8,0.9059,0.3979,0.3407,melastigma,hdrr
18,15000001,16000000,15531760,45539,5938,2794,164,0.8891,0.6108,0.5061,melastigma,hdrr
18,16000001,17000000,16495605,54122,6439,3180.5,71,0.9563,0.7862,0.5314,melastigma,hdrr
18,17000001,18000000,17528529,44646,3080,1381,98,0.8675,0.6484,0.5,melastigma,hdrr
18,18000001,19000000,18526228,36757,5456,2285.5,152,0.8753,0.598,0.4641,melastigma,hdrr
18,19000001,20000000,19496933,41983,500,263,12,0.9127,0.7339,0.5906,melastigma,hdrr
18,20000001,21000000,20416446,20326,1630,669.5,53,0.8533,0.5759,0.4551,melastigma,hdrr
18,21000001,22000000,21513987,40599,5645,2566.5,162,0.8813,0.6242,0.4859,melastigma,hdrr
18,22000001,23000000,22544708,49188,2876,950,77,0.85,0.4294,0.3265,melastigma,hdrr
18,26000001,27000000,26523487,57529,3647,1038,98.5,0.8267,0.4045,0.3005,melastigma,hdrr
18,27000001,28000000,27456135,52775,4431,2127.5,106.5,0.9047,0.6054,0.5111,melastigma,hdrr
18,28000001,29000000,28496380,50805,3741,1537,82,0.8987,0.6444,0.4699,melastigma,hdrr
18,29000001,30000000,29477614,58256,4712,1774.5,129,0.8645,0.6489,0.4086,melastigma,hdrr
18,30000001,31000000,30449410,19495,1608,804,29,0.9304,0.7649,0.5677,melastigma,hdrr
15,1,1000000,744159,20410,676,435.5,9,0.9595,0.7987,0.6706,melastigma,hdrr
15,1000001,2000000,1469460,47448,3660,1906.5,76,0.9233,0.7049,0.5727,melastigma,hdrr
15,2000001,3000000,2498235,45984,3384,1667.5,56.5,0.9345,0.6487,0.5241,melastigma,hdrr
15,3000001,4000000,3500156,45462,1715,780,35.5,0.9129,0.6293,0.5085,melastigma,hdrr
15,4000001,5000000,4292763,10962,531,219.5,12.5,0.8922,0.5165,0.4251,melastigma,hdrr
15,5000001,6000000,5514160,43445,4028,1831.5,78,0.9183,0.6785,0.4882,melastigma,hdrr
15,6000001,7000000,6493888,47205,4102,1869,69,0.9288,0.6918,0.4964,melastigma,hdrr
15,7000001,8000000,7509903,49777,2275,859,70,0.8493,0.4852,0.4164,melastigma,hdrr
15,8000001,9000000,8500825,42666,2634,1314,74.5,0.8927,0.7287,0.5599,melastigma,hdrr
15,9000001,10000000,9501963,44669,2340,1113.5,40,0.9306,0.6702,0.5087,melastigma,hdrr
15,11000001,12000000,11502828,40468,2983,1168.5,71.5,0.8847,0.5842,0.4366,melastigma,hdrr
15,12000001,13000000,12498830,41639,5980,2572.5,111,0.9173,0.5988,0.474,melastigma,hdrr
15,13000001,14000000,13517589,44324,6225,2455,161,0.8769,0.592,0.4399,melastigma,hdrr
15,14000001,15000000,14450944,38696,3798,1575,83,0.8999,0.5777,0.4422,melastigma,hdrr
15,15000001,16000000,15507022,39450,3732,1856,73.5,0.9238,0.6929,0.543,melastigma,hdrr
15,16000001,17000000,16510903,35024,2422,1145,24,0.9589,0.6953,0.4916,melastigma,hdrr
15,17000001,18000000,17904819,2705,308,118.5,5,0.919,0.5503,0.3897,melastigma,hdrr
15,18000001,19000000,18561998,33980,8393,4307,87,0.9604,0.6933,0.5458,melastigma,hdrr
15,19000001,20000000,19512947,33911,4391,2111,79,0.9279,0.649,0.5494,melastigma,hdrr
15,20000001,21000000,20496455,37776,6389,2783,106.5,0.9263,0.6202,0.4917,melastigma,hdrr
15,21000001,22000000,21479959,36448,6875,3180,107,0.9349,0.6378,0.5142,melastigma,hdrr
15,22000001,23000000,22498930,38255,7754,3530,142.5,0.9224,0.6192,0.4896,melastigma,hdrr
15,23000001,24000000,23505022,38389,8904,3739.5,243,0.878,0.5436,0.4298,melastigma,hdrr
15,24000001,25000000,24503190,38829,3619,1714.5,70,0.9215,0.5934,0.5146,melastigma,hdrr
15,25000001,26000000,25493801,40357,7373,3956,72.5,0.964,0.6436,0.5769,melastigma,hdrr
15,26000001,27000000,26507622,43197,10180,4413,296.5,0.8741,0.5712,0.4841,melastigma,hdrr
15,27000001,28000000,27493764,41014,6417,2886.5,184,0.8801,0.5618,0.4927,melastigma,hdrr
15,28000001,29000000,28508444,41152,7696,3845.5,144.5,0.9276,0.6087,0.5333,melastigma,hdrr
15,29000001,30000000,29500245,26345,3073,1615,51,0.9388,0.659,0.5575,melastigma,hdrr
15,30000001,31000000,30164265,10050,521,328,11,0.9351,0.7468,0.6516,melastigma,hdrr
5,1,1000000,630207,33255,1089,590,15.5,0.9488,0.743,0.5602,melastigma,hdrr
5,1000001,2000000,1498398,40019,535,231,16,0.8704,0.6761,0.4489,melastigma,hdrr
5,2000001,3000000,2439725,31666,2463,985.5,67,0.8727,0.605,0.4352,melastigma,hdrr
5,3000001,4000000,3523401,38665,1241,600.5,14.5,0.9528,0.7496,0.5223,melastigma,hdrr
5,4000001,5000000,4498902,41461,1557,718,26.5,0.9288,0.7595,0.5567,melastigma,hdrr
5,5000001,6000000,5494579,41234,1704,889,34.5,0.9253,0.678,0.549,melastigma,hdrr
5,6000001,7000000,6505546,42756,1537,714,35,0.9065,0.6607,0.4879,melastigma,hdrr
5,7000001,8000000,7492934,42680,3791,1798,56.5,0.9391,0.6298,0.523,melastigma,hdrr
5,8000001,9000000,8484104,39660,3481,1136.5,108,0.8264,0.5117,0.3663,melastigma,hdrr
5,9000001,10000000,9494385,41889,7263,4631,106,0.9552,0.8025,0.6814,melastigma,hdrr
5,10000001,11000000,10497333,39911,5564,3546,71,0.9607,0.8042,0.6578,melastigma,hdrr
