scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
13,1,1000000,486015,35505,1625,1078.5,9.5,0.9825,0.7975,0.6845,melastigma,hdrr
13,1000001,2000000,1510269,58484,5412,2018,122.5,0.8855,0.5214,0.3987,melastigma,hdrr
13,2000001,3000000,2480712,42962,2975,1374,56.5,0.921,0.6196,0.4881,melastigma,hdrr
13,3000001,4000000,3498243,38948,929,410.5,21,0.9027,0.5205,0.4455,melastigma,hdrr
13,4000001,5000000,4510858,43203,3136,1204.5,91,0.8595,0.5085,0.4323,melastigma,hdrr
13,5000001,6000000,5491460,41549,8680,3031,205.5,0.873,0.5358,0.405,melastigma,hdrr
13,6000001,7000000,6499756,41665,7407,3558,227,0.8801,0.627,0.5256,melastigma,hdrr
13,7000001,8000000,7494910,40338,11303,4908.5,338.5,0.871,0.5872,0.4881,melastigma,hdrr
13,8000001,9000000,8512650,38024,8747,3204,215.5,0.874,0.5425,0.4168,melastigma,hdrr
13,9000001,10000000,9519546,39548,10963,5483,147,0.9478,0.6863,0.567,melastigma,hdrr
13,10000001,11000000,10503966,36173,4095,2317,40,0.9661,0.8155,0.6229,melastigma,hdrr
13,11000001,12000000,11492861,36627,4841,2302.5,72,0.9394,0.7274,0.5439,melastigma,hdrr
13,12000001,13000000,12499160,37538,7140,3207,152.5,0.9092,0.6049,0.5062,melastigma,hdrr
13,13000001,14000000,13250740,19998,2947,1337,49,0.9293,0.6478,0.5193,melastigma,hdrr
13,14000001,15000000,14503907,33403,7646,4619.5,101.5,0.957,0.7799,0.6733,melastigma,hdrr
13,15000001,16000000,15493518,35030,6414,3998.5,65.5,0.9678,0.8059,0.7005,melastigma,hdrr
13,16000001,17000000,16494953,35504,9708,5622,156.5,0.9458,0.8113,0.6632,melastigma,hdrr
13,17000001,18000000,17492326,34592,8387,4020.5,163.5,0.9218,0.6776,0.533,melastigma,hdrr
13,18000001,19000000,18553421,32473,6552,4679.5,19.5,0.9917,0.8695,0.7421,melastigma,hdrr
13,19000001,20000000,19518033,33154,1383,739.5,7,0.9812,0.8121,0.5696,melastigma,hdrr
13,20000001,21000000,20491027,37258,4154,1952,134.5,0.8711,0.7047,0.5505,melastigma,hdrr
13,21000001,22000000,21384151,30755,5331,2529,151.5,0.887,0.7191,0.5507,melastigma,hdrr
13,22000001,23000000,22507999,36970,7969,4047.5,226,0.8942,0.6491,0.5605,melastigma,hdrr
13,23000001,24000000,23524373,40135,5035,2702,82,0.9411,0.6578,0.5636,melastigma,hdrr
13,24000001,25000000,24503409,42761,7034,3468,193,0.8946,0.6785,0.5445,melastigma,hdrr
13,25000001,26000000,25500068,38933,1219,559,31,0.8949,0.5993,0.4813,melastigma,hdrr
13,26000001,27000000,26379303,28813,4380,2708,48,0.9652,0.7665,0.6545,melastigma,hdrr
13,27000001,28000000,27423741,27680,892,535,22.5,0.9193,0.8303,0.6246,melastigma,hdrr
13,28000001,29000000,28600291,38174,1975,1318,25,0.9628,0.8172,0.7092,melastigma,hdrr
13,29000001,30000000,29489455,41185,429,244.5,4,0.9678,0.7201,0.6135,melastigma,hdrr
13,30000001,31000000,30567228,30488,858,439,13,0.9425,0.6112,0.5318,melastigma,hdrr
13,31000001,32000000,31516975,33533,3817,1772.5,83,0.9105,0.6887,0.5023,melastigma,hdrr
13,32000001,33000000,32485742,40821,3266,1904,46.5,0.9523,0.7575,0.6214,melastigma,hdrr
13,33000001,34000000,33267139,22433,490,168.5,24,0.7506,0.5448,0.4102,melastigma,hdrr
4,1,1000000,542781,32962,502,272,3.5,0.9746,0.7464,0.5812,melastigma,hdrr
4,1000001,2000000,1356480,26472,3635,1651,120,0.8645,0.6491,0.5151,melastigma,hdrr
4,2000001,3000000,2518401,35092,3586,1884,71.5,0.9269,0.7508,0.5805,melastigma,hdrr
4,3000001,4000000,3516072,39511,1821,834.5,25,0.9418,0.6398,0.4711,melastigma,hdrr
4,4000001,5000000,4495127,42730,3291,1358,69.5,0.9026,0.5479,0.4206,melastigma,hdrr
4,5000001,6000000,5429136,36800,3849,1416,73,0.9019,0.4692,0.3737,melastigma,hdrr
4,6000001,7000000,6641247,30398,2177,1045,25.5,0.9524,0.7689,0.5196,melastigma,hdrr
