scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
5,1,1000000,630207,33255,1092,591,16,0.9473,0.7422,0.5595,melastigma,hdrr
5,1000001,2000000,1498398,40019,537,232,15,0.8785,0.6867,0.4521,melastigma,hdrr
5,2000001,3000000,2439725,31666,2415,989.5,64,0.8785,0.6055,0.4354,melastigma,hdrr
5,3000001,4000000,3523401,38665,1223,606,14,0.9548,0.7363,0.5152,melastigma,hdrr
5,4000001,5000000,4498902,41461,1537,715.5,27,0.9273,0.7259,0.5364,melastigma,hdrr
5,5000001,6000000,5494579,41234,1647,888,35,0.9242,0.6555,0.5334,melastigma,hdrr
5,6000001,7000000,6505546,42756,1511,708.5,39,0.8957,0.6347,0.4691,melastigma,hdrr
5,7000001,8000000,7492934,42680,3756,1800.5,52.5,0.9433,0.6279,0.5219,melastigma,hdrr
5,8000001,9000000,8484104,39660,3486,1135,103,0.8336,0.5099,0.3661,melastigma,hdrr
5,9000001,10000000,9494385,41889,7253,4614,97,0.9588,0.8072,0.6847,melastigma,hdrr
5,10000001,11000000,10497333,39911,5673,3535,67,0.9628,0.8155,0.6665,melastigma,hdrr
5,11000001,12000000,11495816,43318,7022,3254,135.5,0.92,0.6585,0.5391,melastigma,hdrr
5,12000001,13000000,12471852,43450,8205,3800.5,169,0.9149,0.6465,0.5283,melastigma,hdrr
5,13000001,14000000,13486670,39841,5064,2500,61,0.9524,0.6713,0.5452,melastigma,hdrr
5,14000001,15000000,14502452,42386,9295,5110.5,116,0.9556,0.752,0.616,melastigma,hdrr
5,15000001,16000000,15506462,40517,7519,4549,48.5,0.9789,0.804,0.6518,melastigma,hdrr
5,16000001,17000000,16512503,40159,7798,4199.5,113.5,0.9474,0.7622,0.6144,melastigma,hdrr
5,17000001,18000000,17493707,34442,7456,3304.5,233.5,0.868,0.6253,0.5092,melastigma,hdrr
5,18000001,19000000,18504802,38650,8131,4240,186.5,0.9157,0.6826,0.584,melastigma,hdrr
5,19000001,20000000,19521623,36206,9311,5159.5,153,0.9424,0.7298,0.6348,melastigma,hdrr
5,20000001,21000000,20523706,41134,9477,3698,274,0.862,0.5231,0.4265,melastigma,hdrr
5,21000001,22000000,21508251,43222,5311,2291,144.5,0.8813,0.6097,0.4877,melastigma,hdrr
5,22000001,23000000,22498644,45627,9305,4041.5,337.5,0.8459,0.6456,0.5221,melastigma,hdrr
5,23000001,24000000,23495590,41265,9138,4171.5,231.5,0.8948,0.6616,0.5348,melastigma,hdrr
5,24000001,25000000,24488769,38401,2188,1216.5,50,0.921,0.7522,0.6368,melastigma,hdrr
5,25000001,26000000,25552211,36402,6209,2350,163,0.8703,0.5699,0.4283,melastigma,hdrr
5,26000001,27000000,26456026,30140,4705,2648.5,90,0.9343,0.7265,0.6157,melastigma,hdrr
5,27000001,28000000,27520186,39766,3874,2278,51,0.9562,0.7954,0.644,melastigma,hdrr
5,28000001,29000000,28430518,34396,8481,4754,139,0.9432,0.7459,0.6009,melastigma,hdrr
5,29000001,30000000,29523252,36390,3990,1688,105,0.8829,0.5469,0.4485,melastigma,hdrr
5,30000001,31000000,30603783,28814,3719,1748,89,0.9031,0.61240000000000006,0.482,melastigma,hdrr
5,31000001,32000000,31509305,43495,6903,2270,235,0.8124,0.4986,0.3389,melastigma,hdrr
5,32000001,33000000,32420301,33982,363,154,7,0.913,0.6364,0.4682,melastigma,hdrr
18,1000001,2000000,1482580,42614,4505,1218.5,163,0.764,0.4058,0.2881,melastigma,hdrr
18,2000001,3000000,2485680,72444,750,239.5,16.5,0.8711,0.4471,0.3659,melastigma,hdrr
18,3000001,4000000,3413667,56261,7826,3018.5,139,0.912,0.5168,0.431,melastigma,hdrr
18,4000001,5000000,4510029,46421,4729,1939,57.5,0.9424,0.6851,0.4629,melastigma,hdrr
18,5000001,6000000,5507233,46364,7878,3494,133.5,0.9264,0.6497,0.486,melastigma,hdrr
18,6000001,7000000,6561042,35472,6268,2548,202,0.8531,0.5482,0.4597,melastigma,hdrr
18,7000001,8000000,7487234,75735,5623,1263,245.5,0.6745,0.3855,0.2189,melastigma,hdrr
18,8000001,9000000,8499879,43463,9476,3453,258.5,0.8607,0.6293,0.43,melastigma,hdrr
18,9000001,10000000,9494141,42537,2839,1642.5,36.5,0.9565,0.7215,0.6278,melastigma,hdrr
18,10000001,11000000,10497363,39919,4932,1923,181,0.8279,0.5601,0.4614,melastigma,hdrr
18,11000001,12000000,11489137,39470,3866,2162.5,58.5,0.9473,0.6967,0.6054,melastigma,hdrr
18,12000001,13000000,12507270,41194,8331,3616,153.5,0.9186,0.601,0.4845,melastigma,hdrr
18,13000001,14000000,13444838,41077,4455,1673.5,127,0.8589,0.5754,0.4377,melastigma,hdrr
18,14000001,15000000,14516905,39640,542,153,8,0.9006,0.3752,0.3219,melastigma,hdrr
18,15000001,16000000,15531760,45539,5922,2797.5,164,0.8892,0.6158,0.5088,melastigma,hdrr
18,16000001,17000000,16495605,54122,6437,3186,77,0.9528,0.7872,0.5311,melastigma,hdrr
18,17000001,18000000,17528529,44646,3057,1382,95,0.8714,0.6566,0.5055,melastigma,hdrr
18,18000001,19000000,18526228,36757,5438,2312.5,139.5,0.8862,0.6131,0.4748,melastigma,hdrr
18,19000001,20000000,19496933,41983,509,275.5,13,0.9099,0.7543,0.6105,melastigma,hdrr
18,20000001,21000000,20416446,20326,1621,674,49,0.8645,0.5882,0.4659,melastigma,hdrr
18,21000001,22000000,21513987,40599,5669,2546,168.5,0.8759,0.6151,0.4785,melastigma,hdrr
18,22000001,23000000,22544708,49188,2857,919.5,74.5,0.8501,0.4174,0.3168,melastigma,hdrr
18,26000001,27000000,26523487,57529,3588,1045,104.5,0.8182,0.4078,0.3029,melastigma,hdrr
18,27000001,28000000,27456135,52775,4459,2137,105,0.9063,0.6035,0.5087,melastigma,hdrr
18,28000001,29000000,28496380,50805,3643,1548.5,78,0.9041,0.6227,0.4592,melastigma,hdrr
18,29000001,30000000,29477614,58256,4496,1821.5,171,0.8284,0.5981,0.3889,melastigma,hdrr
18,30000001,31000000,30449410,19495,1594,820.5,29,0.9317,0.725,0.5448,melastigma,hdrr
16,1,1000000,547513,40438,842,421.5,24,0.8923,0.6658,0.5728,melastigma,hdrr
16,1000001,2000000,1480681,38994,3220,1736,53.5,0.9402,0.6746,0.567,melastigma,hdrr
