scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
9,1,1000000,491183,31230,1611,1020,8.5,0.9835,0.8496,0.7006,melastigma,hdrr
9,1000001,2000000,1493924,44998,2166,1006.5,25,0.9515,0.7497,0.5029,melastigma,hdrr
9,2000001,3000000,2492863,41461,5209,2269,112.5,0.9055,0.6265,0.4632,melastigma,hdrr
9,3000001,4000000,3514600,45990,8081,3495,176.5,0.9039,0.687,0.4784,melastigma,hdrr
9,4000001,5000000,4441867,31755,6130,2681.5,119,0.915,0.6279,0.4846,melastigma,hdrr
9,5000001,6000000,5490963,40323,3106,1371.5,59.5,0.9168,0.6581,0.4863,melastigma,hdrr
9,6000001,7000000,6497680,35668,4173,2065,68.5,0.9358,0.7304,0.5504,melastigma,hdrr
9,7000001,8000000,7512444,34813,10620,5729.5,169.5,0.9425,0.7019,0.612,melastigma,hdrr
9,8000001,9000000,8521287,37955,6504,4102,69.5,0.9667,0.7938,0.669,melastigma,hdrr
9,9000001,10000000,9525815,35057,6589,3711,123,0.9358,0.7228,0.6202,melastigma,hdrr
9,10000001,11000000,10504797,36477,5137,3004,73,0.9526,0.7525,0.6299,melastigma,hdrr
9,11000001,12000000,11506717,39397,8258,5307.5,113,0.9583,0.7854,0.6752,melastigma,hdrr
9,12000001,13000000,12513245,35902,3489,2135,54,0.9507,0.7969,0.6515,melastigma,hdrr
9,13000001,14000000,13518003,33116,8707,4555.5,162,0.9313,0.7404,0.5703,melastigma,hdrr
9,14000001,15000000,14483230,40341,7172,4557,78,0.9663,0.7991,0.6696,melastigma,hdrr
9,15000001,16000000,15493346,36909,7479,4579,64,0.9724,0.7715,0.6581,melastigma,hdrr
9,16000001,17000000,16497770,37134,6371,3896.5,82,0.9588,0.7692,0.6532,melastigma,hdrr
9,17000001,18000000,17497236,35974,9533,4413.5,214.5,0.9073,0.5865,0.4985,melastigma,hdrr
9,18000001,19000000,18467309,32030,5342,2723,90,0.936,0.6632,0.5394,melastigma,hdrr
9,19000001,20000000,19525586,37212,8536,4862.5,79.5,0.9678,0.7943,0.6083,melastigma,hdrr
9,20000001,21000000,20514044,39642,4661,2694.5,136,0.9039,0.7341,0.6387,melastigma,hdrr
9,21000001,22000000,21524747,44747,805,558,11,0.9613,0.8235,0.7233,melastigma,hdrr
9,22000001,23000000,22484003,43529,3234,1649,79,0.9086,0.7357,0.614,melastigma,hdrr
9,23000001,24000000,23520408,41979,9500,4656,230,0.9059,0.649,0.5356,melastigma,hdrr
9,24000001,25000000,24502225,46146,3074,1509.5,33.5,0.9566,0.6457,0.5177,melastigma,hdrr
9,25000001,26000000,25532549,34009,2622,1182,54,0.9126,0.5612,0.4653,melastigma,hdrr
9,26000001,27000000,26497561,41857,3784,1852,108.5,0.8893,0.628,0.5279,melastigma,hdrr
9,27000001,28000000,27491384,40916,4782,3194.5,95,0.9422,0.7969,0.7004,melastigma,hdrr
9,28000001,29000000,28411460,38161,3413,1251,91,0.8644,0.4484,0.372,melastigma,hdrr
9,29000001,30000000,29578181,47929,4588,1708,135.5,0.853,0.4804,0.4015,melastigma,hdrr
9,30000001,31000000,30334062,27858,4241,1420,113,0.8526,0.4545,0.356,melastigma,hdrr
9,31000001,32000000,31481711,43168,352,162,5,0.9401,0.6109,0.534,melastigma,hdrr
