scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
20,1,1000000,643975,23058,1450,727.5,28.5,0.9246,0.6431,0.5196,melastigma,hdrr
20,1000001,2000000,1513757,44496,2507,1161.5,40,0.9334,0.6709,0.5081,melastigma,hdrr
20,2000001,3000000,2545426,28170,902,384.5,18.5,0.9082,0.5556,0.4352,melastigma,hdrr
20,3000001,4000000,3511726,39217,3762,2038,57,0.9456,0.6802,0.5763,melastigma,hdrr
20,4000001,5000000,4476520,43302,3289,1676,66,0.9242,0.6687,0.5573,melastigma,hdrr
20,5000001,6000000,5448891,33089,3110,1800,67,0.9282,0.7545,0.6485,melastigma,hdrr
20,6000001,7000000,6690054,31620,2565,1558,45.5,0.9432,0.7466,0.6526,melastigma,hdrr
20,7000001,8000000,7506059,41100,4609,2568.5,56.5,0.957,0.7015,0.6178,melastigma,hdrr
20,8000001,9000000,8502192,39448,4233,2202.5,77.5,0.932,0.6548,0.5656,melastigma,hdrr
20,9000001,10000000,9523584,43102,2697,1260,68.5,0.8969,0.6115,0.5335,melastigma,hdrr
20,10000001,11000000,10493061,41044,5962,1785,272,0.7355,0.3847,0.2971,melastigma,hdrr
20,11000001,12000000,11496946,43358,9296,4882.5,170.5,0.9325,0.6362,0.5519,melastigma,hdrr
20,12000001,13000000,12478186,43383,6088,3088,92.5,0.9418,0.6024,0.5376,melastigma,hdrr
20,13000001,14000000,13331626,25909,7417,3943.5,126,0.9381,0.6452,0.5585,melastigma,hdrr
20,14000001,15000000,14503648,40663,5538,3241,107,0.9361,0.7608,0.6404,melastigma,hdrr
20,15000001,16000000,15492867,37230,10883,4494,243,0.8974,0.5599,0.4363,melastigma,hdrr
20,16000001,17000000,16519968,37997,8688,4402,161.5,0.9292,0.619,0.5325,melastigma,hdrr
20,17000001,18000000,17511858,40108,1697,657.5,43,0.8772,0.4828,0.4133,melastigma,hdrr
20,18000001,19000000,18498286,40426,3424,1235.5,96,0.8558,0.5103,0.3762,melastigma,hdrr
20,19000001,20000000,19428154,32710,5220,1826,146,0.8519,0.4767,0.3499,melastigma,hdrr
20,20000001,21000000,20495241,44889,6454,3442.5,131.5,0.9264,0.6516,0.5191,melastigma,hdrr
20,21000001,22000000,21506098,47320,6688,2337,181.5,0.8559,0.4538,0.3394,melastigma,hdrr
20,22000001,23000000,22504087,50030,3523,1393,82.5,0.8882,0.5788,0.3952,melastigma,hdrr
20,23000001,24000000,23473802,40815,5320,1832,145,0.8533,0.4811,0.3495,melastigma,hdrr
20,24000001,25000000,24492872,42636,5351,2717.5,83,0.9407,0.6264,0.5186,melastigma,hdrr
