scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
4,1,1000000,542781,32962,501,272,4,0.971,0.756,0.5839,melastigma,hdrr
4,1000001,2000000,1356480,26472,3630,1651,120,0.8645,0.6483,0.5145,melastigma,hdrr
4,2000001,3000000,2518401,35092,3590,1873.5,60,0.9379,0.7495,0.5798,melastigma,hdrr
4,3000001,4000000,3516072,39511,1838,838,25.5,0.9409,0.6361,0.4697,melastigma,hdrr
4,4000001,5000000,4495127,42730,3286,1356,71.5,0.8998,0.5457,0.4189,melastigma,hdrr
4,5000001,6000000,5429136,36800,3839,1402.5,68,0.9075,0.4644,0.3724,melastigma,hdrr
4,6000001,7000000,6641247,30398,2211,1063,29,0.9469,0.762,0.5188,melastigma,hdrr
4,8000001,9000000,8491518,41591,2610,1257.5,49,0.925,0.712,0.5473,melastigma,hdrr
4,9000001,10000000,9478345,42713,9662,4165.5,188,0.9136,0.6194,0.4457,melastigma,hdrr
4,10000001,11000000,10374629,28015,5450,3643,29,0.9842,0.7707,0.6907,melastigma,hdrr
4,11000001,12000000,11513004,38815,6861,3981,58.5,0.971,0.8086,0.6184,melastigma,hdrr
4,12000001,13000000,12508546,38755,8873,4161,158,0.9268,0.6291,0.4884,melastigma,hdrr
4,13000001,14000000,13508971,39837,6459,2413,165,0.872,0.5386,0.4004,melastigma,hdrr
4,14000001,15000000,14466383,41084,3771,1787,59,0.9361,0.775,0.5404,melastigma,hdrr
4,15000001,16000000,15507388,38146,5126,3304,51,0.9696,0.7914,0.6745,melastigma,hdrr
4,16000001,17000000,16513345,37250,6460,3695,161,0.9165,0.7298,0.65,melastigma,hdrr
4,17000001,18000000,17505393,37524,3409,2415.5,25,0.9795,0.8577,0.751,melastigma,hdrr
4,18000001,19000000,18501384,39153,7607,4563.5,78,0.9664,0.7554,0.6326,melastigma,hdrr
4,19000001,20000000,19489073,40430,4777,2265,101.5,0.9142,0.593,0.5118,melastigma,hdrr
4,20000001,21000000,20493345,42441,8372,3815,211,0.8952,0.6075,0.4897,melastigma,hdrr
4,21000001,22000000,21505664,39744,4972,2598,79.5,0.9406,0.6634,0.5586,melastigma,hdrr
4,22000001,23000000,22506654,42111,7414,3827,105,0.9466,0.6653,0.5414,melastigma,hdrr
4,23000001,24000000,23276457,21182,3012,1380,63,0.9127,0.572,0.5003,melastigma,hdrr
4,24000001,25000000,24507340,42851,6496,3140,205,0.8774,0.6123,0.515,melastigma,hdrr
4,25000001,26000000,25504535,40880,5159,2833,157,0.895,0.698,0.6096,melastigma,hdrr
4,26000001,27000000,26499334,42989,8649,3427,152,0.9151,0.4725,0.4098,melastigma,hdrr
4,27000001,28000000,27523319,41955,8930,3504,253,0.8653,0.4587,0.4029,melastigma,hdrr
4,28000001,29000000,28501477,41337,5582,2376.5,80.5,0.9345,0.4665,0.4263,melastigma,hdrr
4,29000001,30000000,29498672,42319,778,320,18.5,0.8907,0.6779,0.4778,melastigma,hdrr
4,30000001,31000000,30477567,43618,5126,2227,141,0.8809,0.5855,0.4553,melastigma,hdrr
4,31000001,32000000,31400951,21830,4021,2158,64,0.9424,0.6629,0.5652,melastigma,hdrr
4,32000001,33000000,32463940,34573,1567,829,24,0.9437,0.7108,0.5695,melastigma,hdrr
10,1,1000000,501694,35391,341,167,4,0.9532,0.6996,0.5292,melastigma,hdrr
10,1000001,2000000,1582373,35713,1997,1023.5,39,0.9266,0.6431,0.5563,melastigma,hdrr
10,2000001,3000000,2546911,37291,4120,2431.5,21.5,0.9825,0.6911,0.6095,melastigma,hdrr
10,3000001,4000000,3500621,43808,3508,1799,74.5,0.9205,0.6382,0.5546,melastigma,hdrr
10,4000001,5000000,4516079,43368,5234,2997,90,0.9417,0.7231,0.6189,melastigma,hdrr
10,5000001,6000000,5494357,45088,8080,3733.5,206,0.8954,0.6153,0.5021,melastigma,hdrr
10,6000001,7000000,6478127,51523,3657,2533.5,21,0.9836,0.8238,0.7106,melastigma,hdrr
10,7000001,8000000,7526522,39531,3591,2263,66,0.9433,0.7978,0.6864,melastigma,hdrr
10,8000001,9000000,8489174,39229,6075,3684.5,71.5,0.9619,0.7844,0.6328,melastigma,hdrr
10,9000001,10000000,9501332,39164,8765,4785,95,0.9611,0.6888,0.5585,melastigma,hdrr
10,10000001,11000000,10481750,37311,5969,3658,69,0.963,0.7655,0.6458,melastigma,hdrr
10,11000001,12000000,11494110,36524,5199,3534,55,0.9694,0.8484,0.7288,melastigma,hdrr
10,12000001,13000000,12528632,42125,6498,2865,154,0.898,0.5852,0.4846,melastigma,hdrr
10,13000001,14000000,13513400,39456,7871,3332.5,200,0.8868,0.56,0.4605,melastigma,hdrr
10,14000001,15000000,14519366,43379,4745,2151,76.5,0.9313,0.5604,0.4791,melastigma,hdrr
10,15000001,16000000,15459735,43899,4299,2153,62,0.944,0.6247,0.5314,melastigma,hdrr
10,16000001,17000000,16551917,27533,4901,2689.5,48,0.9649,0.7621,0.5871,melastigma,hdrr
10,17000001,18000000,17490148,34909,4650,2656.5,72,0.9472,0.7198,0.6167,melastigma,hdrr
10,18000001,19000000,18489632,34508,9582,5040.5,220.5,0.9162,0.661,0.5625,melastigma,hdrr
10,19000001,20000000,19499893,35990,9503,4782,163.5,0.9339,0.6278,0.5437,melastigma,hdrr
10,20000001,21000000,20494668,36676,6011,3857,51,0.9739,0.7555,0.6719,melastigma,hdrr
10,21000001,22000000,21490673,33112,8583,4315,177.5,0.921,0.6688,0.5609,melastigma,hdrr
10,22000001,23000000,22526080,35841,4526,2036.5,89,0.9163,0.684,0.5294,melastigma,hdrr
10,23000001,24000000,23473788,46628,7469,3426.5,147.5,0.9175,0.6687,0.5099,melastigma,hdrr
10,24000001,25000000,24544327,37161,2159,1220.5,51,0.9198,0.8041,0.6422,melastigma,hdrr
10,25000001,26000000,25515331,39722,5363,3445.5,70.5,0.9599,0.7799,0.6736,melastigma,hdrr
10,26000001,27000000,26508250,42214,8243,3809.5,165,0.917,0.6147,0.4914,melastigma,hdrr
10,27000001,28000000,27500072,50030,5645,2208,183,0.8469,0.5568,0.4182,melastigma,hdrr
10,28000001,29000000,28510274,44171,4752,2136,169,0.8534,0.5787,0.466,melastigma,hdrr
10,29000001,30000000,29489351,44961,8027,3375.5,179.5,0.899,0.6385,0.4667,melastigma,hdrr
10,30000001,31000000,30473998,41945,4498,2027.5,63,0.9397,0.6945,0.4829,melastigma,hdrr
13,1,1000000,486015,35505,1630,1071.5,9.5,0.9824,0.8359,0.7143,melastigma,hdrr
13,1000001,2000000,1510269,58484,5645,1998,117,0.8894,0.55,0.4157,melastigma,hdrr
13,2000001,3000000,2480712,42962,3060,1367,60,0.9159,0.6264,0.4926,melastigma,hdrr
13,3000001,4000000,3498243,38948,967,413,22,0.8989,0.5412,0.4614,melastigma,hdrr
13,4000001,5000000,4510858,43203,3121,1221.5,92,0.8599,0.5096,0.4317,melastigma,hdrr
13,5000001,6000000,5491460,41549,8501,3032,214,0.8681,0.5214,0.3955,melastigma,hdrr
13,6000001,7000000,6499756,41665,7265,3563.5,231,0.8782,0.6155,0.5168,melastigma,hdrr
13,7000001,8000000,7494910,40338,11159,4946.5,335.5,0.873,0.5765,0.4801,melastigma,hdrr
13,8000001,9000000,8512650,38024,8527,3192,218,0.8721,0.5264,0.406,melastigma,hdrr
