scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
24,1,1000000,592909,27348,2055,1166,19.5,0.9671,0.8077,0.6122,melastigma,hdrr
24,1000001,2000000,1511833,40416,3782,1793,133,0.8619,0.7137,0.542,melastigma,hdrr
24,2000001,3000000,2500573,40779,3870,1913,71,0.9284,0.704,0.5422,melastigma,hdrr
24,3000001,4000000,3491787,38530,4669,2315,82,0.9316,0.6463,0.5132,melastigma,hdrr
24,4000001,5000000,4501848,39965,6611,2702,185,0.8718,0.5554,0.442,melastigma,hdrr
24,5000001,6000000,5442925,36277,2274,1145.5,44,0.926,0.6739,0.5498,melastigma,hdrr
24,6000001,7000000,6491967,28232,3945,2329.5,44,0.9629,0.7161,0.6105,melastigma,hdrr
24,7000001,8000000,7510853,35444,3463,1371,77,0.8936,0.5277,0.4165,melastigma,hdrr
24,8000001,9000000,8494851,38283,6600,3363.5,96.5,0.9442,0.6615,0.5469,melastigma,hdrr
24,9000001,10000000,9531085,44497,2240,997.5,34,0.9341,0.5321,0.4682,melastigma,hdrr
24,10000001,11000000,10397210,30512,3419,1148,104.5,0.8331,0.521,0.3725,melastigma,hdrr
24,11000001,12000000,11434945,29535,5061,2226,125,0.8937,0.5734,0.4685,melastigma,hdrr
24,12000001,13000000,12500822,41238,9014,4309.5,269.5,0.8823,0.6807,0.5544,melastigma,hdrr
24,13000001,14000000,13487951,37519,2821,1527.5,70,0.9124,0.8001,0.6407,melastigma,hdrr
24,14000001,15000000,14502114,36675,9447,5386.5,144.5,0.9477,0.7803,0.6413,melastigma,hdrr
24,15000001,16000000,15495131,55092,3221,1204.5,56,0.9111,0.4682,0.401,melastigma,hdrr
24,16000001,17000000,16512556,39178,3920,2199.5,44.5,0.9603,0.655,0.5822,melastigma,hdrr
24,17000001,18000000,17471405,33764,2762,1601,48.5,0.9412,0.6671,0.5893,melastigma,hdrr
24,18000001,19000000,18495860,46203,2544,1244,36,0.9438,0.6131,0.5127,melastigma,hdrr
24,19000001,20000000,19491598,45628,3448,1114.5,116,0.8115,0.4657,0.3338,melastigma,hdrr
24,20000001,21000000,20507962,43436,2866,1397,50,0.9309,0.6026,0.5077,melastigma,hdrr
