scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
22,1,1000000,579440,27240,2355,1099.5,30,0.9469,0.6894,0.4989,melastigma,hdrr
22,1000001,2000000,1506320,40887,4221,1850.5,61.5,0.9357,0.656,0.4563,melastigma,hdrr
22,2000001,3000000,2485769,42738,3842,1828.5,96,0.9002,0.6018,0.5058,melastigma,hdrr
22,3000001,4000000,3481403,30525,6068,2637,137,0.9012,0.5678,0.4419,melastigma,hdrr
22,4000001,5000000,4516273,38539,7432,2798.5,192,0.8716,0.5543,0.4243,melastigma,hdrr
22,5000001,6000000,5560835,46551,8323,3623.5,136,0.9276,0.6278,0.461,melastigma,hdrr
22,6000001,7000000,6493406,40635,6398,3268,78,0.9534,0.6202,0.5317,melastigma,hdrr
22,7000001,8000000,7523221,33549,9808,4904.5,121.5,0.9517,0.6341,0.5164,melastigma,hdrr
22,8000001,9000000,8503022,36070,3866,1730,104.5,0.8861,0.5841,0.4899,melastigma,hdrr
22,9000001,10000000,9515922,36126,7388,4140.5,185,0.9145,0.7643,0.6206,melastigma,hdrr
22,10000001,11000000,10432720,31757,2847,1163,125,0.8059,0.5485,0.457,melastigma,hdrr
22,11000001,12000000,11543743,34252,4437,2044,178.5,0.8394,0.646,0.5283,melastigma,hdrr
22,12000001,13000000,12498236,32926,3003,1790.5,49,0.9467,0.7573,0.6325,melastigma,hdrr
22,13000001,14000000,13499638,31917,2247,1274,37,0.9436,0.7499,0.6294,melastigma,hdrr
22,14000001,15000000,14508182,34918,7250,3582,122.5,0.9339,0.6296,0.5312,melastigma,hdrr
22,15000001,16000000,15492683,40020,3826,2052.5,84,0.9214,0.7222,0.5966,melastigma,hdrr
22,16000001,17000000,16495734,35103,5969,3460,78,0.9559,0.7683,0.6179,melastigma,hdrr
22,17000001,18000000,17485803,42828,959,632,8.5,0.9735,0.8521,0.7037,melastigma,hdrr
22,18000001,19000000,18522593,46597,5241,2815,106,0.9274,0.6496,0.5664,melastigma,hdrr
22,19000001,20000000,19515717,41218,2553,1147,85,0.862,0.582,0.4929,melastigma,hdrr
22,20000001,21000000,20479748,43807,1107,378,30,0.8529,0.5137,0.3692,melastigma,hdrr
22,21000001,22000000,21494345,43969,3873,1293.5,124,0.825,0.5151,0.3625,melastigma,hdrr
22,22000001,23000000,22529366,44085,4726,3114,51,0.9678,0.797,0.695,melastigma,hdrr
22,23000001,24000000,23476438,44260,2052,1264.5,33,0.9491,0.7539,0.6419,melastigma,hdrr
22,24000001,25000000,24522750,43236,5325,2525.5,161,0.8801,0.6046,0.4811,melastigma,hdrr
22,25000001,26000000,25474333,46262,1890,669.5,64.5,0.8243,0.5037,0.3762,melastigma,hdrr
22,26000001,27000000,26591199,36068,3864,1729,119.5,0.8707,0.6024,0.5012,melastigma,hdrr
22,27000001,28000000,27482669,47032,2646,1385,27.5,0.9611,0.7545,0.5629,melastigma,hdrr
22,28000001,29000000,28400712,32471,316,189,9,0.9091,0.75,0.6642,melastigma,hdrr
10,1,1000000,501694,35391,344,168,5,0.9422,0.7118,0.5275,melastigma,hdrr
10,1000001,2000000,1582373,35713,2047,1018.5,42,0.9208,0.6492,0.5595,melastigma,hdrr
10,2000001,3000000,2546911,37291,4281,2426.5,21.5,0.9824,0.7141,0.6281,melastigma,hdrr
10,3000001,4000000,3500621,43808,3558,1784.5,73.5,0.9209,0.6394,0.5559,melastigma,hdrr
10,4000001,5000000,4516079,43368,5406,2964,92.5,0.9395,0.7351,0.6245,melastigma,hdrr
10,5000001,6000000,5494357,45088,8252,3720.5,218,0.8893,0.622,0.5073,melastigma,hdrr
10,6000001,7000000,6478127,51523,3755,2511.5,28.5,0.9776,0.828,0.7127,melastigma,hdrr
10,7000001,8000000,7526522,39531,3650,2257.5,62,0.9465,0.8159,0.7032,melastigma,hdrr
10,8000001,9000000,8489174,39229,6103,3685.5,71.5,0.9619,0.7812,0.6304,melastigma,hdrr
10,9000001,10000000,9501332,39164,8771,4750,104.5,0.9569,0.6804,0.5525,melastigma,hdrr
10,10000001,11000000,10481750,37311,5949,3624,70.5,0.9618,0.759,0.6419,melastigma,hdrr
10,11000001,12000000,11494110,36524,5192,3513.5,54,0.9697,0.8445,0.7255,melastigma,hdrr
10,12000001,13000000,12528632,42125,6505,2873,159,0.8951,0.5835,0.4841,melastigma,hdrr
10,13000001,14000000,13513400,39456,7861,3345,200,0.8872,0.564,0.4635,melastigma,hdrr
10,14000001,15000000,14519366,43379,4729,2143.5,77,0.9306,0.5606,0.4795,melastigma,hdrr
10,15000001,16000000,15459735,43899,4286,2120,66,0.9396,0.6134,0.5236,melastigma,hdrr
10,16000001,17000000,16551917,27533,4884,2662,53,0.961,0.7529,0.5812,melastigma,hdrr
10,17000001,18000000,17490148,34909,4625,2630,72,0.9467,0.7173,0.6152,melastigma,hdrr
10,18000001,19000000,18489632,34508,9476,5063.5,222,0.916,0.6722,0.5715,melastigma,hdrr
10,19000001,20000000,19499893,35990,9517,4794,163,0.9342,0.6281,0.5444,melastigma,hdrr
10,20000001,21000000,20494668,36676,6021,3856.5,56,0.9714,0.7526,0.6694,melastigma,hdrr
10,21000001,22000000,21490673,33112,8579,4311.5,185,0.9177,0.662,0.555,melastigma,hdrr
10,22000001,23000000,22526080,35841,4395,2028,93,0.9123,0.6564,0.512,melastigma,hdrr
10,23000001,24000000,23473788,46628,7387,3433,149,0.9168,0.6541,0.4998,melastigma,hdrr
