scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
6,1,1000000,500530,26996,2340,1197,50,0.9198,0.7254,0.593,melastigma,hdrr
6,2000001,3000000,2519203,37276,2545,1706.5,32,0.9632,0.8761,0.7125,melastigma,hdrr
6,4000001,5000000,4496339,46113,2619,1604.5,34,0.9585,0.7981,0.6555,melastigma,hdrr
6,5000001,6000000,5500346,43671,3244,1749.5,55.5,0.9385,0.7561,0.6052,melastigma,hdrr
6,6000001,7000000,6501343,44374,1162,606,45.5,0.8603,0.7117,0.5718,melastigma,hdrr
6,7000001,8000000,7492245,43085,643,224.5,20,0.8364,0.5708,0.4113,melastigma,hdrr
6,8000001,9000000,8524866,46118,6751,3098,117.5,0.9269,0.6327,0.5147,melastigma,hdrr
6,9000001,10000000,9448556,39742,3777,1571,153.5,0.822,0.5763,0.478,melastigma,hdrr
6,10000001,11000000,10490936,43213,3862,1454.5,126,0.8406,0.5735,0.4529,melastigma,hdrr
6,11000001,12000000,11502556,39234,2457,1125,80,0.8672,0.6517,0.5431,melastigma,hdrr
6,12000001,13000000,12478494,38245,2443,1234.5,111.5,0.8343,0.7225,0.5932,melastigma,hdrr
6,13000001,14000000,13497923,34734,3885,2346.5,50,0.9583,0.8192,0.6857,melastigma,hdrr
6,14000001,15000000,14504846,36529,7493,4080,183.5,0.9139,0.7741,0.6272,melastigma,hdrr
6,15000001,16000000,15511570,31355,5171,2615.5,78,0.9421,0.7438,0.5651,melastigma,hdrr
6,16000001,17000000,16500467,35960,6075,3383.5,62,0.964,0.7197,0.6134,melastigma,hdrr
6,17000001,18000000,17504887,33538,7860,3385,154.5,0.9127,0.6014,0.4791,melastigma,hdrr
6,18000001,19000000,18506718,33750,7954,3814,169,0.9151,0.6352,0.5242,melastigma,hdrr
6,19000001,20000000,19490723,33908,7515,3367,120,0.9312,0.6414,0.5155,melastigma,hdrr
6,20000001,21000000,20490436,37317,3987,2249,51,0.9557,0.6968,0.618,melastigma,hdrr
6,21000001,22000000,21505690,35359,7276,3844,91,0.9537,0.6929,0.5766,melastigma,hdrr
6,22000001,23000000,22511005,41067,6834,3144,98.5,0.9392,0.6229,0.4918,melastigma,hdrr
6,23000001,24000000,23492664,40269,10097,5039,172.5,0.9338,0.7715,0.5794,melastigma,hdrr
6,24000001,25000000,24456241,38965,8416,5891,30,0.9899,0.9097,0.7484,melastigma,hdrr
6,25000001,26000000,25506492,41253,8537,4696,207.5,0.9154,0.7759,0.649,melastigma,hdrr
6,26000001,27000000,26488196,41677,5346,3487.5,93,0.9481,0.8453,0.7244,melastigma,hdrr
6,27000001,28000000,27509946,47204,2022,475.5,84.5,0.6982,0.291,0.2079,melastigma,hdrr
6,28000001,29000000,28502749,43638,8924,2663,259,0.8227,0.4789,0.3196,melastigma,hdrr
6,29000001,30000000,29493049,43871,2199,949.5,64,0.8737,0.6045,0.4956,melastigma,hdrr
6,30000001,31000000,30478036,42314,7554,2965.5,159,0.8982,0.5805,0.4475,melastigma,hdrr
6,31000001,32000000,31531037,28603,1770,782,35,0.9143,0.6175,0.475,melastigma,hdrr
6,32000001,33000000,32118514,6733,692,375.5,13,0.9331,0.6459,0.5711,melastigma,hdrr
19,1,1000000,415332,39489,2299,1100,39,0.9315,0.7071,0.5346,melastigma,hdrr
19,1000001,2000000,1624380,28490,2071,780,60,0.8571,0.6359,0.4075,melastigma,hdrr
19,2000001,3000000,2478025,52050,3285,1269,71,0.894,0.6196,0.4263,melastigma,hdrr
19,3000001,4000000,3496810,46766,6123,1513.5,215.5,0.7507,0.33,0.2556,melastigma,hdrr
19,4000001,5000000,4487194,44272,3620,933.5,129.5,0.7563,0.3454,0.2716,melastigma,hdrr
