scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
12,1,1000000,504329,37218,1182,583.5,14,0.9531,0.8015,0.5513,melastigma,hdrr
12,1000001,2000000,1516428,43681,7946,3407,164.5,0.9079,0.6639,0.4876,melastigma,hdrr
12,2000001,3000000,2495596,45045,7899,3328,153,0.9121,0.7417,0.4862,melastigma,hdrr
12,3000001,4000000,3504712,39732,7263,3125,203,0.878,0.6708,0.5037,melastigma,hdrr
12,4000001,5000000,4490626,40237,7989,3356,148,0.9155,0.7384,0.4933,melastigma,hdrr
12,5000001,6000000,5524139,38143,2353,1459,54,0.9286,0.8245,0.6969,melastigma,hdrr
12,6000001,7000000,6489559,40794,6347,4200,51.5,0.9758,0.8286,0.7016,melastigma,hdrr
12,7000001,8000000,7472096,40109,5249,3237.5,77.5,0.9532,0.8148,0.6584,melastigma,hdrr
12,8000001,9000000,8499368,35686,7392,3894,176,0.9135,0.7438,0.5934,melastigma,hdrr
12,9000001,10000000,9485811,35237,5566,3862,60,0.9694,0.8878,0.7553,melastigma,hdrr
12,10000001,11000000,10507438,28971,7366,4264.5,101,0.9537,0.8303,0.6658,melastigma,hdrr
12,11000001,12000000,11556883,29384,2467,1369,53,0.9255,0.7789,0.6446,melastigma,hdrr
12,12000001,13000000,12502371,34286,7240,3751,113.5,0.9413,0.7918,0.5965,melastigma,hdrr
12,13000001,14000000,13507634,36518,6907,4342,116.5,0.9477,0.8296,0.7055,melastigma,hdrr
12,14000001,15000000,14499729,38715,6502,3409.5,73.5,0.9578,0.6824,0.5708,melastigma,hdrr
12,15000001,16000000,15477323,37165,3319,1216,97.5,0.8515,0.4961,0.382,melastigma,hdrr
12,16000001,17000000,16514756,39491,4591,2512,83.5,0.9357,0.7049,0.607,melastigma,hdrr
12,17000001,18000000,17508592,35888,3733,2026,98,0.9077,0.7654,0.6301,melastigma,hdrr
12,18000001,19000000,18462412,32348,4928,2738.5,124,0.9134,0.7678,0.6425,melastigma,hdrr
12,19000001,20000000,19514060,41778,6301,2268,170,0.8605,0.5634,0.4113,melastigma,hdrr
12,20000001,21000000,20297325,26376,4107,2166.5,105.5,0.9071,0.7029,0.6017,melastigma,hdrr
12,21000001,22000000,21585823,5302,410,295,11,0.9281,0.882,0.7513,melastigma,hdrr
12,22000001,23000000,22617339,32120,4234,2518,27,0.9788,0.7459,0.6335,melastigma,hdrr
12,23000001,24000000,23505164,43333,7418,3118.5,198,0.8806,0.6106,0.4957,melastigma,hdrr
