scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
18,1000001,2000000,1482580,42614,4342,1259.5,153,0.7834,0.3817,0.2799,melastigma,hdrr
18,2000001,3000000,2485680,72444,719,241.5,16,0.8757,0.4279,0.3507,melastigma,hdrr
18,3000001,4000000,3413667,56261,7577,3426,129,0.9274,0.5597,0.4666,melastigma,hdrr
18,4000001,5000000,4510029,46421,4763,1883,90.5,0.9083,0.6197,0.425,melastigma,hdrr
18,5000001,6000000,5507233,46364,7656,3492,136,0.925,0.635,0.4779,melastigma,hdrr
18,6000001,7000000,6561042,35472,6154,2580,206,0.8521,0.54,0.4535,melastigma,hdrr
18,7000001,8000000,7487234,75735,5326,1127,286,0.5952,0.3014,0.1779,melastigma,hdrr
18,8000001,9000000,8499879,43463,9508,3461.5,254.5,0.863,0.6347,0.4327,melastigma,hdrr
18,9000001,10000000,9494141,42537,2842,1641.5,36.5,0.9565,0.7201,0.6268,melastigma,hdrr
18,10000001,11000000,10497363,39919,4945,1919,184.5,0.8246,0.5569,0.4583,melastigma,hdrr
18,11000001,12000000,11489137,39470,3887,2175.5,62.5,0.9441,0.6961,0.6041,melastigma,hdrr
18,12000001,13000000,12507270,41194,8402,3605,148,0.9211,0.6091,0.4907,melastigma,hdrr
18,13000001,14000000,13444838,41077,4432,1670,126.5,0.8592,0.5736,0.4356,melastigma,hdrr
18,14000001,15000000,14516905,39640,524,158,8.5,0.8979,0.3968,0.3375,melastigma,hdrr
18,15000001,16000000,15531760,45539,6027,2783,159,0.8919,0.6215,0.5137,melastigma,hdrr
18,16000001,17000000,16495605,54122,6602,3147,73,0.9547,0.7863,0.531,melastigma,hdrr
18,17000001,18000000,17528529,44646,3068,1398,98,0.869,0.6645,0.5096,melastigma,hdrr
18,18000001,19000000,18526228,36757,5438,2269.5,146.5,0.8787,0.5973,0.4638,melastigma,hdrr
18,19000001,20000000,19496933,41983,501,262,12,0.9124,0.7267,0.5882,melastigma,hdrr
18,20000001,21000000,20416446,20326,1619,668,55.5,0.8466,0.5719,0.4536,melastigma,hdrr
18,21000001,22000000,21513987,40599,5643,2567,165,0.8792,0.624,0.4857,melastigma,hdrr
