scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
22,1,1000000,579440,27240,2355,1098,29,0.9485,0.6883,0.4981,melastigma,hdrr
22,1000001,2000000,1506320,40887,4233,1853,67,0.9302,0.6513,0.4536,melastigma,hdrr
22,2000001,3000000,2485769,42738,3821,1840,100.5,0.8964,0.608,0.5107,melastigma,hdrr
22,3000001,4000000,3481403,30525,6037,2635.5,134.5,0.9029,0.5628,0.4392,melastigma,hdrr
22,4000001,5000000,4516273,38539,7314,2799,191,0.8722,0.5416,0.4165,melastigma,hdrr
22,5000001,6000000,5560835,46551,8177,3623,133,0.9292,0.6195,0.4559,melastigma,hdrr
22,6000001,7000000,6493406,40635,6386,3294.5,75.5,0.9552,0.6237,0.5348,melastigma,hdrr
22,7000001,8000000,7523221,33549,9773,4964.5,133,0.9478,0.6446,0.5237,melastigma,hdrr
22,8000001,9000000,8503022,36070,3890,1735.5,101,0.89,0.5815,0.4879,melastigma,hdrr
22,9000001,10000000,9515922,36126,7438,4130.5,183,0.9152,0.7568,0.6154,melastigma,hdrr
22,10000001,11000000,10432720,31757,2856,1153,123,0.8072,0.5398,0.4491,melastigma,hdrr
22,11000001,12000000,11543743,34252,4465,2034,175,0.8416,0.6398,0.523,melastigma,hdrr
22,12000001,13000000,12498236,32926,3022,1793,53,0.9426,0.7525,0.6288,melastigma,hdrr
22,13000001,14000000,13499638,31917,2248,1290,39.5,0.9406,0.7594,0.6361,melastigma,hdrr
22,14000001,15000000,14508182,34918,7250,3615,129,0.9311,0.6354,0.5354,melastigma,hdrr
22,15000001,16000000,15492683,40020,3801,2062,85,0.9208,0.7334,0.6043,melastigma,hdrr
22,16000001,17000000,16495734,35103,5972,3514.5,78,0.9566,0.7822,0.6276,melastigma,hdrr
22,17000001,18000000,17485803,42828,1057,612.5,11.5,0.9631,0.7681,0.6426,melastigma,hdrr
22,18000001,19000000,18522593,46597,5253,2810,106,0.9273,0.6474,0.5638,melastigma,hdrr
22,19000001,20000000,19515717,41218,2555,1138.5,85,0.8611,0.5779,0.4895,melastigma,hdrr
22,20000001,21000000,20479748,43807,1109,378,30,0.8529,0.5148,0.3686,melastigma,hdrr
22,21000001,22000000,21494345,43969,3873,1301,123.5,0.8266,0.5177,0.3631,melastigma,hdrr
22,22000001,23000000,22529366,44085,4730,3101.5,53,0.9664,0.7906,0.6905,melastigma,hdrr
22,23000001,24000000,23476438,44260,2057,1269,32,0.9508,0.7546,0.6432,melastigma,hdrr
22,24000001,25000000,24522750,43236,5346,2537.5,161.5,0.8803,0.6011,0.4805,melastigma,hdrr
22,25000001,26000000,25474333,46262,1895,698.5,66.5,0.8261,0.522,0.3913,melastigma,hdrr
22,26000001,27000000,26591199,36068,3900,1729,119,0.8712,0.5954,0.4965,melastigma,hdrr
22,27000001,28000000,27482669,47032,2636,1378,33.5,0.9525,0.752,0.5599,melastigma,hdrr
22,28000001,29000000,28400712,32471,321,191,9,0.91,0.7398,0.657,melastigma,hdrr
2,1,1000000,551240,62508,3188,829.5,96.5,0.7916,0.4056,0.2665,melastigma,hdrr
2,1000001,2000000,1373437,52538,4283,1323.5,121,0.8325,0.4017,0.3041,melastigma,hdrr
2,2000001,3000000,2481162,52850,12124,4214,339,0.8511,0.5025,0.3335,melastigma,hdrr
2,3000001,4000000,3450311,46379,3122,1146,100,0.8395,0.5031,0.4062,melastigma,hdrr
2,9000001,10000000,9631016,31061,2731,997.5,92.5,0.8303,0.4859,0.4288,melastigma,hdrr
2,10000001,11000000,10591891,34592,2593,827,44.5,0.8979,0.4799,0.3572,melastigma,hdrr
2,11000001,12000000,11336989,29474,5540,1724,178.5,0.8124,0.5336,0.3593,melastigma,hdrr
2,12000001,13000000,12692984,26946,308,197,1,0.9899,0.7452,0.6533,melastigma,hdrr
2,13000001,14000000,13503302,45039,1711,848,47,0.895,0.6892,0.5589,melastigma,hdrr
2,14000001,15000000,14494354,44301,5060,3282.5,60.5,0.9638,0.7993,0.6858,melastigma,hdrr
