scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
17,1,1000000,529678,37883,971,521,18,0.9332,0.7085,0.5939,melastigma,hdrr
17,1000001,2000000,1500752,45574,4685,1869,172,0.8315,0.5874,0.4436,melastigma,hdrr
17,2000001,3000000,2468069,47575,5803,3134.5,90,0.9442,0.6398,0.5675,melastigma,hdrr
17,3000001,4000000,3485672,45976,3922,1522.5,91,0.8872,0.5206,0.3977,melastigma,hdrr
17,4000001,5000000,4495806,41290,6299,2385.5,165,0.8706,0.5293,0.4074,melastigma,hdrr
17,5000001,6000000,5494061,42012,1543,520,46,0.8375,0.5059,0.3572,melastigma,hdrr
17,6000001,7000000,6508495,39291,276,233,1,0.9915,0.9469,0.8498,melastigma,hdrr
17,7000001,8000000,7493928,41227,1365,969.5,5,0.9897,0.8615,0.7411,melastigma,hdrr
17,8000001,9000000,8411656,32689,912,542,3,0.989,0.8366,0.6273,melastigma,hdrr
17,9000001,10000000,9488972,51255,1017,492,16,0.937,0.719,0.549,melastigma,hdrr
17,10000001,11000000,10351752,16354,1295,725,11,0.9701,0.6296,0.5591,melastigma,hdrr
17,12000001,13000000,12491831,49729,2643,1526,60,0.9243,0.7402,0.6337,melastigma,hdrr
17,13000001,14000000,13500553,42080,3990,2558.5,33.5,0.9742,0.7747,0.6883,melastigma,hdrr
17,14000001,15000000,14497746,40217,4119,1680.5,112.5,0.8745,0.5633,0.4331,melastigma,hdrr
17,15000001,16000000,15507088,41426,5782,2524,119,0.91,0.5783,0.4779,melastigma,hdrr
17,16000001,17000000,16509389,46570,9882,4046,293.5,0.8647,0.5429,0.4522,melastigma,hdrr
17,17000001,18000000,17493632,42232,8424,3972,159.5,0.9228,0.6272,0.4996,melastigma,hdrr
17,18000001,19000000,18490695,42924,7230,3883,149.5,0.9259,0.7371,0.5936,melastigma,hdrr
17,19000001,20000000,19484317,41981,10752,4335,322.5,0.8615,0.5812,0.4492,melastigma,hdrr
17,20000001,21000000,20572768,28710,5472,2880.5,124,0.9175,0.6652,0.5613,melastigma,hdrr
17,21000001,22000000,21497509,38241,994,507,13,0.95,0.6183,0.5335,melastigma,hdrr
17,22000001,23000000,22435099,30365,3126,1798,41,0.9554,0.7133,0.6015,melastigma,hdrr
17,23000001,24000000,23496673,37415,4812,2776.5,55,0.9612,0.737,0.6132,melastigma,hdrr
17,24000001,25000000,24500256,36261,4024,1832.5,69.5,0.9269,0.6372,0.4725,melastigma,hdrr
17,25000001,26000000,25488350,24039,4095,2022,78,0.9257,0.6572,0.5229,melastigma,hdrr
17,26000001,27000000,26339588,23851,3208,1931,45,0.9545,0.7738,0.6356,melastigma,hdrr
17,27000001,28000000,27550692,36148,6756,2735.5,121,0.9153,0.5188,0.4143,melastigma,hdrr
17,28000001,29000000,28503734,45139,5909,2852.5,46,0.9683,0.8233,0.5224,melastigma,hdrr
17,29000001,30000000,29523359,42262,2792,1527.5,47,0.9403,0.7145,0.5765,melastigma,hdrr
17,30000001,31000000,30471203,36964,3998,1529,82,0.8982,0.6012,0.4075,melastigma,hdrr
17,31000001,32000000,31373232,27157,638,277,9,0.9371,0.6979,0.4833,melastigma,hdrr
24,1,1000000,592909,27348,2038,1130,23,0.9601,0.7857,0.5961,melastigma,hdrr
24,1000001,2000000,1511833,40416,3559,1678,129,0.8572,0.7143,0.5408,melastigma,hdrr
24,2000001,3000000,2500573,40779,3874,1923,72.5,0.9273,0.7064,0.5436,melastigma,hdrr
24,3000001,4000000,3491787,38530,4714,2310.5,77.5,0.9351,0.6498,0.5152,melastigma,hdrr
24,4000001,5000000,4501848,39965,6704,2697.5,183,0.8729,0.5613,0.446,melastigma,hdrr
24,5000001,6000000,5442925,36277,2295,1139,42,0.9289,0.667,0.5452,melastigma,hdrr
24,6000001,7000000,6491967,28232,4051,2319,45.5,0.9615,0.7427,0.6293,melastigma,hdrr
24,7000001,8000000,7510853,35444,3490,1373,81,0.8886,0.5219,0.4123,melastigma,hdrr
24,8000001,9000000,8494851,38283,6586,3355,94,0.9455,0.6643,0.5473,melastigma,hdrr
24,9000001,10000000,9531085,44497,2216,993,33,0.9357,0.5378,0.4715,melastigma,hdrr
24,10000001,11000000,10397210,30512,3417,1147.5,102,0.8367,0.5191,0.3722,melastigma,hdrr
24,11000001,12000000,11434945,29535,5098,2207,122,0.8952,0.5643,0.4621,melastigma,hdrr
24,12000001,13000000,12500822,41238,8933,4291.5,271,0.8812,0.6661,0.5444,melastigma,hdrr
24,13000001,14000000,13487951,37519,2804,1532,74,0.9078,0.7734,0.6225,melastigma,hdrr
24,14000001,15000000,14502114,36675,9128,5458,148,0.9472,0.7687,0.6329,melastigma,hdrr
24,15000001,16000000,15495131,55092,3010,1322,47,0.9313,0.5173,0.4414,melastigma,hdrr
24,16000001,17000000,16512556,39178,3906,2206,49,0.9565,0.6457,0.5747,melastigma,hdrr
24,17000001,18000000,17471405,33764,2750,1601.5,50.5,0.9389,0.669,0.5918,melastigma,hdrr
