scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
20,1,1000000,643975,23058,1454,728,28,0.9259,0.64,0.5167,melastigma,hdrr
20,1000001,2000000,1513757,44496,2485,1159.5,39.5,0.9341,0.6657,0.505,melastigma,hdrr
20,2000001,3000000,2545426,28170,903,385,19.5,0.9036,0.5561,0.4349,melastigma,hdrr
20,3000001,4000000,3511726,39217,3735,2036,61,0.9418,0.6619,0.5622,melastigma,hdrr
20,4000001,5000000,4476520,43302,3208,1693.5,62.5,0.9288,0.6747,0.5621,melastigma,hdrr
20,5000001,6000000,5448891,33089,3086,1805,66,0.9294,0.7488,0.6425,melastigma,hdrr
20,6000001,7000000,6690054,31620,2560,1558,45.5,0.9432,0.7365,0.6437,melastigma,hdrr
20,7000001,8000000,7506059,41100,4468,2585,54.5,0.9587,0.6926,0.6103,melastigma,hdrr
20,8000001,9000000,8502192,39448,4151,2231,73,0.9366,0.6482,0.5617,melastigma,hdrr
20,9000001,10000000,9523584,43102,2679,1271,72,0.8928,0.5972,0.5209,melastigma,hdrr
20,10000001,11000000,10493061,41044,5897,1805.5,275.5,0.7352,0.3847,0.2972,melastigma,hdrr
20,11000001,12000000,11496946,43358,9276,4868,171.5,0.9319,0.6366,0.5516,melastigma,hdrr
20,12000001,13000000,12478186,43383,6046,3075.5,97,0.9388,0.6035,0.5383,melastigma,hdrr
20,13000001,14000000,13331626,25909,7432,3962,125,0.9388,0.6476,0.5605,melastigma,hdrr
20,14000001,15000000,14503648,40663,5555,3204,104,0.9371,0.75,0.6311,melastigma,hdrr
20,15000001,16000000,15492867,37230,10861,4513.5,253,0.8938,0.5634,0.4383,melastigma,hdrr
20,16000001,17000000,16519968,37997,8675,4407,159,0.9304,0.6201,0.5339,melastigma,hdrr
20,17000001,18000000,17511858,40108,1708,654,45,0.8712,0.4747,0.4055,melastigma,hdrr
20,18000001,19000000,18498286,40426,3426,1226.5,92.5,0.8597,0.5051,0.3734,melastigma,hdrr
20,19000001,20000000,19428154,32710,5215,1828,139,0.8587,0.4787,0.3516,melastigma,hdrr
20,20000001,21000000,20495241,44889,6463,3472,128.5,0.9286,0.6557,0.5232,melastigma,hdrr
