scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
17,1,1000000,529678,37883,973,518,17,0.9364,0.7037,0.5901,melastigma,hdrr
17,1000001,2000000,1500752,45574,4696,1874,169.5,0.8341,0.5881,0.4451,melastigma,hdrr
17,2000001,3000000,2468069,47575,5711,3144.5,89,0.945,0.6561,0.5803,melastigma,hdrr
17,3000001,4000000,3485672,45976,3921,1504,91.5,0.8853,0.5162,0.3939,melastigma,hdrr
17,4000001,5000000,4495806,41290,6283,2433,160,0.8766,0.5479,0.4184,melastigma,hdrr
17,5000001,6000000,5494061,42012,1533,516,46,0.8363,0.5054,0.3563,melastigma,hdrr
17,6000001,7000000,6508495,39291,282,233,0,1,0.9311,0.8374,melastigma,hdrr
17,7000001,8000000,7493928,41227,1369,981,7,0.9858,0.865,0.7452,melastigma,hdrr
17,8000001,9000000,8411656,32689,913,546,2,0.9927,0.8408,0.6311,melastigma,hdrr
17,9000001,10000000,9488972,51255,1018,492,17,0.9332,0.7197,0.5472,melastigma,hdrr
17,10000001,11000000,10351752,16354,1307,726,8,0.9782,0.626,0.557,melastigma,hdrr
17,12000001,13000000,12491831,49729,2658,1551,60,0.9255,0.7515,0.6424,melastigma,hdrr
17,13000001,14000000,13500553,42080,3965,2554.5,33,0.9745,0.7712,0.6843,melastigma,hdrr
17,14000001,15000000,14497746,40217,4176,1663.5,118.5,0.867,0.5693,0.4336,melastigma,hdrr
17,15000001,16000000,15507088,41426,5854,2509,116,0.9116,0.5894,0.4865,melastigma,hdrr
17,16000001,17000000,16509389,46570,10026,4066.5,292,0.866,0.5605,0.4658,melastigma,hdrr
17,17000001,18000000,17493632,42232,8635,3945,157.5,0.9232,0.6374,0.5066,melastigma,hdrr
17,18000001,19000000,18490695,42924,7379,3956,146,0.9288,0.7708,0.6189,melastigma,hdrr
17,19000001,20000000,19484317,41981,10898,4336.5,318.5,0.8632,0.5921,0.4554,melastigma,hdrr
17,20000001,21000000,20572768,28710,5567,2840.5,116.5,0.9212,0.6704,0.5656,melastigma,hdrr
17,21000001,22000000,21497509,38241,990,510.5,14,0.9466,0.6269,0.5414,melastigma,hdrr
17,22000001,23000000,22435099,30365,3239,1802.5,36,0.9608,0.7311,0.6171,melastigma,hdrr
17,23000001,24000000,23496673,37415,4842,2705,57,0.9587,0.7097,0.5925,melastigma,hdrr
17,24000001,25000000,24500256,36261,4015,1830.5,72,0.9243,0.639,0.4727,melastigma,hdrr
17,25000001,26000000,25488350,24039,4098,2019,75,0.9284,0.6563,0.523,melastigma,hdrr
17,26000001,27000000,26339588,23851,3198,1939,47,0.9527,0.7813,0.6404,melastigma,hdrr
