scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
23,1,1000000,543510,48971,1165,405,30.5,0.8599,0.515,0.3988,melastigma,hdrr
23,1000001,2000000,1487865,46937,7389,3655.5,166.5,0.9129,0.6386,0.5131,melastigma,hdrr
23,2000001,3000000,2508016,46041,292,77,15,0.6739,0.4189,0.2672,melastigma,hdrr
23,3000001,4000000,3502901,45456,1175,413,33,0.852,0.4729,0.3514,melastigma,hdrr
23,5000001,6000000,5507049,44969,5619,2624.5,103.5,0.9241,0.7197,0.524,melastigma,hdrr
23,7000001,8000000,7490425,41546,4784,2297,96.5,0.9194,0.728,0.5449,melastigma,hdrr
23,8000001,9000000,8495074,41997,3403,1563,73,0.9108,0.6493,0.4975,melastigma,hdrr
23,9000001,10000000,9522954,41851,1320,719.5,29.5,0.9212,0.7654,0.6118,melastigma,hdrr
23,10000001,11000000,10527598,34314,865,541.5,12,0.9566,0.8458,0.6754,melastigma,hdrr
23,11000001,12000000,11577012,40328,2867,1166,87,0.8611,0.5685,0.4494,melastigma,hdrr
23,12000001,13000000,12524647,35896,3807,2395.5,41,0.9663,0.8706,0.6726,melastigma,hdrr
23,13000001,14000000,13466321,41582,4006,2654,45,0.9667,0.7981,0.7006,melastigma,hdrr
23,14000001,15000000,14495776,36337,2918,1498,43,0.9442,0.7348,0.5441,melastigma,hdrr
23,15000001,16000000,15510419,38185,3986,2100,75,0.931,0.6968,0.5814,melastigma,hdrr
23,16000001,17000000,16506994,38541,5869,2870,140,0.907,0.6904,0.5587,melastigma,hdrr
23,17000001,18000000,17520528,41701,1564,726.5,40.5,0.8944,0.6405,0.5398,melastigma,hdrr
23,18000001,19000000,18394124,34179,8189,3774.5,193.5,0.9025,0.6528,0.4984,melastigma,hdrr
23,19000001,20000000,19535005,39885,1916,919,44.5,0.9076,0.6261,0.5396,melastigma,hdrr
23,20000001,21000000,20518792,42422,1233,471,39,0.8471,0.6536,0.4342,melastigma,hdrr
23,21000001,22000000,21491182,41862,2474,898,58,0.8787,0.5899,0.4238,melastigma,hdrr
23,22000001,23000000,22503308,43174,6308,1859.5,182,0.8217,0.5269,0.3331,melastigma,hdrr
23,23000001,24000000,23439829,32770,4145,1768,70.5,0.9233,0.7461,0.5006,melastigma,hdrr
23,24000001,25000000,24176167,13653,848,461,28,0.8855,0.766,0.6232,melastigma,hdrr
5,1,1000000,630207,33255,1090,590,15.5,0.9488,0.7413,0.5593,melastigma,hdrr
5,1000001,2000000,1498398,40019,541,225,16,0.8672,0.6526,0.4325,melastigma,hdrr
5,2000001,3000000,2439725,31666,2421,981.5,70.5,0.866,0.5935,0.4281,melastigma,hdrr
5,3000001,4000000,3523401,38665,1192,609,7,0.9773,0.7839,0.5385,melastigma,hdrr
5,4000001,5000000,4498902,41461,1528,715,27.5,0.9259,0.7308,0.5367,melastigma,hdrr
5,5000001,6000000,5494579,41234,1625,887,35,0.9241,0.663,0.5392,melastigma,hdrr
5,6000001,7000000,6505546,42756,1501,707,36,0.9031,0.6365,0.4705,melastigma,hdrr
5,7000001,8000000,7492934,42680,3760,1797.5,54,0.9417,0.6268,0.5205,melastigma,hdrr
5,8000001,9000000,8484104,39660,3445,1139,100,0.8386,0.5232,0.3739,melastigma,hdrr
5,9000001,10000000,9494385,41889,7229,4614,98,0.9584,0.8056,0.6832,melastigma,hdrr
5,10000001,11000000,10497333,39911,5564,3532,67,0.9628,0.8017,0.6563,melastigma,hdrr
5,11000001,12000000,11495816,43318,6838,3284,137.5,0.9196,0.6498,0.533,melastigma,hdrr
5,12000001,13000000,12471852,43450,7962,3846,170,0.9153,0.6366,0.5203,melastigma,hdrr
5,13000001,14000000,13486670,39841,4961,2522,66,0.949,0.6551,0.5345,melastigma,hdrr
5,14000001,15000000,14502452,42386,9109,5129.5,113,0.9569,0.7351,0.603,melastigma,hdrr
5,15000001,16000000,15506462,40517,7352,4583,42,0.9818,0.796,0.6473,melastigma,hdrr
5,16000001,17000000,16512503,40159,7547,4141,101,0.9524,0.7301,0.592,melastigma,hdrr
5,17000001,18000000,17493707,34442,7361,3307,233.5,0.8681,0.613,0.5003,melastigma,hdrr
5,18000001,19000000,18504802,38650,7961,4287,187,0.9164,0.6748,0.5774,melastigma,hdrr
5,19000001,20000000,19521623,36206,9120,5187,161,0.9398,0.708,0.6183,melastigma,hdrr
5,20000001,21000000,20523706,41134,9384,3704,276,0.8613,0.5191,0.4236,melastigma,hdrr
5,21000001,22000000,21508251,43222,5290,2291,141.5,0.8837,0.6116,0.4897,melastigma,hdrr
5,22000001,23000000,22498644,45627,9298,4048,341,0.8446,0.6484,0.5244,melastigma,hdrr
5,23000001,24000000,23495590,41265,9174,4174,225.5,0.8975,0.664,0.5366,melastigma,hdrr
5,24000001,25000000,24488769,38401,2204,1210.5,48.5,0.923,0.7548,0.6382,melastigma,hdrr
5,25000001,26000000,25552211,36402,6255,2353.5,163.5,0.8701,0.5801,0.4348,melastigma,hdrr
5,26000001,27000000,26456026,30140,4694,2627,94.5,0.9306,0.7247,0.6132,melastigma,hdrr
5,27000001,28000000,27520186,39766,3868,2279,53,0.9545,0.7964,0.6452,melastigma,hdrr
5,28000001,29000000,28430518,34396,8500,4776,137.5,0.944,0.7483,0.6021,melastigma,hdrr
5,29000001,30000000,29523252,36390,3972,1748,105,0.8867,0.5737,0.4689,melastigma,hdrr
5,30000001,31000000,30603783,28814,3736,1749,93,0.899,0.6099,0.4789,melastigma,hdrr
5,31000001,32000000,31509305,43495,6928,2258,217,0.8246,0.498,0.3389,melastigma,hdrr
5,32000001,33000000,32420301,33982,360,152,5,0.9363,0.6419,0.4742,melastigma,hdrr
7,1,1000000,519475,37450,1107,515.5,21.5,0.9199,0.6624,0.499,melastigma,hdrr
7,1000001,2000000,1505787,43276,8389,3262,193,0.8883,0.54990000000000006,0.4135,melastigma,hdrr
7,2000001,3000000,2492231,43020,7257,4098.5,120,0.9431,0.7187,0.6026,melastigma,hdrr
7,3000001,4000000,3516450,41312,5463,2371,148,0.8825,0.5228,0.4464,melastigma,hdrr
7,4000001,5000000,4294645,27310,2028,454,83,0.6909,0.3237,0.2215,melastigma,hdrr
7,5000001,6000000,5530792,42771,4260,1598.5,110.5,0.8707,0.5476,0.4045,melastigma,hdrr
7,6000001,7000000,6510297,41207,11088,4987,358,0.866,0.5972,0.4834,melastigma,hdrr
7,7000001,8000000,7357402,25989,5177,2201,172,0.855,0.5626,0.4474,melastigma,hdrr
7,8000001,9000000,8459214,40540,9171,4846.5,119.5,0.9519,0.6538,0.5604,melastigma,hdrr
7,9000001,10000000,9483622,36364,7383,4230.5,116,0.9466,0.7141,0.6035,melastigma,hdrr
7,10000001,11000000,10500450,35231,7595,4825,75,0.9694,0.7567,0.6589,melastigma,hdrr
7,11000001,12000000,11505464,35076,8957,4902.5,123.5,0.9509,0.6722,0.5751,melastigma,hdrr
7,12000001,13000000,12498502,33769,7365,3442.5,152.5,0.9152,0.6134,0.5017,melastigma,hdrr
7,13000001,14000000,13501332,35166,6898,3531.5,124,0.9322,0.6453,0.5536,melastigma,hdrr
7,14000001,15000000,14510956,40093,6473,3179,94,0.9426,0.636,0.5254,melastigma,hdrr
7,15000001,16000000,15511989,35703,5259,2562,94.5,0.9289,0.634,0.5475,melastigma,hdrr
7,16000001,17000000,16506770,36110,3470,1671,78.5,0.9103,0.6176,0.5191,melastigma,hdrr
7,17000001,18000000,17500575,34954,7267,3306,138.5,0.9196,0.6957,0.5404,melastigma,hdrr
7,18000001,19000000,18475706,44462,2422,1486,63,0.9187,0.7913,0.6667,melastigma,hdrr
7,19000001,20000000,19496373,38354,6442,3918.5,94,0.9531,0.7992,0.6606,melastigma,hdrr
7,20000001,21000000,20477311,36226,6492,3070.5,131.5,0.9179,0.6259,0.534,melastigma,hdrr
7,21000001,22000000,21504687,35308,7614,3307,223.5,0.8734,0.5901,0.4825,melastigma,hdrr
7,22000001,23000000,22518471,38728,4035,1674,87.5,0.9007,0.5899,0.4694,melastigma,hdrr
7,23000001,24000000,23490023,44123,2191,1035.5,48.5,0.9105,0.6892,0.5713,melastigma,hdrr
7,24000001,25000000,24484126,43827,6460,2465,185,0.8604,0.6199,0.4706,melastigma,hdrr
7,25000001,26000000,25497536,47611,1101,471.5,20,0.9186,0.7356,0.5282,melastigma,hdrr
7,26000001,27000000,26343480,22344,2157,974,40,0.9211,0.7372,0.5573,melastigma,hdrr
7,27000001,28000000,27501250,44739,2658,1343,41.5,0.9401,0.787,0.6105,melastigma,hdrr
7,28000001,29000000,28584209,35336,331,146.5,10,0.8722,0.6929,0.5353,melastigma,hdrr
7,29000001,30000000,29507030,45480,2043,809,39.5,0.9069,0.616,0.478,melastigma,hdrr
7,32000001,33000000,32411420,37129,1895,625,44,0.8685,0.6151,0.4047,melastigma,hdrr
