scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
19,1,1000000,415332,39489,2207,1080,41.5,0.926,0.6649,0.5088,melastigma,hdrr
19,1000001,2000000,1624380,28490,2029,780,58.5,0.8605,0.6028,0.3938,melastigma,hdrr
19,2000001,3000000,2478025,52050,3221,1261,67,0.8991,0.6032,0.4158,melastigma,hdrr
19,3000001,4000000,3496810,46766,6028,1533,220,0.749,0.3273,0.254,melastigma,hdrr
19,4000001,5000000,4487194,44272,3494,954,127,0.765,0.344,0.2723,melastigma,hdrr
19,5000001,6000000,5532258,37765,7327,2684,198.5,0.8623,0.4833,0.3694,melastigma,hdrr
19,6000001,7000000,6503442,42032,9029,2877,299.5,0.8114,0.4431,0.3339,melastigma,hdrr
19,7000001,8000000,7502481,54047,3644,2093,49,0.9542,0.6832,0.5884,melastigma,hdrr
19,8000001,9000000,8544725,31395,5323,2744,119,0.9169,0.6761,0.563,melastigma,hdrr
19,9000001,10000000,9416660,27012,5903,2513,115,0.9125,0.555,0.4528,melastigma,hdrr
19,10000001,11000000,10530715,34448,4597,2732,77,0.9452,0.7792,0.6509,melastigma,hdrr
19,11000001,12000000,11517728,36901,4499,2049,97.5,0.9092,0.6737,0.4847,melastigma,hdrr
19,12000001,13000000,12499019,37580,2185,976,40,0.9213,0.5984,0.4597,melastigma,hdrr
19,14000001,15000000,14496201,42028,7305,4433.5,163,0.9291,0.7979,0.6682,melastigma,hdrr
19,15000001,16000000,15498108,37717,3855,1753,114,0.8779,0.6019,0.4958,melastigma,hdrr
19,17000001,18000000,17568690,35332,1837,936,57.5,0.8842,0.6688,0.5575,melastigma,hdrr
19,18000001,19000000,18473589,40010,5339,3365.5,66,0.9615,0.8132,0.6861,melastigma,hdrr
19,19000001,20000000,19557868,37278,8163,4307.5,215.5,0.9047,0.7037,0.5741,melastigma,hdrr
19,20000001,21000000,20342833,28804,1067,670.5,18,0.9477,0.7784,0.6711,melastigma,hdrr
19,22000001,23000000,22498714,40935,5602,1820.5,192,0.8092,0.4011,0.3115,melastigma,hdrr
19,23000001,24000000,23468728,33309,1110,628,35,0.8944,0.7376,0.6145,melastigma,hdrr
19,24000001,25000000,24596589,32843,3780,1972,138,0.8692,0.6972,0.5732,melastigma,hdrr
19,25000001,26000000,25171063,15664,1398,944,12,0.9749,0.7959,0.7125,melastigma,hdrr
23,1,1000000,543510,48971,1195,417,31.5,0.8595,0.5799,0.4346,melastigma,hdrr
23,1000001,2000000,1487865,46937,7466,3686,168.5,0.9126,0.6529,0.524,melastigma,hdrr
23,2000001,3000000,2508016,46041,298,80,14,0.7021,0.4342,0.2773,melastigma,hdrr
23,3000001,4000000,3502901,45456,1174,424,31,0.8637,0.4834,0.3625,melastigma,hdrr
23,5000001,6000000,5507049,44969,5610,2640.5,98,0.9284,0.7255,0.5292,melastigma,hdrr
23,7000001,8000000,7490425,41546,4788,2278.5,99.5,0.9163,0.7193,0.54,melastigma,hdrr
23,8000001,9000000,8495074,41997,3397,1575.5,73,0.9114,0.6561,0.5027,melastigma,hdrr
23,9000001,10000000,9522954,41851,1306,729,30,0.9209,0.7856,0.6251,melastigma,hdrr
23,10000001,11000000,10527598,34314,878,535.5,12,0.9562,0.8212,0.6573,melastigma,hdrr
23,11000001,12000000,11577012,40328,2849,1155,87,0.8599,0.5656,0.4474,melastigma,hdrr
23,12000001,13000000,12524647,35896,3801,2371.5,43,0.9644,0.8594,0.6654,melastigma,hdrr
23,13000001,14000000,13466321,41582,4022,2655,51,0.9623,0.7928,0.6959,melastigma,hdrr
23,14000001,15000000,14495776,36337,2980,1486.5,48,0.9374,0.7032,0.5258,melastigma,hdrr
23,15000001,16000000,15510419,38185,4012,2107,81,0.926,0.6928,0.5786,melastigma,hdrr
23,16000001,17000000,16506994,38541,5772,2888.5,137,0.9094,0.6848,0.5544,melastigma,hdrr
23,17000001,18000000,17520528,41701,1514,721,40,0.8949,0.6408,0.5384,melastigma,hdrr
23,18000001,19000000,18394124,34179,7996,3755,203.5,0.8972,0.6373,0.4874,melastigma,hdrr
23,19000001,20000000,19535005,39885,1877,936.5,43,0.9122,0.6245,0.5403,melastigma,hdrr
23,20000001,21000000,20518792,42422,1218,489,32,0.8772,0.675,0.4511,melastigma,hdrr
23,21000001,22000000,21491182,41862,2410,921,52,0.8931,0.6014,0.4332,melastigma,hdrr
23,22000001,23000000,22503308,43174,6170,1867.5,176,0.8277,0.511,0.3263,melastigma,hdrr
23,23000001,24000000,23439829,32770,4068,1764,72,0.9216,0.7227,0.4881,melastigma,hdrr
23,24000001,25000000,24176167,13653,848,467,31,0.8755,0.7626,0.6209,melastigma,hdrr
16,1,1000000,547513,40438,861,429,26,0.8857,0.6553,0.566,melastigma,hdrr
16,1000001,2000000,1480681,38994,3220,1739,47.5,0.9468,0.6802,0.5711,melastigma,hdrr
16,2000001,3000000,2507478,42514,6931,3814,125.5,0.9363,0.6731,0.5902,melastigma,hdrr
16,3000001,4000000,3510313,44380,2677,1375.5,38,0.9462,0.6463,0.552,melastigma,hdrr
16,4000001,5000000,4502958,40134,4655,2160.5,104,0.9081,0.6056,0.5047,melastigma,hdrr
16,5000001,6000000,5531525,35977,1848,942,33,0.9323,0.6454,0.5396,melastigma,hdrr
16,6000001,7000000,6485553,36485,1040,642,11,0.9663,0.7761,0.6546,melastigma,hdrr
16,7000001,8000000,7474861,28019,875,369,28,0.8589,0.6889,0.4796,melastigma,hdrr
