scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
5,1,1000000,630207,33255,1103,580,20.5,0.9317,0.7109,0.5379,melastigma,hdrr
5,1000001,2000000,1498398,40019,549,229,18.5,0.8505,0.6497,0.4311,melastigma,hdrr
5,2000001,3000000,2439725,31666,2413,981.5,65.5,0.8749,0.5976,0.4331,melastigma,hdrr
5,3000001,4000000,3523401,38665,1207,607,12,0.9612,0.756,0.5252,melastigma,hdrr
5,4000001,5000000,4498902,41461,1538,718.5,26,0.9302,0.7301,0.5395,melastigma,hdrr
5,5000001,6000000,5494579,41234,1625,910,34,0.928,0.6849,0.5551,melastigma,hdrr
5,6000001,7000000,6505546,42756,1503,724,34,0.9103,0.6545,0.4841,melastigma,hdrr
5,7000001,8000000,7492934,42680,3789,1806.5,57,0.9388,0.6224,0.5183,melastigma,hdrr
5,8000001,9000000,8484104,39660,3472,1132,100.5,0.8369,0.515,0.368,melastigma,hdrr
5,9000001,10000000,9494385,41889,7217,4618,99.5,0.9578,0.8076,0.6844,melastigma,hdrr
5,10000001,11000000,10497333,39911,5546,3539,63.5,0.9647,0.8047,0.6606,melastigma,hdrr
5,11000001,12000000,11495816,43318,6875,3248.5,134.5,0.9205,0.637,0.524,melastigma,hdrr
5,12000001,13000000,12471852,43450,7951,3821.5,170.5,0.9146,0.6311,0.5175,melastigma,hdrr
5,13000001,14000000,13486670,39841,4931,2525,58,0.9551,0.6634,0.5402,melastigma,hdrr
5,14000001,15000000,14502452,42386,9108,5124,108.5,0.9585,0.742,0.608,melastigma,hdrr
5,15000001,16000000,15506462,40517,7627,4520,48.5,0.9788,0.808,0.6552,melastigma,hdrr
5,16000001,17000000,16512503,40159,7760,4129.5,108,0.949,0.7443,0.6011,melastigma,hdrr
5,17000001,18000000,17493707,34442,7453,3303.5,233,0.8682,0.6237,0.508,melastigma,hdrr
5,18000001,19000000,18504802,38650,8108,4248,179.5,0.9189,0.6877,0.5879,melastigma,hdrr
5,19000001,20000000,19521623,36206,9290,5151.5,157,0.9408,0.7298,0.6345,melastigma,hdrr
5,20000001,21000000,20523706,41134,9457,3700,277,0.8607,0.5226,0.426,melastigma,hdrr
