scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
20,1,1000000,643975,23058,1445,721,28,0.9252,0.638,0.5144,melastigma,hdrr
20,1000001,2000000,1513757,44496,2481,1166,37,0.9385,0.6682,0.5082,melastigma,hdrr
20,2000001,3000000,2545426,28170,899,387,18,0.9111,0.571,0.4418,melastigma,hdrr
20,3000001,4000000,3511726,39217,3703,2045,56.5,0.9462,0.6742,0.572,melastigma,hdrr
20,4000001,5000000,4476520,43302,3249,1679,64,0.9266,0.6564,0.5482,melastigma,hdrr
20,5000001,6000000,5448891,33089,3066,1798,66,0.9292,0.7517,0.6446,melastigma,hdrr
20,6000001,7000000,6690054,31620,2465,1503.5,45,0.9419,0.736,0.6446,melastigma,hdrr
20,7000001,8000000,7506059,41100,4473,2566.5,57,0.9565,0.6879,0.6063,melastigma,hdrr
20,8000001,9000000,8502192,39448,4156,2221,72.5,0.9368,0.6435,0.558,melastigma,hdrr
20,9000001,10000000,9523584,43102,2659,1274,74,0.8902,0.6036,0.5261,melastigma,hdrr
20,10000001,11000000,10493061,41044,5836,1871,272.5,0.7457,0.4101,0.3152,melastigma,hdrr
20,11000001,12000000,11496946,43358,9330,4908.5,174,0.9315,0.6382,0.5526,melastigma,hdrr
20,12000001,13000000,12478186,43383,6038,3085.5,96.5,0.9393,0.6016,0.5365,melastigma,hdrr
20,13000001,14000000,13331626,25909,7440,3980,124,0.9396,0.6501,0.5626,melastigma,hdrr
20,14000001,15000000,14503648,40663,5600,3218.5,106,0.9362,0.7774,0.6515,melastigma,hdrr
20,15000001,16000000,15492867,37230,11122,4520,241.5,0.8986,0.5804,0.4496,melastigma,hdrr
20,16000001,17000000,16519968,37997,9016,4374.5,161,0.929,0.6438,0.5512,melastigma,hdrr
20,17000001,18000000,17511858,40108,1717,642.5,54,0.8449,0.4554,0.3899,melastigma,hdrr
20,18000001,19000000,18498286,40426,3402,1236.5,90.5,0.8636,0.516,0.381,melastigma,hdrr
20,19000001,20000000,19428154,32710,5214,1829,149,0.8493,0.4763,0.3499,melastigma,hdrr
20,20000001,21000000,20495241,44889,6455,3454.5,124.5,0.9304,0.6552,0.5214,melastigma,hdrr
20,21000001,22000000,21506098,47320,6715,2302.5,179.5,0.8554,0.4458,0.3328,melastigma,hdrr
20,22000001,23000000,22504087,50030,3503,1397.5,76.5,0.8962,0.5843,0.401,melastigma,hdrr
20,23000001,24000000,23473802,40815,5415,1702.5,156,0.8321,0.4273,0.3128,melastigma,hdrr
20,24000001,25000000,24492872,42636,5318,2707,81,0.9419,0.6298,0.5206,melastigma,hdrr
20,25000001,26000000,25456857,37504,4518,1995,81,0.922,0.651,0.4628,melastigma,hdrr
21,1,1000000,676069,22170,742,479,11,0.9551,0.8093,0.6941,melastigma,hdrr
21,1000001,2000000,1508242,35511,1637,809,22,0.9471,0.7699,0.5389,melastigma,hdrr
21,3000001,4000000,3495688,47475,2279,1197,78,0.8776,0.7316,0.5947,melastigma,hdrr
21,4000001,5000000,4275591,14785,1058,727,2.5,0.9931,0.8198,0.698,melastigma,hdrr
21,5000001,6000000,5539625,51697,1725,1209,4,0.9934,0.819,0.7138,melastigma,hdrr
21,6000001,7000000,6459200,52883,4032,2309,64,0.9461,0.8134,0.6129,melastigma,hdrr
21,7000001,8000000,7493336,38413,6076,3109,210,0.8735,0.7224,0.5923,melastigma,hdrr
21,8000001,9000000,8504412,39908,8411,5425.5,116,0.9581,0.8277,0.7107,melastigma,hdrr
21,9000001,10000000,9485462,41346,6677,3017,198,0.8768,0.6267,0.5119,melastigma,hdrr
21,10000001,11000000,10496986,44368,4088,1869,74,0.9238,0.6103,0.4717,melastigma,hdrr
21,11000001,12000000,11496985,43683,4794,1922.5,143,0.8615,0.5811,0.4403,melastigma,hdrr
