scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
13,1,1000000,486015,35505,1644,1071.5,9,0.9833,0.8072,0.6912,melastigma,hdrr
13,1000001,2000000,1510269,58484,5655,1999,123.5,0.8836,0.549,0.4151,melastigma,hdrr
13,2000001,3000000,2480712,42962,3036,1378.5,51.5,0.928,0.6363,0.5022,melastigma,hdrr
13,3000001,4000000,3498243,38948,947,417.5,19.5,0.9108,0.5469,0.4669,melastigma,hdrr
13,4000001,5000000,4510858,43203,3113,1238.5,88,0.8673,0.5167,0.4404,melastigma,hdrr
13,5000001,6000000,5491460,41549,8487,3033.5,215,0.8676,0.5235,0.3965,melastigma,hdrr
13,6000001,7000000,6499756,41665,7242,3568,223,0.8824,0.6184,0.5207,melastigma,hdrr
13,7000001,8000000,7494910,40338,11120,4936.5,335,0.8729,0.5781,0.4814,melastigma,hdrr
13,8000001,9000000,8512650,38024,8548,3208.5,219,0.8722,0.5295,0.4081,melastigma,hdrr
13,9000001,10000000,9519546,39548,10463,5611,138.5,0.9518,0.67,0.5582,melastigma,hdrr
13,10000001,11000000,10503966,36173,4003,2324,38,0.9678,0.795,0.6102,melastigma,hdrr
13,11000001,12000000,11492861,36627,4711,2332,74.5,0.9381,0.7116,0.5339,melastigma,hdrr
13,12000001,13000000,12499160,37538,6963,3197.5,151.5,0.9095,0.5882,0.4942,melastigma,hdrr
13,13000001,14000000,13250740,19998,2844,1356.5,39,0.9441,0.6396,0.5154,melastigma,hdrr
13,14000001,15000000,14503907,33403,7431,4598.5,103,0.9562,0.7555,0.6541,melastigma,hdrr
13,15000001,16000000,15493518,35030,6167,4049,63,0.9694,0.801,0.6974,melastigma,hdrr
13,16000001,17000000,16494953,35504,9508,5611.5,159,0.9449,0.7971,0.6522,melastigma,hdrr
13,17000001,18000000,17492326,34592,8360,4033,170,0.9191,0.6779,0.5322,melastigma,hdrr
13,18000001,19000000,18553421,32473,6528,4680,25,0.9894,0.8695,0.7427,melastigma,hdrr
13,19000001,20000000,19518033,33154,1385,756,8,0.9791,0.8397,0.5836,melastigma,hdrr
13,20000001,21000000,20491027,37258,4131,1967,136.5,0.8702,0.7137,0.5572,melastigma,hdrr
13,21000001,22000000,21384151,30755,5367,2508.5,156,0.8829,0.7058,0.5413,melastigma,hdrr
13,22000001,23000000,22507999,36970,7955,4050.5,230,0.8925,0.6488,0.5606,melastigma,hdrr
13,23000001,24000000,23524373,40135,5009,2696,78,0.9438,0.663,0.5668,melastigma,hdrr
13,24000001,25000000,24503409,42761,7017,3458,197,0.8922,0.6774,0.5437,melastigma,hdrr
13,25000001,26000000,25500068,38933,1215,559.5,29,0.9014,0.6087,0.4851,melastigma,hdrr
13,26000001,27000000,26379303,28813,4379,2701,49.5,0.964,0.7638,0.6525,melastigma,hdrr
13,27000001,28000000,27423741,27680,907,525.5,22,0.9196,0.7855,0.5969,melastigma,hdrr
13,28000001,29000000,28600291,38174,1973,1331,26,0.9617,0.83,0.7169,melastigma,hdrr
13,29000001,30000000,29489455,41185,422,243,5,0.9597,0.7317,0.6194,melastigma,hdrr
13,30000001,31000000,30567228,30488,839,431,10,0.9546,0.6207,0.5389,melastigma,hdrr
13,31000001,32000000,31516975,33533,3807,1758,82,0.9109,0.6858,0.5,melastigma,hdrr
13,32000001,33000000,32485742,40821,3277,1919,44,0.9552,0.762,0.6247,melastigma,hdrr
13,33000001,34000000,33267139,22433,490,169.5,25,0.7429,0.5387,0.4079,melastigma,hdrr
15,1,1000000,744159,20410,683,431.5,11,0.9503,0.7769,0.6547,melastigma,hdrr
15,1000001,2000000,1469460,47448,3641,1913,76.5,0.9231,0.711,0.5784,melastigma,hdrr
15,2000001,3000000,2498235,45984,3355,1677,55.5,0.9359,0.6576,0.5316,melastigma,hdrr
15,3000001,4000000,3500156,45462,1714,775,38,0.9065,0.6212,0.5046,melastigma,hdrr
15,4000001,5000000,4292763,10962,529,221,11,0.9052,0.5286,0.4319,melastigma,hdrr
15,5000001,6000000,5514160,43445,4018,1812.5,80,0.9155,0.6669,0.4828,melastigma,hdrr
15,6000001,7000000,6493888,47205,4114,1873,64,0.9339,0.6899,0.4974,melastigma,hdrr
15,7000001,8000000,7509903,49777,2262,859.5,62,0.8654,0.4918,0.4234,melastigma,hdrr
15,8000001,9000000,8500825,42666,2593,1306,82,0.8818,0.7144,0.5486,melastigma,hdrr
15,9000001,10000000,9501963,44669,2270,1128.5,39.5,0.9324,0.6674,0.5058,melastigma,hdrr
15,11000001,12000000,11502828,40468,2940,1170.5,68.5,0.8894,0.5773,0.4321,melastigma,hdrr
15,12000001,13000000,12498830,41639,5888,2575.5,110.5,0.9177,0.5944,0.4707,melastigma,hdrr
15,13000001,14000000,13517589,44324,6160,2446,146.5,0.887,0.5868,0.4363,melastigma,hdrr
15,14000001,15000000,14450944,38696,3801,1579,83,0.9001,0.5769,0.4425,melastigma,hdrr
15,15000001,16000000,15507022,39450,3730,1893,65,0.9336,0.7149,0.5583,melastigma,hdrr
15,16000001,17000000,16510903,35024,2406,1148.5,21,0.9641,0.707,0.4981,melastigma,hdrr
15,17000001,18000000,17904819,2705,300,118,5,0.9187,0.565,0.3979,melastigma,hdrr
15,18000001,19000000,18561998,33980,8153,4313,81.5,0.9629,0.6791,0.5368,melastigma,hdrr
15,19000001,20000000,19512947,33911,4271,2129.5,79,0.9285,0.6363,0.5394,melastigma,hdrr
15,20000001,21000000,20496455,37776,6257,2796.5,104,0.9283,0.6012,0.4785,melastigma,hdrr
15,21000001,22000000,21479959,36448,6665,3215,106.5,0.9359,0.6215,0.5035,melastigma,hdrr
15,22000001,23000000,22498930,38255,7589,3550.5,134.5,0.927,0.6133,0.4862,melastigma,hdrr
15,23000001,24000000,23505022,38389,8699,3789,241.5,0.8802,0.5425,0.4303,melastigma,hdrr
15,24000001,25000000,24503190,38829,3509,1703,69,0.9221,0.5826,0.5061,melastigma,hdrr
15,25000001,26000000,25493801,40357,7102,3989,72,0.9645,0.638,0.5721,melastigma,hdrr
15,26000001,27000000,26507622,43197,10029,4378,299.5,0.8719,0.5496,0.4681,melastigma,hdrr
15,27000001,28000000,27493764,41014,6470,2835,178,0.8818,0.5453,0.4792,melastigma,hdrr
15,28000001,29000000,28508444,41152,7675,3833,152.5,0.9235,0.6087,0.5326,melastigma,hdrr
15,29000001,30000000,29500245,26345,3073,1618.5,55,0.9343,0.6544,0.556,melastigma,hdrr
15,30000001,31000000,30164265,10050,548,329,10,0.941,0.7654,0.6649,melastigma,hdrr
16,1,1000000,547513,40438,853,425.5,25,0.889,0.6566,0.5665,melastigma,hdrr
16,1000001,2000000,1480681,38994,3229,1746.5,48,0.9465,0.6804,0.5722,melastigma,hdrr
16,2000001,3000000,2507478,42514,6935,3795.5,134.5,0.9316,0.6677,0.5859,melastigma,hdrr
16,3000001,4000000,3510313,44380,2674,1372.5,34.5,0.951,0.6474,0.5518,melastigma,hdrr
16,4000001,5000000,4502958,40134,4632,2173,101,0.9112,0.6122,0.5103,melastigma,hdrr
16,5000001,6000000,5531525,35977,1831,934.5,34,0.9298,0.644,0.5382,melastigma,hdrr
16,6000001,7000000,6485553,36485,1028,637,12,0.963,0.7742,0.655,melastigma,hdrr
16,7000001,8000000,7474861,28019,869,367,29,0.8535,0.6955,0.4822,melastigma,hdrr
16,8000001,9000000,8507461,44446,1283,672.5,11.5,0.9664,0.8105,0.5734,melastigma,hdrr
16,9000001,10000000,9665739,20300,822,406,15,0.9287,0.6296,0.4943,melastigma,hdrr
16,10000001,11000000,10485977,39138,3466,1559.5,84,0.8978,0.615,0.4819,melastigma,hdrr
16,11000001,12000000,11510519,40173,5833,2675.5,161,0.8865,0.607,0.4987,melastigma,hdrr
16,12000001,13000000,12500640,38652,7924,3434.5,264.5,0.857,0.5846,0.4695,melastigma,hdrr
16,13000001,14000000,13506574,36139,2459,1342,48,0.9309,0.6881,0.6023,melastigma,hdrr
16,14000001,15000000,14444118,33332,4704,2166,74.5,0.9335,0.5964,0.4837,melastigma,hdrr
16,15000001,16000000,15593596,31729,7655,3238,182.5,0.8933,0.5469,0.4419,melastigma,hdrr
16,16000001,17000000,16510438,39284,5987,2587,134,0.9015,0.5617,0.4284,melastigma,hdrr
16,17000001,18000000,17451862,37876,8202,4802,108,0.956,0.7032,0.608,melastigma,hdrr
16,18000001,19000000,18496034,34065,4915,2708.5,71,0.9489,0.7067,0.584,melastigma,hdrr
16,19000001,20000000,19493239,33159,7336,4474.5,66,0.9709,0.768,0.6341,melastigma,hdrr
16,20000001,21000000,20501593,36591,4872,2374.5,74,0.9396,0.6026,0.5238,melastigma,hdrr
16,21000001,22000000,21538013,47566,4306,1958.5,59,0.9415,0.5728,0.4974,melastigma,hdrr
16,22000001,23000000,22468835,34658,6600,3258,89,0.9468,0.6428,0.5232,melastigma,hdrr
16,23000001,24000000,23475792,38916,8127,4158,162.5,0.9248,0.6377,0.5216,melastigma,hdrr
16,24000001,25000000,24501430,42802,5764,2788,87.5,0.9391,0.6237,0.5083,melastigma,hdrr
16,25000001,26000000,25374129,39355,6698,2645,216.5,0.8487,0.6187,0.444,melastigma,hdrr
16,26000001,27000000,26546963,38175,5867,3118.5,74,0.9536,0.6733,0.5533,melastigma,hdrr
16,27000001,28000000,27485711,39950,4988,1722,155,0.8348,0.4632,0.3641,melastigma,hdrr
16,28000001,29000000,28472060,54644,9515,2796.5,317,0.7964,0.4332,0.281,melastigma,hdrr
16,29000001,30000000,29500630,46596,9315,4472,171,0.9263,0.6764,0.501,melastigma,hdrr
16,30000001,31000000,30500415,44483,7558,3782,105.5,0.9457,0.7037,0.5205,melastigma,hdrr
16,31000001,32000000,31476377,41468,4253,1716,113,0.8764,0.5796,0.4153,melastigma,hdrr
16,32000001,33000000,32390602,27278,730,443.5,6,0.9733,0.794,0.6453,melastigma,hdrr
6,1,1000000,500530,26996,2384,1096.5,54,0.9061,0.6285,0.5216,melastigma,hdrr
6,2000001,3000000,2519203,37276,2692,1458,60,0.9209,0.6622,0.5559,melastigma,hdrr
6,4000001,5000000,4496339,46113,2639,1563.5,40,0.9501,0.7622,0.6275,melastigma,hdrr
6,5000001,6000000,5500346,43671,3167,1730.5,52.5,0.9411,0.7385,0.5926,melastigma,hdrr
6,6000001,7000000,6501343,44374,1145,598,45,0.86,0.7135,0.5707,melastigma,hdrr
6,7000001,8000000,7492245,43085,629,224,20,0.8361,0.5651,0.4072,melastigma,hdrr
6,8000001,9000000,8524866,46118,6594,3124,118,0.9272,0.6268,0.5107,melastigma,hdrr
6,9000001,10000000,9448556,39742,3765,1561.5,153.5,0.821,0.5774,0.4788,melastigma,hdrr
6,10000001,11000000,10490936,43213,3837,1452.5,121,0.8462,0.5768,0.4568,melastigma,hdrr
6,11000001,12000000,11502556,39234,2458,1129.5,83.5,0.8623,0.6411,0.5358,melastigma,hdrr
6,12000001,13000000,12478494,38245,2452,1268.5,114,0.8351,0.7436,0.611,melastigma,hdrr
6,13000001,14000000,13497923,34734,3902,2357,50.5,0.958,0.8184,0.6862,melastigma,hdrr
6,14000001,15000000,14504846,36529,7531,4076.5,184,0.9136,0.7699,0.624,melastigma,hdrr
6,15000001,16000000,15511570,31355,5126,2644.5,77.5,0.9431,0.7547,0.5728,melastigma,hdrr
6,16000001,17000000,16500467,35960,6053,3390,60.5,0.9649,0.7179,0.6129,melastigma,hdrr
6,17000001,18000000,17504887,33538,7861,3394,157,0.9116,0.6032,0.4791,melastigma,hdrr
6,18000001,19000000,18506718,33750,7941,3826,178,0.9111,0.6358,0.5245,melastigma,hdrr
6,19000001,20000000,19490723,33908,7460,3372,124,0.9291,0.6386,0.5135,melastigma,hdrr
6,20000001,21000000,20490436,37317,3997,2261.5,49.5,0.9572,0.6993,0.6174,melastigma,hdrr
6,21000001,22000000,21505690,35359,7314,3846,89,0.9548,0.6901,0.5751,melastigma,hdrr
6,22000001,23000000,22511005,41067,6678,3184,92.5,0.9435,0.6192,0.4903,melastigma,hdrr
6,23000001,24000000,23492664,40269,9964,5047,175,0.933,0.7564,0.5715,melastigma,hdrr
6,24000001,25000000,24456241,38965,8264,5895.5,32,0.9892,0.8979,0.7408,melastigma,hdrr
6,25000001,26000000,25506492,41253,8355,4670.5,209,0.9143,0.7592,0.6365,melastigma,hdrr
6,26000001,27000000,26488196,41677,5286,3493.5,96,0.9465,0.8325,0.7136,melastigma,hdrr
6,27000001,28000000,27509946,47204,2004,477.5,86.5,0.6933,0.2856,0.2052,melastigma,hdrr
6,28000001,29000000,28502749,43638,8797,2651.5,264,0.8189,0.4688,0.3132,melastigma,hdrr
6,29000001,30000000,29493049,43871,2121,948,64,0.8735,0.5989,0.4919,melastigma,hdrr
