scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
13,1,1000000,486015,35505,1616,1072.5,10,0.9815,0.7992,0.6853,melastigma,hdrr
13,1000001,2000000,1510269,58484,5370,2056,124.5,0.8858,0.5344,0.4083,melastigma,hdrr
13,2000001,3000000,2480712,42962,2959,1396,55.5,0.9235,0.6325,0.4999,melastigma,hdrr
13,3000001,4000000,3498243,38948,928,409,19,0.9112,0.5233,0.4471,melastigma,hdrr
13,4000001,5000000,4510858,43203,3113,1233.5,87,0.8682,0.5136,0.4371,melastigma,hdrr
13,5000001,6000000,5491460,41549,8479,3042.5,221.5,0.8643,0.5245,0.397,melastigma,hdrr
13,6000001,7000000,6499756,41665,7249,3569,230,0.8789,0.6168,0.5178,melastigma,hdrr
13,7000001,8000000,7494910,40338,11106,4920,344,0.8693,0.5758,0.4791,melastigma,hdrr
13,8000001,9000000,8512650,38024,8517,3223.5,212,0.8766,0.5368,0.4132,melastigma,hdrr
13,9000001,10000000,9519546,39548,10491,5607.5,135.5,0.9528,0.6685,0.5565,melastigma,hdrr
13,10000001,11000000,10503966,36173,3975,2332,42,0.9646,0.8014,0.6148,melastigma,hdrr
13,11000001,12000000,11492861,36627,4725,2321,77,0.9358,0.7027,0.5292,melastigma,hdrr
13,12000001,13000000,12499160,37538,6938,3221.5,148.5,0.9119,0.5964,0.5002,melastigma,hdrr
13,13000001,14000000,13250740,19998,2867,1359,49.5,0.9297,0.6302,0.5083,melastigma,hdrr
13,14000001,15000000,14503907,33403,7406,4680.5,99,0.9586,0.7733,0.6688,melastigma,hdrr
13,15000001,16000000,15493518,35030,6203,3992,59,0.9709,0.7859,0.6842,melastigma,hdrr
13,16000001,17000000,16494953,35504,9556,5646,162,0.9442,0.7968,0.6527,melastigma,hdrr
13,17000001,18000000,17492326,34592,8365,4039.5,171,0.9188,0.6784,0.5324,melastigma,hdrr
13,18000001,19000000,18553421,32473,6535,4660,20,0.9915,0.8677,0.7407,melastigma,hdrr
13,19000001,20000000,19518033,33154,1391,737,15,0.9601,0.8027,0.5619,melastigma,hdrr
13,20000001,21000000,20491027,37258,4109,1978,141,0.8669,0.7242,0.5639,melastigma,hdrr
13,21000001,22000000,21384151,30755,5345,2539,154,0.8856,0.7201,0.5513,melastigma,hdrr
13,22000001,23000000,22507999,36970,7973,4052,236,0.8899,0.6478,0.5594,melastigma,hdrr
13,23000001,24000000,23524373,40135,5080,2688.5,83,0.9401,0.6642,0.5673,melastigma,hdrr
13,24000001,25000000,24503409,42761,7075,3461,190.5,0.8957,0.6925,0.5554,melastigma,hdrr
13,25000001,26000000,25500068,38933,1229,563.5,30.5,0.8973,0.6198,0.4929,melastigma,hdrr
13,26000001,27000000,26379303,28813,4429,2716,50.5,0.9635,0.7887,0.6723,melastigma,hdrr
13,27000001,28000000,27423741,27680,923,524.5,20.5,0.9248,0.8239,0.6184,melastigma,hdrr
13,28000001,29000000,28600291,38174,1997,1322,25,0.9629,0.8422,0.727,melastigma,hdrr
13,29000001,30000000,29489455,41185,436,247.5,5,0.9604,0.7508,0.6382,melastigma,hdrr
13,30000001,31000000,30567228,30488,858,435.5,10,0.9551,0.6246,0.5439,melastigma,hdrr
13,31000001,32000000,31516975,33533,3882,1769,79.5,0.914,0.7132,0.5165,melastigma,hdrr
13,32000001,33000000,32485742,40821,3384,1877,44.5,0.9537,0.7716,0.6325,melastigma,hdrr
13,33000001,34000000,33267139,22433,501,169,24,0.7513,0.554,0.4182,melastigma,hdrr
19,1,1000000,415332,39489,2328,1084,34,0.9392,0.7074,0.5321,melastigma,hdrr
19,1000001,2000000,1624380,28490,2104,761,67.5,0.8371,0.6173,0.399,melastigma,hdrr
19,2000001,3000000,2478025,52050,3389,1287.5,74,0.8913,0.6457,0.4383,melastigma,hdrr
19,3000001,4000000,3496810,46766,6162,1520,218.5,0.7486,0.3288,0.2547,melastigma,hdrr
19,4000001,5000000,4487194,44272,3607,924.5,133,0.7485,0.342,0.2682,melastigma,hdrr
19,5000001,6000000,5532258,37765,7351,2685.5,205,0.8582,0.4796,0.3676,melastigma,hdrr
19,6000001,7000000,6503442,42032,9018,2847,307,0.8053,0.4369,0.3296,melastigma,hdrr
19,7000001,8000000,7502481,54047,3664,2152,44,0.9599,0.6991,0.6031,melastigma,hdrr
19,8000001,9000000,8544725,31395,5275,2810,119,0.9187,0.7036,0.5837,melastigma,hdrr
19,9000001,10000000,9416660,27012,5835,2622,109,0.9202,0.5955,0.4817,melastigma,hdrr
