scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
5,1,1000000,630207,33255,1100,589,14,0.9536,0.7341,0.5538,melastigma,hdrr
5,1000001,2000000,1498398,40019,543,230,15,0.8776,0.675,0.4438,melastigma,hdrr
5,2000001,3000000,2439725,31666,2437,980,66.5,0.8729,0.594,0.4281,melastigma,hdrr
5,3000001,4000000,3523401,38665,1212,610,15,0.952,0.7494,0.5224,melastigma,hdrr
5,4000001,5000000,4498902,41461,1530,717,24,0.9352,0.7394,0.543,melastigma,hdrr
5,5000001,6000000,5494579,41234,1634,889,37,0.9201,0.6579,0.5369,melastigma,hdrr
5,6000001,7000000,6505546,42756,1494,706.5,39,0.8954,0.6338,0.4713,melastigma,hdrr
5,7000001,8000000,7492934,42680,3768,1801,56.5,0.9392,0.6255,0.5199,melastigma,hdrr
5,8000001,9000000,8484104,39660,3490,1136,100,0.8382,0.5141,0.3679,melastigma,hdrr
5,9000001,10000000,9494385,41889,7267,4619.5,98.5,0.9582,0.8014,0.68,melastigma,hdrr
5,10000001,11000000,10497333,39911,5593,3491.5,61,0.9657,0.7904,0.6479,melastigma,hdrr
5,11000001,12000000,11495816,43318,6832,3225,140,0.9168,0.6366,0.5236,melastigma,hdrr
5,12000001,13000000,12471852,43450,8097,3737.5,178,0.9091,0.6034,0.4961,melastigma,hdrr
5,13000001,14000000,13486670,39841,5085,2381,88,0.9287,0.5949,0.4875,melastigma,hdrr
5,14000001,15000000,14502452,42386,9305,4707,140.5,0.942,0.643,0.5348,melastigma,hdrr
5,15000001,16000000,15506462,40517,7337,4559.5,50.5,0.9781,0.7938,0.6446,melastigma,hdrr
5,16000001,17000000,16512503,40159,7593,4164.5,106,0.9504,0.7268,0.5911,melastigma,hdrr
5,17000001,18000000,17493707,34442,7338,3326.5,230,0.8707,0.6204,0.5066,melastigma,hdrr
5,18000001,19000000,18504802,38650,7958,4266,190,0.9147,0.6712,0.5744,melastigma,hdrr
5,19000001,20000000,19521623,36206,9127,5173,154,0.9422,0.709,0.618,melastigma,hdrr
5,20000001,21000000,20523706,41134,9328,3748.5,279.5,0.8612,0.5181,0.4234,melastigma,hdrr
5,21000001,22000000,21508251,43222,5253,2296.5,151,0.8766,0.5946,0.4777,melastigma,hdrr
5,22000001,23000000,22498644,45627,9138,4061,335,0.8476,0.6289,0.5112,melastigma,hdrr
5,23000001,24000000,23495590,41265,9020,4173,228.5,0.8962,0.6508,0.5274,melastigma,hdrr
5,24000001,25000000,24488769,38401,2143,1231.5,52,0.919,0.7526,0.6378,melastigma,hdrr
5,25000001,26000000,25552211,36402,6180,2355.5,159,0.8735,0.5637,0.4258,melastigma,hdrr
5,26000001,27000000,26456026,30140,4708,2631,92.5,0.9321,0.7215,0.6106,melastigma,hdrr
5,27000001,28000000,27520186,39766,3864,2273,51,0.9561,0.7963,0.6449,melastigma,hdrr
5,28000001,29000000,28430518,34396,8492,4737.5,148,0.9394,0.7414,0.5969,melastigma,hdrr
5,29000001,30000000,29523252,36390,3997,1678,112,0.8749,0.5386,0.4428,melastigma,hdrr
5,30000001,31000000,30603783,28814,3714,1750.5,96,0.896,0.611,0.4813,melastigma,hdrr
5,31000001,32000000,31509305,43495,6911,2255,222.5,0.8204,0.4969,0.3375,melastigma,hdrr
5,32000001,33000000,32420301,33982,361,153,4,0.949,0.6535,0.4776,melastigma,hdrr
11,1,1000000,530880,38455,1310,615,11,0.9649,0.7214,0.4914,melastigma,hdrr
11,1000001,2000000,1443245,26251,1167,538,20,0.9283,0.5934,0.4709,melastigma,hdrr
11,2000001,3000000,2518393,33476,7165,2856.5,165.5,0.8905,0.5585,0.4382,melastigma,hdrr
11,3000001,4000000,3359739,27258,5143,1730.5,130,0.8603,0.4733,0.3595,melastigma,hdrr
11,4000001,5000000,4484864,42900,8784,3836,222,0.8906,0.6133,0.4802,melastigma,hdrr
11,5000001,6000000,5500060,46801,4165,1607.5,71,0.9154,0.5602,0.4046,melastigma,hdrr
11,6000001,7000000,6372386,31633,4236,2004.5,71,0.9316,0.6643,0.498,melastigma,hdrr
11,7000001,8000000,7564090,32694,3535,2080,65,0.9394,0.7755,0.6665,melastigma,hdrr
11,8000001,9000000,8488408,42036,5007,2247,167.5,0.8613,0.6998,0.5387,melastigma,hdrr
11,9000001,10000000,9499795,39352,5954,2425,199,0.8483,0.685,0.4728,melastigma,hdrr
11,10000001,11000000,10500127,32875,3785,2324,36.5,0.9691,0.8069,0.6243,melastigma,hdrr
11,11000001,12000000,11507093,39684,7952,4538.5,173,0.9266,0.7719,0.6242,melastigma,hdrr
11,12000001,13000000,12467711,36543,6089,2782,214,0.8571,0.6217,0.5101,melastigma,hdrr
11,13000001,14000000,13512704,43259,4138,2866,33.5,0.9769,0.8725,0.7256,melastigma,hdrr
11,14000001,15000000,14503140,40856,4566,2676.5,79.5,0.9423,0.7487,0.6336,melastigma,hdrr
11,15000001,16000000,15472849,40157,5958,2403,105,0.9163,0.5846,0.4394,melastigma,hdrr
11,16000001,17000000,16518786,37479,5526,2732.5,91.5,0.9352,0.6147,0.5319,melastigma,hdrr
11,17000001,18000000,17486065,39743,7356,3805,81.5,0.9581,0.6505,0.5515,melastigma,hdrr
11,18000001,19000000,18508654,41846,6559,3384.5,109.5,0.9373,0.7721,0.5989,melastigma,hdrr
11,19000001,20000000,19519851,41451,6135,2813.5,108,0.9261,0.6719,0.5126,melastigma,hdrr
11,20000001,21000000,20479822,43458,6448,2952,127,0.9175,0.6596,0.519,melastigma,hdrr
11,21000001,22000000,21501390,37994,8303,5509.5,106.5,0.9621,0.8,0.7034,melastigma,hdrr
11,22000001,23000000,22507106,38638,5845,3104.5,116,0.928,0.7089,0.569,melastigma,hdrr
11,23000001,24000000,23508821,39542,11162,5757.5,158,0.9466,0.7035,0.5573,melastigma,hdrr
11,24000001,25000000,24447527,29207,1895,1134,27.5,0.9526,0.7768,0.6335,melastigma,hdrr
11,25000001,26000000,25500612,41612,1296,809.5,22.5,0.9459,0.7988,0.6684,melastigma,hdrr
11,26000001,27000000,26450911,38454,2107,1187,13.5,0.9775,0.802,0.5765,melastigma,hdrr
11,28000001,29000000,28141302,4357,277,214.5,0,1,0.9118,0.785,melastigma,hdrr
17,1,1000000,529678,37883,983,518.5,15,0.9438,0.7032,0.5896,melastigma,hdrr
17,1000001,2000000,1500752,45574,4678,1875.5,168,0.8356,0.5947,0.4481,melastigma,hdrr
17,2000001,3000000,2468069,47575,5803,3133.5,87,0.946,0.6435,0.5702,melastigma,hdrr
17,3000001,4000000,3485672,45976,3904,1503.5,88,0.8894,0.519,0.3966,melastigma,hdrr
17,4000001,5000000,4495806,41290,6233,2424,159,0.8769,0.5523,0.4209,melastigma,hdrr
17,5000001,6000000,5494061,42012,1548,519.5,40,0.857,0.5111,0.3602,melastigma,hdrr
17,6000001,7000000,6508495,39291,283,232.5,0,1,0.9226,0.8304,melastigma,hdrr
17,7000001,8000000,7493928,41227,1381,980.5,6,0.9878,0.8628,0.7402,melastigma,hdrr
17,8000001,9000000,8411656,32689,918,550,3,0.9892,0.8428,0.6316,melastigma,hdrr
17,9000001,10000000,9488972,51255,1028,491,17,0.9331,0.7054,0.5399,melastigma,hdrr
17,10000001,11000000,10351752,16354,1277,730.5,9,0.9757,0.6474,0.5733,melastigma,hdrr
17,12000001,13000000,12491831,49729,2658,1560,58,0.9283,0.7548,0.6452,melastigma,hdrr
17,13000001,14000000,13500553,42080,3936,2566,33,0.9746,0.7651,0.6801,melastigma,hdrr
17,14000001,15000000,14497746,40217,4134,1664.5,113.5,0.8723,0.5543,0.4265,melastigma,hdrr
17,15000001,16000000,15507088,41426,5771,2499.5,117,0.9106,0.5742,0.4742,melastigma,hdrr
17,16000001,17000000,16509389,46570,9868,4066.5,287,0.8682,0.5485,0.4572,melastigma,hdrr
17,17000001,18000000,17493632,42232,8422,3982,152,0.9265,0.6295,0.5019,melastigma,hdrr
17,18000001,19000000,18490695,42924,7286,3914.5,148,0.9271,0.7364,0.5938,melastigma,hdrr
17,19000001,20000000,19484317,41981,10746,4348.5,319.5,0.8631,0.5854,0.4512,melastigma,hdrr
17,20000001,21000000,20572768,28710,5461,2856,116.5,0.9216,0.6624,0.5593,melastigma,hdrr
17,21000001,22000000,21497509,38241,983,507,13,0.95,0.6279,0.5406,melastigma,hdrr
17,22000001,23000000,22435099,30365,3146,1798,35.5,0.9613,0.7099,0.6008,melastigma,hdrr
17,23000001,24000000,23496673,37415,4833,2708.5,59,0.9574,0.7134,0.5951,melastigma,hdrr
17,24000001,25000000,24500256,36261,4037,1835,67,0.9295,0.6367,0.4728,melastigma,hdrr
17,25000001,26000000,25488350,24039,4078,2022,75.5,0.928,0.6602,0.5254,melastigma,hdrr
17,26000001,27000000,26339588,23851,3179,1937,41.5,0.958,0.7881,0.6462,melastigma,hdrr
17,27000001,28000000,27550692,36148,6727,2733,120.5,0.9155,0.5108,0.4094,melastigma,hdrr
17,28000001,29000000,28503734,45139,5792,2854,50,0.9656,0.8007,0.512,melastigma,hdrr
17,29000001,30000000,29523359,42262,2771,1524,48,0.9389,0.7043,0.5675,melastigma,hdrr
17,30000001,31000000,30471203,36964,3843,1520,78,0.9024,0.5809,0.3969,melastigma,hdrr
17,31000001,32000000,31373232,27157,625,278,6,0.9577,0.6663,0.468,melastigma,hdrr
18,1000001,2000000,1482580,42614,4347,1266,154.5,0.7825,0.3858,0.2808,melastigma,hdrr
18,2000001,3000000,2485680,72444,712,244.5,22,0.8349,0.4348,0.35,melastigma,hdrr
18,3000001,4000000,3413667,56261,7455,3193,137,0.9177,0.5259,0.4405,melastigma,hdrr
18,4000001,5000000,4510029,46421,4691,1920.5,72,0.9277,0.6517,0.4427,melastigma,hdrr
18,5000001,6000000,5507233,46364,7698,3500.5,135.5,0.9255,0.6316,0.4759,melastigma,hdrr
18,6000001,7000000,6561042,35472,6131,2592.5,203,0.8548,0.5463,0.4587,melastigma,hdrr
18,7000001,8000000,7487234,75735,5244,1217.5,269,0.6381,0.3302,0.1951,melastigma,hdrr
18,8000001,9000000,8499879,43463,9362,3445,258.5,0.8604,0.616,0.423,melastigma,hdrr
18,9000001,10000000,9494141,42537,2788,1646.5,36,0.9572,0.7087,0.6179,melastigma,hdrr
18,10000001,11000000,10497363,39919,4860,1933,185,0.8253,0.5536,0.4564,melastigma,hdrr
18,11000001,12000000,11489137,39470,3828,2167.5,61,0.9453,0.6836,0.5936,melastigma,hdrr
18,12000001,13000000,12507270,41194,8205,3641,160,0.9158,0.5963,0.4806,melastigma,hdrr
18,13000001,14000000,13444838,41077,4393,1685,133,0.8537,0.5672,0.4319,melastigma,hdrr
18,14000001,15000000,14516905,39640,548,164,9.5,0.8905,0.4039,0.3451,melastigma,hdrr
18,15000001,16000000,15531760,45539,5919,2797.5,166.5,0.8877,0.6151,0.509,melastigma,hdrr
18,16000001,17000000,16495605,54122,6446,3159,80,0.9506,0.7772,0.5263,melastigma,hdrr
18,17000001,18000000,17528529,44646,3067,1384.5,96.5,0.8697,0.6531,0.5039,melastigma,hdrr
18,18000001,19000000,18526228,36757,5455,2285,151.5,0.8756,0.598,0.4642,melastigma,hdrr
18,19000001,20000000,19496933,41983,503,262,13,0.9055,0.7275,0.5842,melastigma,hdrr
18,20000001,21000000,20416446,20326,1627,670,53,0.8534,0.5757,0.4561,melastigma,hdrr
18,21000001,22000000,21513987,40599,5635,2551,169.5,0.8754,0.6206,0.4828,melastigma,hdrr
18,22000001,23000000,22544708,49188,2815,975.5,67.5,0.8706,0.4563,0.3434,melastigma,hdrr
18,26000001,27000000,26523487,57529,3660,1070.5,97,0.8338,0.4192,0.3108,melastigma,hdrr
18,27000001,28000000,27456135,52775,4449,2152.5,110,0.9028,0.6072,0.5115,melastigma,hdrr
18,28000001,29000000,28496380,50805,3639,1542,87,0.8932,0.6154,0.4549,melastigma,hdrr
18,29000001,30000000,29477614,58256,4450,1854.5,114.5,0.8837,0.6462,0.4146,melastigma,hdrr
18,30000001,31000000,30449410,19495,1559,847,23,0.9471,0.7772,0.5781,melastigma,hdrr
4,1,1000000,542781,32962,506,273,3.5,0.9747,0.746,0.5814,melastigma,hdrr
4,1000001,2000000,1356480,26472,3626,1646.5,130,0.8536,0.6495,0.5145,melastigma,hdrr
4,2000001,3000000,2518401,35092,3623,1879,65.5,0.9326,0.7711,0.5953,melastigma,hdrr
4,3000001,4000000,3516072,39511,1884,837,27.5,0.9364,0.6501,0.477,melastigma,hdrr
4,4000001,5000000,4495127,42730,3272,1368,71.5,0.9007,0.5563,0.4267,melastigma,hdrr
4,5000001,6000000,5429136,36800,3835,1442,67,0.9112,0.4822,0.3842,melastigma,hdrr
4,6000001,7000000,6641247,30398,2203,1065,28,0.9488,0.7716,0.5222,melastigma,hdrr
4,8000001,9000000,8491518,41591,2632,1264,46,0.9298,0.7109,0.5476,melastigma,hdrr
4,9000001,10000000,9478345,42713,9531,4112.5,193.5,0.9101,0.6119,0.4443,melastigma,hdrr
4,10000001,11000000,10374629,28015,5451,3650.5,29,0.9842,0.7725,0.6923,melastigma,hdrr
4,11000001,12000000,11513004,38815,6851,3861,74,0.9624,0.7808,0.5987,melastigma,hdrr
4,12000001,13000000,12508546,38755,8873,4140,151.5,0.9294,0.6273,0.4871,melastigma,hdrr
4,13000001,14000000,13508971,39837,6442,2412,162.5,0.8738,0.5402,0.4016,melastigma,hdrr
4,14000001,15000000,14466383,41084,3792,1784,63,0.9318,0.7748,0.5406,melastigma,hdrr
4,15000001,16000000,15507388,38146,5088,3328.5,50,0.9704,0.8063,0.6857,melastigma,hdrr
4,16000001,17000000,16513345,37250,6466,3642.5,160,0.9158,0.7171,0.6394,melastigma,hdrr
4,17000001,18000000,17505393,37524,3395,2426,22,0.982,0.8658,0.7575,melastigma,hdrr
4,18000001,19000000,18501384,39153,7660,4548,81,0.965,0.7445,0.6254,melastigma,hdrr
4,19000001,20000000,19489073,40430,4779,2305,104,0.9137,0.6041,0.5214,melastigma,hdrr
4,20000001,21000000,20493345,42441,8356,3797,218,0.8914,0.6041,0.487,melastigma,hdrr
4,21000001,22000000,21505664,39744,5012,2587.5,79.5,0.9404,0.6525,0.5508,melastigma,hdrr
4,22000001,23000000,22506654,42111,7418,3779.5,112,0.9424,0.6572,0.5343,melastigma,hdrr
4,23000001,24000000,23276457,21182,2987,1398,64,0.9124,0.5866,0.5113,melastigma,hdrr
4,24000001,25000000,24507340,42851,6512,3153,202,0.8796,0.6129,0.5164,melastigma,hdrr
4,25000001,26000000,25504535,40880,5123,2814.5,152,0.8975,0.6994,0.6113,melastigma,hdrr
4,26000001,27000000,26499334,42989,8626,3506,148,0.919,0.4864,0.4217,melastigma,hdrr
4,27000001,28000000,27523319,41955,8960,3513.5,250,0.8671,0.459,0.4034,melastigma,hdrr
4,28000001,29000000,28501477,41337,5582,2376.5,86.5,0.9298,0.4656,0.4252,melastigma,hdrr
4,29000001,30000000,29498672,42319,771,321,19.5,0.8855,0.6856,0.4801,melastigma,hdrr
4,30000001,31000000,30477567,43618,5122,2235,137.5,0.8841,0.5911,0.4585,melastigma,hdrr
4,31000001,32000000,31400951,21830,4011,2148.5,66,0.9404,0.6611,0.5634,melastigma,hdrr
4,32000001,33000000,32463940,34573,1559,831,26,0.9393,0.7179,0.5716,melastigma,hdrr
21,1,1000000,676069,22170,749,434.5,13,0.9419,0.709,0.6176,melastigma,hdrr
21,1000001,2000000,1508242,35511,1619,803,20,0.9514,0.7858,0.5481,melastigma,hdrr
21,3000001,4000000,3495688,47475,2365,1078.5,84,0.8555,0.6098,0.5054,melastigma,hdrr
21,4000001,5000000,4275591,14785,1072,727.5,2.5,0.9932,0.8071,0.6901,melastigma,hdrr
21,5000001,6000000,5539625,51697,1736,1213.5,5,0.9918,0.8189,0.7127,melastigma,hdrr
21,6000001,7000000,6459200,52883,4327,1785.5,104,0.8899,0.5344,0.424,melastigma,hdrr
21,7000001,8000000,7493336,38413,6189,2812.5,213.5,0.8589,0.618,0.5144,melastigma,hdrr
21,8000001,9000000,8504412,39908,8485,5324.5,127.5,0.9532,0.8029,0.6909,melastigma,hdrr
21,9000001,10000000,9485462,41346,6668,3169.5,227,0.8663,0.6643,0.5385,melastigma,hdrr
21,10000001,11000000,10496986,44368,3806,2247.5,36.5,0.968,0.8606,0.6291,melastigma,hdrr
21,11000001,12000000,11496985,43683,4670,2168,121.5,0.8939,0.7169,0.5258,melastigma,hdrr
21,14000001,15000000,14482488,31957,571,421,3,0.9858,0.8462,0.7451,melastigma,hdrr
21,15000001,16000000,15491343,46829,4657,2323,104,0.9143,0.6714,0.5452,melastigma,hdrr
21,16000001,17000000,16484182,41540,5234,3390,37,0.9784,0.8514,0.6871,melastigma,hdrr
21,17000001,18000000,17506221,40480,7689,3802.5,169,0.9149,0.7261,0.5574,melastigma,hdrr
21,18000001,19000000,18514078,40162,7433,3792,145,0.9263,0.6899,0.5512,melastigma,hdrr
21,19000001,20000000,19499584,38894,3843,2471.5,69.5,0.9453,0.8615,0.7134,melastigma,hdrr
21,20000001,21000000,20514947,37058,6922,3507,146,0.9201,0.671,0.553,melastigma,hdrr
21,21000001,22000000,21502997,37500,1764,1068.5,14,0.9741,0.7507,0.6631,melastigma,hdrr
21,22000001,23000000,22532701,31644,5546,3447,63.5,0.9638,0.8171,0.6862,melastigma,hdrr
21,23000001,24000000,23488312,36445,5350,3224,108.5,0.9349,0.8163,0.6885,melastigma,hdrr
21,24000001,25000000,24542108,47116,5037,2049.5,139.5,0.8725,0.599,0.4663,melastigma,hdrr
21,25000001,26000000,25507233,37368,4397,1887,128,0.873,0.5932,0.4858,melastigma,hdrr
21,26000001,27000000,26504512,39397,4874,1704.5,185.5,0.8037,0.5408,0.4049,melastigma,hdrr
21,27000001,28000000,27504578,42705,7795,3078.5,183,0.8878,0.5266,0.4279,melastigma,hdrr
21,28000001,29000000,28488429,38567,6000,3392,53.5,0.9689,0.673,0.5956,melastigma,hdrr
21,29000001,30000000,29494205,40819,4495,2220,91,0.9212,0.6157,0.541,melastigma,hdrr
21,30000001,31000000,30528467,28797,6479,2610.5,108.5,0.9202,0.5897,0.4348,melastigma,hdrr
21,31000001,32000000,31064867,4698,710,310.5,4,0.9746,0.6834,0.5226,melastigma,hdrr
10,1,1000000,501694,35391,347,165,3,0.9643,0.6814,0.5163,melastigma,hdrr
10,1000001,2000000,1582373,35713,1992,1015.5,40.5,0.9233,0.6375,0.5515,melastigma,hdrr
10,2000001,3000000,2546911,37291,4095,2429,21.5,0.9825,0.6931,0.612,melastigma,hdrr
10,3000001,4000000,3500621,43808,3504,1783,73,0.9213,0.6329,0.5507,melastigma,hdrr
10,4000001,5000000,4516079,43368,5257,2946,92,0.9394,0.7088,0.6061,melastigma,hdrr
