scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
1,1,1000000,773442,17383,1020,460.5,15.5,0.9349,0.6578,0.4456,melastigma,hdrr
1,1000001,2000000,1499533,46163,3910,1221,93,0.8584,0.497,0.3313,melastigma,hdrr
1,2000001,3000000,2496202,36377,3289,1130,80.5,0.867,0.5662,0.3727,melastigma,hdrr
1,3000001,4000000,3470644,48098,5165,1894,151.5,0.8519,0.5004,0.3894,melastigma,hdrr
1,4000001,5000000,4409263,38457,2935,1261,73,0.8906,0.5508,0.4346,melastigma,hdrr
1,5000001,6000000,5525740,37728,3900,1584.5,96.5,0.8852,0.5165,0.4318,melastigma,hdrr
1,6000001,7000000,6488971,38971,5576,3485.5,95,0.9469,0.7758,0.6675,melastigma,hdrr
1,7000001,8000000,7388966,33108,6282,3093.5,124,0.9229,0.6355,0.5283,melastigma,hdrr
1,8000001,9000000,8515629,41431,6520,3099.5,108,0.9327,0.5935,0.4985,melastigma,hdrr
1,9000001,10000000,9501342,38236,8359,4525.5,157.5,0.9327,0.6234,0.5513,melastigma,hdrr
1,10000001,11000000,10519162,38981,7492,3903,129.5,0.9358,0.6256,0.5449,melastigma,hdrr
1,11000001,12000000,11509321,42723,6868,3323.5,99.5,0.9419,0.6709,0.5513,melastigma,hdrr
1,12000001,13000000,12453322,39989,9179,4216,236,0.894,0.6229,0.5163,melastigma,hdrr
1,13000001,14000000,13522148,36385,2356,1298,45,0.933,0.7099,0.6133,melastigma,hdrr
1,14000001,15000000,14493604,43202,7538,3869,86,0.9565,0.6859,0.589,melastigma,hdrr
1,15000001,16000000,15588332,36384,5851,3178.5,89.5,0.9452,0.7058,0.6007,melastigma,hdrr
1,16000001,17000000,16472738,29811,3431,1135.5,90,0.8531,0.5677,0.3972,melastigma,hdrr
1,17000001,18000000,17450995,34336,3263,1448,83.5,0.891,0.6178,0.5159,melastigma,hdrr
1,18000001,19000000,18486467,42249,7879,4223.5,107,0.9506,0.7318,0.6138,melastigma,hdrr
1,19000001,20000000,19497056,39743,1624,1194,4.5,0.9925,0.9013,0.7909,melastigma,hdrr
1,20000001,21000000,20498107,44470,8808,4852,145,0.942,0.758,0.6316,melastigma,hdrr
1,21000001,22000000,21509063,42093,8625,5011.5,64.5,0.9746,0.759,0.6443,melastigma,hdrr
1,22000001,23000000,22503657,45152,7798,3648,130.5,0.9309,0.668,0.5135,melastigma,hdrr
1,23000001,24000000,23491312,45406,4344,1801,65.5,0.9298,0.6397,0.4639,melastigma,hdrr
1,24000001,25000000,24479211,45822,6081,2665,114,0.918,0.6575,0.4993,melastigma,hdrr
1,25000001,26000000,25300475,19504,332,116,23.5,0.6631,0.5378,0.3974,melastigma,hdrr
1,26000001,27000000,26487367,46862,790,548,8,0.9712,0.8166,0.7395,melastigma,hdrr
1,27000001,28000000,27525225,25007,1097,709,3,0.9916,0.7598,0.692,melastigma,hdrr
1,28000001,29000000,28481061,46066,302,153,8,0.9006,0.7682,0.5973,melastigma,hdrr
1,29000001,30000000,29492839,43061,922,603.5,4,0.9868,0.8243,0.7088,melastigma,hdrr
1,30000001,31000000,30473162,44134,6747,4060,90,0.9566,0.7365,0.6379,melastigma,hdrr
1,31000001,32000000,31487731,40515,4900,2769.5,87.5,0.9387,0.6921,0.5912,melastigma,hdrr
1,32000001,33000000,32501514,51826,1024,443,12,0.9473,0.6017,0.4574,melastigma,hdrr
1,33000001,34000000,33500204,43659,4962,2103,123,0.8895,0.5577,0.4703,melastigma,hdrr
1,34000001,35000000,34513159,45709,1719,847,39,0.912,0.6823,0.5429,melastigma,hdrr
1,35000001,36000000,35500214,42687,2569,1361,29,0.9583,0.6742,0.5705,melastigma,hdrr
1,36000001,37000000,36482516,42756,1181,508,22.5,0.9152,0.6092,0.4605,melastigma,hdrr
