scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
19,1,1000000,415332,39489,2247,1115.5,35.5,0.9383,0.6798,0.5184,melastigma,hdrr
19,1000001,2000000,1624380,28490,2064,694,83,0.7864,0.481,0.3256,melastigma,hdrr
19,2000001,3000000,2478025,52050,3243,1263.5,84,0.8753,0.5828,0.406,melastigma,hdrr
19,3000001,4000000,3496810,46766,6044,1535,219,0.7503,0.3282,0.2542,melastigma,hdrr
19,4000001,5000000,4487194,44272,3546,947,124,0.7684,0.346,0.273,melastigma,hdrr
19,5000001,6000000,5532258,37765,7481,2675,199,0.8615,0.4896,0.3736,melastigma,hdrr
19,6000001,7000000,6503442,42032,9034,2875.5,295,0.8139,0.4457,0.3349,melastigma,hdrr
19,7000001,8000000,7502481,54047,3671,2127.5,47,0.9568,0.6891,0.5939,melastigma,hdrr
19,8000001,9000000,8544725,31395,5307,2782.5,114.5,0.921,0.6916,0.5747,melastigma,hdrr
19,9000001,10000000,9416660,27012,5858,2601.5,125.5,0.908,0.5822,0.4726,melastigma,hdrr
19,10000001,11000000,10530715,34448,4615,2744.5,73.5,0.9478,0.7831,0.6534,melastigma,hdrr
19,11000001,12000000,11517728,36901,4477,2079,88.5,0.9183,0.6948,0.4971,melastigma,hdrr
19,12000001,13000000,12499019,37580,2176,976,41,0.9194,0.5997,0.4608,melastigma,hdrr
19,14000001,15000000,14496201,42028,7309,4422.5,166,0.9276,0.7961,0.6664,melastigma,hdrr
19,15000001,16000000,15498108,37717,3845,1752,109,0.8829,0.6085,0.4995,melastigma,hdrr
19,17000001,18000000,17568690,35332,1826,934,57,0.885,0.672,0.559,melastigma,hdrr
19,18000001,19000000,18473589,40010,5315,3361,66.5,0.9612,0.8177,0.6886,melastigma,hdrr
19,19000001,20000000,19557868,37278,8155,4309,209.5,0.9073,0.7053,0.5758,melastigma,hdrr
19,20000001,21000000,20342833,28804,1054,672,18,0.9478,0.7937,0.682,melastigma,hdrr
19,22000001,23000000,22498714,40935,5577,1829.5,199,0.8038,0.4036,0.3139,melastigma,hdrr
19,23000001,24000000,23468728,33309,1119,635.5,35,0.8956,0.7357,0.6157,melastigma,hdrr
19,24000001,25000000,24596589,32843,3739,2022,132,0.8774,0.7321,0.5995,melastigma,hdrr
19,25000001,26000000,25171063,15664,1404,979,5,0.9898,0.8284,0.742,melastigma,hdrr
8,1,1000000,492851,16059,1206,589.5,33,0.894,0.6324,0.4991,melastigma,hdrr
8,1000001,2000000,1498950,39253,4586,1716,136,0.8531,0.562,0.4103,melastigma,hdrr
