scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
18,1000001,2000000,1482580,42614,4477,1237.5,160,0.771,0.4052,0.2903,melastigma,hdrr
18,2000001,3000000,2485680,72444,701,260,17,0.8773,0.4848,0.3911,melastigma,hdrr
18,3000001,4000000,3413667,56261,7409,3133.5,137,0.9162,0.5163,0.4325,melastigma,hdrr
18,4000001,5000000,4510029,46421,4669,1937,60.5,0.9394,0.6708,0.4521,melastigma,hdrr
18,5000001,6000000,5507233,46364,7678,3474.5,134,0.9257,0.632,0.4749,melastigma,hdrr
18,6000001,7000000,6561042,35472,6141,2574,201,0.8551,0.5415,0.4542,melastigma,hdrr
18,7000001,8000000,7487234,75735,5159,1180,267,0.631,0.326,0.1903,melastigma,hdrr
18,8000001,9000000,8499879,43463,9321,3500.5,256.5,0.8635,0.6329,0.4318,melastigma,hdrr
18,9000001,10000000,9494141,42537,2787,1655.5,36,0.9574,0.7121,0.6209,melastigma,hdrr
18,10000001,11000000,10497363,39919,4881,1915,189.5,0.8199,0.5451,0.4494,melastigma,hdrr
18,11000001,12000000,11489137,39470,3807,2172.5,57,0.9489,0.689,0.5992,melastigma,hdrr
18,12000001,13000000,12507270,41194,8198,3624.5,152,0.9195,0.5954,0.4802,melastigma,hdrr
18,13000001,14000000,13444838,41077,4374,1704.5,125,0.8634,0.5793,0.4406,melastigma,hdrr
18,14000001,15000000,14516905,39640,546,154,8,0.9012,0.376,0.3214,melastigma,hdrr
18,15000001,16000000,15531760,45539,5898,2781.5,159,0.8919,0.6154,0.5085,melastigma,hdrr
18,16000001,17000000,16495605,54122,6484,3153,76,0.9529,0.7697,0.5219,melastigma,hdrr
18,17000001,18000000,17528529,44646,3074,1392,98,0.8685,0.6571,0.5064,melastigma,hdrr
18,18000001,19000000,18526228,36757,5442,2316,148.5,0.8795,0.6125,0.4738,melastigma,hdrr
18,19000001,20000000,19496933,41983,497,261,12,0.9121,0.7302,0.5873,melastigma,hdrr
18,20000001,21000000,20416446,20326,1619,633.5,50.5,0.8523,0.5408,0.4315,melastigma,hdrr
18,21000001,22000000,21513987,40599,5615,2536,166,0.8771,0.6189,0.481,melastigma,hdrr
18,22000001,23000000,22544708,49188,2834,989,69.5,0.8687,0.4637,0.3498,melastigma,hdrr
18,26000001,27000000,26523487,57529,3669,1035,106.5,0.8134,0.3977,0.2953,melastigma,hdrr
18,27000001,28000000,27456135,52775,4458,2138.5,106,0.9055,0.604,0.5091,melastigma,hdrr
18,28000001,29000000,28496380,50805,3672,1547,75,0.9075,0.619,0.4566,melastigma,hdrr
18,29000001,30000000,29477614,58256,4467,1809.5,154,0.8431,0.6099,0.3926,melastigma,hdrr
18,30000001,31000000,30449410,19495,1584,803.5,29,0.9303,0.7128,0.5362,melastigma,hdrr
8,1,1000000,492851,16059,1207,584,33,0.893,0.626,0.4936,melastigma,hdrr
8,1000001,2000000,1498950,39253,4635,1697,129,0.8587,0.5463,0.4013,melastigma,hdrr
8,2000001,3000000,2462805,31681,3349,1165,84,0.8655,0.4962,0.3676,melastigma,hdrr
8,3000001,4000000,3499819,42312,3253,1578,56,0.9315,0.6133,0.506,melastigma,hdrr
8,4000001,5000000,4528430,42265,2978,1480,52,0.9321,0.5727,0.5125,melastigma,hdrr
8,5000001,6000000,5488924,36611,7265,2732,229.5,0.845,0.4939,0.3922,melastigma,hdrr
8,6000001,7000000,6493273,38429,4998,1847,155,0.8452,0.5233,0.3859,melastigma,hdrr
8,7000001,8000000,7510053,37774,8571,4148,169,0.9217,0.6188,0.5225,melastigma,hdrr
8,8000001,9000000,8488075,35646,6010,2654,153,0.891,0.54990000000000006,0.4569,melastigma,hdrr
8,9000001,10000000,9506695,33528,8138,3599,151,0.9195,0.5743,0.4634,melastigma,hdrr
8,10000001,11000000,10507878,37306,6021,2486.5,128.5,0.9017,0.5378,0.4451,melastigma,hdrr
8,11000001,12000000,11545044,35385,1585,917,24,0.949,0.7473,0.6171,melastigma,hdrr
8,12000001,13000000,12518037,39191,5814,3053.5,77,0.9508,0.6282,0.5578,melastigma,hdrr
8,13000001,14000000,13513706,42294,6619,2717.5,181,0.8751,0.5368,0.4268,melastigma,hdrr
8,14000001,15000000,14339317,28503,6948,2535.5,175.5,0.8705,0.4866,0.3788,melastigma,hdrr
8,15000001,16000000,15597374,36018,3543,1780.5,60.5,0.9343,0.6285,0.5224,melastigma,hdrr
8,16000001,17000000,16486113,44044,3369,2086.5,52.5,0.9509,0.757,0.6595,melastigma,hdrr
8,18000001,19000000,18500296,43644,5662,3136,83,0.9484,0.6986,0.5868,melastigma,hdrr
8,19000001,20000000,19519165,45103,3163,1653.5,65,0.9244,0.6341,0.5493,melastigma,hdrr
8,20000001,21000000,20491352,38427,1884,721,64,0.8369,0.526,0.4206,melastigma,hdrr
8,22000001,23000000,22491628,46422,994,511.5,25,0.9068,0.6731,0.5773,melastigma,hdrr
8,23000001,24000000,23497004,48428,2835,1423.5,52,0.9295,0.7191,0.5534,melastigma,hdrr
8,24000001,25000000,24503948,45780,3978,1828.5,60,0.9365,0.6316,0.4906,melastigma,hdrr
8,25000001,26000000,25489376,40475,973,335,26,0.856,0.5412,0.3692,melastigma,hdrr
6,1,1000000,500530,26996,2394,1199,52.5,0.9161,0.7335,0.5988,melastigma,hdrr
6,2000001,3000000,2519203,37276,2602,1703.5,39,0.9552,0.8851,0.7165,melastigma,hdrr
6,4000001,5000000,4496339,46113,2748,1560.5,35,0.9561,0.7834,0.6437,melastigma,hdrr
6,5000001,6000000,5500346,43671,3236,1742.5,53.5,0.9404,0.7555,0.6043,melastigma,hdrr
6,6000001,7000000,6501343,44374,1181,591.5,44.5,0.8601,0.7056,0.5648,melastigma,hdrr
6,7000001,8000000,7492245,43085,635,224,21.5,0.8248,0.5625,0.4048,melastigma,hdrr
6,8000001,9000000,8524866,46118,6589,3131.5,124,0.9238,0.6266,0.5114,melastigma,hdrr
6,9000001,10000000,9448556,39742,3760,1575.5,157,0.8188,0.564,0.4695,melastigma,hdrr
6,10000001,11000000,10490936,43213,3843,1458.5,122,0.8456,0.5633,0.4453,melastigma,hdrr
6,11000001,12000000,11502556,39234,2449,1130,81,0.8662,0.6218,0.5224,melastigma,hdrr
6,12000001,13000000,12478494,38245,2383,1250,113,0.8342,0.7151,0.5894,melastigma,hdrr
6,13000001,14000000,13497923,34734,3821,2354.5,51,0.9576,0.8077,0.6773,melastigma,hdrr
6,14000001,15000000,14504846,36529,7373,4101.5,179,0.9164,0.762,0.6191,melastigma,hdrr
6,15000001,16000000,15511570,31355,5141,2620.5,79,0.9415,0.7482,0.5702,melastigma,hdrr
6,16000001,17000000,16500467,35960,6068,3387,62.5,0.9638,0.7192,0.6132,melastigma,hdrr
6,17000001,18000000,17504887,33538,7877,3394.5,157,0.9116,0.604,0.4805,melastigma,hdrr
6,18000001,19000000,18506718,33750,7958,3829,175,0.9126,0.6385,0.5267,melastigma,hdrr
6,19000001,20000000,19490723,33908,7452,3384.5,121.5,0.9307,0.638,0.5129,melastigma,hdrr
6,20000001,21000000,20490436,37317,3967,2262,47.5,0.9589,0.6972,0.6161,melastigma,hdrr
6,21000001,22000000,21505690,35359,7298,3845,89,0.9548,0.6904,0.5751,melastigma,hdrr
6,22000001,23000000,22511005,41067,6846,3156,95.5,0.9413,0.6234,0.4924,melastigma,hdrr
6,23000001,24000000,23492664,40269,10098,5029.5,185.5,0.9289,0.7665,0.5767,melastigma,hdrr
6,24000001,25000000,24456241,38965,8372,5903,32,0.9892,0.9024,0.7438,melastigma,hdrr
6,25000001,26000000,25506492,41253,8406,4679.5,212.5,0.9131,0.7556,0.6328,melastigma,hdrr
6,26000001,27000000,26488196,41677,5275,3491.5,95,0.947,0.8337,0.7152,melastigma,hdrr
6,27000001,28000000,27509946,47204,2013,479.5,83,0.7049,0.2876,0.2071,melastigma,hdrr
6,28000001,29000000,28502749,43638,8634,2669,245,0.8318,0.4681,0.3146,melastigma,hdrr
6,29000001,30000000,29493049,43871,2138,964,65.5,0.8728,0.6084,0.4983,melastigma,hdrr
6,30000001,31000000,30478036,42314,7414,2994.5,165,0.8956,0.567,0.439,melastigma,hdrr
6,31000001,32000000,31531037,28603,1703,782,36,0.912,0.6058,0.4661,melastigma,hdrr
6,32000001,33000000,32118514,6733,682,377,12,0.9383,0.6334,0.5587,melastigma,hdrr
1,1,1000000,773442,17383,1024,458,15,0.9366,0.6508,0.4413,melastigma,hdrr
1,1000001,2000000,1499533,46163,3917,1227.5,92,0.8606,0.4962,0.3328,melastigma,hdrr
1,2000001,3000000,2496202,36377,3285,1097.5,84,0.8578,0.5477,0.36,melastigma,hdrr
1,3000001,4000000,3470644,48098,5228,1896,150,0.8534,0.5073,0.3928,melastigma,hdrr
1,4000001,5000000,4409263,38457,3023,1181.5,77.5,0.8769,0.5167,0.4073,melastigma,hdrr
1,5000001,6000000,5525740,37728,3914,1583,101.5,0.8795,0.5138,0.4299,melastigma,hdrr
1,6000001,7000000,6488971,38971,5584,3466.5,94,0.9472,0.7717,0.6639,melastigma,hdrr
1,7000001,8000000,7388966,33108,6276,3099.5,123,0.9237,0.6352,0.5288,melastigma,hdrr
1,8000001,9000000,8515629,41431,6700,3083.5,115,0.9281,0.6012,0.5032,melastigma,hdrr
1,9000001,10000000,9501342,38236,8623,4474,154,0.9334,0.6281,0.5543,melastigma,hdrr
1,10000001,11000000,10519162,38981,7665,3900.5,129.5,0.9357,0.639,0.5554,melastigma,hdrr
1,11000001,12000000,11509321,42723,6893,3312.5,104,0.9391,0.6684,0.55,melastigma,hdrr
1,12000001,13000000,12453322,39989,9132,4215.5,226.5,0.898,0.6217,0.5164,melastigma,hdrr
1,13000001,14000000,13522148,36385,2369,1289.5,45,0.9326,0.6976,0.6037,melastigma,hdrr
1,14000001,15000000,14493604,43202,7574,3860.5,88,0.9554,0.6769,0.5815,melastigma,hdrr
1,15000001,16000000,15588332,36384,5937,3165,86,0.9471,0.7029,0.5998,melastigma,hdrr
1,16000001,17000000,16472738,29811,3438,1144.5,88,0.8572,0.5751,0.4032,melastigma,hdrr
1,17000001,18000000,17450995,34336,3228,1445.5,82,0.8926,0.6106,0.5098,melastigma,hdrr
1,18000001,19000000,18486467,42249,7900,4221,108,0.9501,0.7314,0.6137,melastigma,hdrr
1,19000001,20000000,19497056,39743,1620,1190.5,5.5,0.9908,0.8947,0.7857,melastigma,hdrr
1,20000001,21000000,20498107,44470,8779,4854.5,144.5,0.9422,0.7578,0.6319,melastigma,hdrr
1,21000001,22000000,21509063,42093,8658,5042,57.5,0.9774,0.7682,0.652,melastigma,hdrr
1,22000001,23000000,22503657,45152,7807,3662.5,132.5,0.9302,0.6743,0.5171,melastigma,hdrr
1,23000001,24000000,23491312,45406,4356,1812,61.5,0.9343,0.6446,0.4691,melastigma,hdrr
1,24000001,25000000,24479211,45822,6063,2674.5,112,0.9196,0.663,0.5022,melastigma,hdrr
1,25000001,26000000,25300475,19504,330,120.5,22.5,0.6853,0.5624,0.417,melastigma,hdrr
1,26000001,27000000,26487367,46862,805,547.5,8.5,0.9694,0.8182,0.7414,melastigma,hdrr
1,27000001,28000000,27525225,25007,1081,714,3,0.9916,0.7619,0.6935,melastigma,hdrr
1,28000001,29000000,28481061,46066,292,153.5,9,0.8892,0.7727,0.6021,melastigma,hdrr
1,29000001,30000000,29492839,43061,917,606,3.5,0.9885,0.8136,0.7,melastigma,hdrr
1,30000001,31000000,30473162,44134,6698,4077.5,86,0.9587,0.7305,0.633,melastigma,hdrr
1,31000001,32000000,31487731,40515,4920,2770,93.5,0.9347,0.6865,0.5878,melastigma,hdrr
1,32000001,33000000,32501514,51826,1018,441,16,0.93,0.5961,0.4531,melastigma,hdrr
1,33000001,34000000,33500204,43659,4916,2132,125,0.8892,0.5711,0.4807,melastigma,hdrr
1,34000001,35000000,34513159,45709,1732,842.5,44,0.9007,0.6704,0.532,melastigma,hdrr
1,35000001,36000000,35500214,42687,2565,1361.5,33,0.9527,0.6716,0.5701,melastigma,hdrr
1,36000001,37000000,36482516,42756,1193,510,21,0.9209,0.6026,0.457,melastigma,hdrr
1,37000001,38000000,37327707,11688,682,278,24,0.8411,0.5686,0.4344,melastigma,hdrr
7,1,1000000,519475,37450,1115,515,20,0.9252,0.6598,0.4974,melastigma,hdrr
7,1000001,2000000,1505787,43276,8530,3252.5,192,0.8885,0.5601,0.4206,melastigma,hdrr
7,2000001,3000000,2492231,43020,7412,4076,121.5,0.9421,0.7299,0.6117,melastigma,hdrr
7,3000001,4000000,3516450,41312,5477,2363,146,0.8836,0.5294,0.451,melastigma,hdrr
7,4000001,5000000,4294645,27310,2040,400.5,93.5,0.6215,0.2585,0.1808,melastigma,hdrr
7,5000001,6000000,5530792,42771,4267,1595.5,100.5,0.8815,0.5535,0.4068,melastigma,hdrr
7,6000001,7000000,6510297,41207,11092,4970.5,358,0.8656,0.5939,0.481,melastigma,hdrr
7,7000001,8000000,7357402,25989,5208,2194.5,176,0.8515,0.5559,0.4422,melastigma,hdrr
7,8000001,9000000,8459214,40540,9136,4912.5,111.5,0.9556,0.6667,0.5711,melastigma,hdrr
7,9000001,10000000,9483622,36364,7356,4226.5,122,0.9439,0.7154,0.6044,melastigma,hdrr
7,10000001,11000000,10500450,35231,7583,4817,67,0.9726,0.7588,0.6605,melastigma,hdrr
7,11000001,12000000,11505464,35076,8926,4903,119,0.9526,0.6745,0.5774,melastigma,hdrr
7,12000001,13000000,12498502,33769,7316,3447.5,156.5,0.9132,0.6208,0.5068,melastigma,hdrr
7,13000001,14000000,13501332,35166,6912,3525.5,122,0.9331,0.6427,0.5518,melastigma,hdrr
7,14000001,15000000,14510956,40093,6444,3145,94,0.942,0.6333,0.5223,melastigma,hdrr
7,15000001,16000000,15511989,35703,5305,2564.5,104.5,0.9217,0.6248,0.5415,melastigma,hdrr
7,16000001,17000000,16506770,36110,3445,1689,80.5,0.909,0.6307,0.5287,melastigma,hdrr
7,17000001,18000000,17500575,34954,7148,3305,143,0.9171,0.6725,0.5248,melastigma,hdrr
7,18000001,19000000,18475706,44462,2431,1462,64,0.9161,0.7753,0.6538,melastigma,hdrr
7,19000001,20000000,19496373,38354,6475,3902.5,92.5,0.9537,0.7909,0.6541,melastigma,hdrr
7,20000001,21000000,20477311,36226,6466,3062.5,138,0.9138,0.6162,0.5261,melastigma,hdrr
7,21000001,22000000,21504687,35308,7500,3321.5,222,0.8747,0.5783,0.4732,melastigma,hdrr
7,22000001,23000000,22518471,38728,3951,1677,90,0.8981,0.5796,0.4629,melastigma,hdrr
7,23000001,24000000,23490023,44123,2116,1000,55,0.8957,0.5975,0.5023,melastigma,hdrr
7,24000001,25000000,24484126,43827,6297,2340,198.5,0.8436,0.5206,0.4055,melastigma,hdrr
7,25000001,26000000,25497536,47611,1104,455,20,0.9158,0.6618,0.4837,melastigma,hdrr
7,26000001,27000000,26343480,22344,2166,839,54,0.8791,0.5284,0.4155,melastigma,hdrr
7,27000001,28000000,27501250,44739,2673,1181,59,0.9048,0.5829,0.4689,melastigma,hdrr
7,28000001,29000000,28584209,35336,324,131,10,0.8582,0.545,0.4337,melastigma,hdrr
7,29000001,30000000,29507030,45480,1966,798,42,0.9,0.5645,0.4426,melastigma,hdrr
7,32000001,33000000,32411420,37129,1825,649,37,0.8921,0.6123,0.4052,melastigma,hdrr
7,33000001,34000000,33447659,39502,1444,645,29.5,0.9125,0.7091,0.5077,melastigma,hdrr
15,1,1000000,744159,20410,677,446,6.5,0.9713,0.8139,0.6886,melastigma,hdrr
15,1000001,2000000,1469460,47448,3650,1910,67,0.9322,0.7095,0.5775,melastigma,hdrr
15,2000001,3000000,2498235,45984,3343,1665,53,0.9383,0.6569,0.5308,melastigma,hdrr
15,3000001,4000000,3500156,45462,1719,780,33,0.9188,0.6297,0.5098,melastigma,hdrr
15,4000001,5000000,4292763,10962,530,221.5,10.5,0.9095,0.5302,0.433,melastigma,hdrr
15,5000001,6000000,5514160,43445,4031,1801,87.5,0.9073,0.6613,0.4762,melastigma,hdrr
15,6000001,7000000,6493888,47205,4129,1875.5,64,0.934,0.6893,0.4964,melastigma,hdrr
15,7000001,8000000,7509903,49777,2255,865.5,64,0.8623,0.4979,0.4275,melastigma,hdrr
15,8000001,9000000,8500825,42666,2592,1312,86,0.877,0.7117,0.5493,melastigma,hdrr
15,9000001,10000000,9501963,44669,2258,1117,37,0.9359,0.6675,0.5047,melastigma,hdrr
15,11000001,12000000,11502828,40468,2947,1171.5,73,0.8827,0.5721,0.4297,melastigma,hdrr
15,12000001,13000000,12498830,41639,5906,2555.5,114,0.9146,0.5866,0.465,melastigma,hdrr
15,13000001,14000000,13517589,44324,6143,2450,153,0.8824,0.5857,0.4375,melastigma,hdrr
15,14000001,15000000,14450944,38696,3802,1572.5,85,0.8974,0.5752,0.4406,melastigma,hdrr
15,15000001,16000000,15507022,39450,3705,1869,63,0.9348,0.7056,0.5519,melastigma,hdrr
15,16000001,17000000,16510903,35024,2403,1130.5,21,0.9635,0.6953,0.4905,melastigma,hdrr
15,17000001,18000000,17904819,2705,308,118,6.5,0.8956,0.5386,0.3828,melastigma,hdrr
15,18000001,19000000,18561998,33980,8116,4304,82.5,0.9624,0.6816,0.5387,melastigma,hdrr
15,19000001,20000000,19512947,33911,4275,2142,81.5,0.9267,0.6394,0.5428,melastigma,hdrr
15,20000001,21000000,20496455,37776,6225,2813.5,110,0.9247,0.6068,0.4829,melastigma,hdrr
15,21000001,22000000,21479959,36448,6668,3200.5,100.5,0.9391,0.6205,0.502,melastigma,hdrr
15,22000001,23000000,22498930,38255,7575,3519.5,141,0.923,0.6067,0.4816,melastigma,hdrr
15,23000001,24000000,23505022,38389,8804,3684,260,0.8682,0.5157,0.4103,melastigma,hdrr
