scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
15,1,1000000,744159,20410,679,445,7,0.969,0.8153,0.6863,melastigma,hdrr
15,1000001,2000000,1469460,47448,3639,1915,75.5,0.9241,0.7117,0.5796,melastigma,hdrr
15,2000001,3000000,2498235,45984,3357,1662.5,58,0.9326,0.6553,0.5268,melastigma,hdrr
15,3000001,4000000,3500156,45462,1703,775,33.5,0.9171,0.628,0.5079,melastigma,hdrr
15,4000001,5000000,4292763,10962,535,219.5,10.5,0.9087,0.5321,0.4336,melastigma,hdrr
15,5000001,6000000,5514160,43445,4085,1810,85,0.9103,0.669,0.4816,melastigma,hdrr
15,6000001,7000000,6493888,47205,4124,1868.5,70,0.9278,0.6876,0.4945,melastigma,hdrr
15,7000001,8000000,7509903,49777,2299,867.5,65.5,0.8596,0.5094,0.4356,melastigma,hdrr
15,8000001,9000000,8500825,42666,2666,1313.5,78,0.8879,0.7365,0.5657,melastigma,hdrr
15,9000001,10000000,9501963,44669,2356,1103.5,35.5,0.9377,0.6722,0.5078,melastigma,hdrr
15,11000001,12000000,11502828,40468,3005,1180,72.5,0.8842,0.5864,0.4393,melastigma,hdrr
15,12000001,13000000,12498830,41639,6010,2581,110,0.9182,0.6002,0.4749,melastigma,hdrr
15,13000001,14000000,13517589,44324,6258,2448.5,165,0.8737,0.5966,0.4424,melastigma,hdrr
15,14000001,15000000,14450944,38696,3853,1577,80.5,0.9029,0.5952,0.4531,melastigma,hdrr
15,15000001,16000000,15507022,39450,3744,1868,69,0.9288,0.702,0.5498,melastigma,hdrr
15,16000001,17000000,16510903,35024,2405,1142,23,0.9605,0.701,0.494,melastigma,hdrr
15,17000001,18000000,17904819,2705,301,117,5,0.918,0.5572,0.393,melastigma,hdrr
15,18000001,19000000,18561998,33980,8123,4298,81.5,0.9628,0.682,0.5383,melastigma,hdrr
15,19000001,20000000,19512947,33911,4282,2128,79,0.9284,0.6347,0.5395,melastigma,hdrr
15,20000001,21000000,20496455,37776,6248,2811,114.5,0.9217,0.6044,0.4802,melastigma,hdrr
15,21000001,22000000,21479959,36448,6680,3180.5,101,0.9384,0.6141,0.4977,melastigma,hdrr
15,22000001,23000000,22498930,38255,7592,3539,144,0.9218,0.6089,0.4831,melastigma,hdrr
15,23000001,24000000,23505022,38389,8753,3754,251.5,0.8744,0.5325,0.4224,melastigma,hdrr
15,24000001,25000000,24503190,38829,3552,1706,69,0.9223,0.5767,0.5005,melastigma,hdrr
15,25000001,26000000,25493801,40357,7119,4007,62,0.9695,0.6404,0.5748,melastigma,hdrr
15,26000001,27000000,26507622,43197,10012,4429.5,304,0.8716,0.5578,0.4742,melastigma,hdrr
15,27000001,28000000,27493764,41014,6420,2885,175.5,0.8853,0.5633,0.49370000000000003,melastigma,hdrr
15,28000001,29000000,28508444,41152,7740,3812.5,150.5,0.924,0.5994,0.5251,melastigma,hdrr
15,29000001,30000000,29500245,26345,3083,1608,57,0.9315,0.6477,0.5495,melastigma,hdrr
15,30000001,31000000,30164265,10050,530,334,9,0.9475,0.7541,0.6552,melastigma,hdrr
