scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
9,1,1000000,491183,31230,1586,1018.5,11.5,0.9777,0.857,0.7085,melastigma,hdrr
9,1000001,2000000,1493924,44998,2172,1008,27,0.9478,0.7481,0.5037,melastigma,hdrr
9,2000001,3000000,2492863,41461,5312,2268.5,120.5,0.8991,0.6364,0.4689,melastigma,hdrr
9,3000001,4000000,3514600,45990,8212,3503.5,185.5,0.8994,0.7106,0.4914,melastigma,hdrr
9,4000001,5000000,4441867,31755,6199,2671,121,0.9133,0.6291,0.4848,melastigma,hdrr
9,5000001,6000000,5490963,40323,3113,1367.5,60.5,0.9153,0.6592,0.4873,melastigma,hdrr
9,6000001,7000000,6497680,35668,4205,2045.5,75.5,0.9288,0.7161,0.5404,melastigma,hdrr
9,7000001,8000000,7512444,34813,10646,5725,174,0.941,0.6984,0.6081,melastigma,hdrr
9,8000001,9000000,8521287,37955,6718,4083.5,69,0.9668,0.8,0.6753,melastigma,hdrr
9,9000001,10000000,9525815,35057,6766,3711,127,0.9338,0.7413,0.6331,melastigma,hdrr
9,10000001,11000000,10504797,36477,5271,2989,72.5,0.9526,0.7647,0.6395,melastigma,hdrr
9,11000001,12000000,11506717,39397,8452,5336.5,107.5,0.9605,0.8282,0.7065,melastigma,hdrr
9,12000001,13000000,12513245,35902,3536,2108,58,0.9464,0.7984,0.6531,melastigma,hdrr
9,13000001,14000000,13518003,33116,8857,4519,166,0.9291,0.7514,0.5771,melastigma,hdrr
9,14000001,15000000,14483230,40341,7278,4555.5,72,0.9689,0.8238,0.6893,melastigma,hdrr
9,15000001,16000000,15493346,36909,7716,4544.5,70,0.9697,0.7872,0.6691,melastigma,hdrr
9,16000001,17000000,16497770,37134,6465,3927,78,0.961,0.8115,0.6849,melastigma,hdrr
9,17000001,18000000,17497236,35974,9815,4373,219.5,0.9044,0.6001,0.5071,melastigma,hdrr
9,18000001,19000000,18467309,32030,5486,2699,95.5,0.9317,0.6693,0.5432,melastigma,hdrr
9,19000001,20000000,19525586,37212,8843,4814,87.5,0.9643,0.8111,0.6184,melastigma,hdrr
9,20000001,21000000,20514044,39642,4759,2720,135,0.9054,0.7525,0.6542,melastigma,hdrr
9,21000001,22000000,21524747,44747,813,559.5,11,0.9614,0.8333,0.7321,melastigma,hdrr
9,22000001,23000000,22484003,43529,3303,1656,78,0.91,0.7575,0.6291,melastigma,hdrr
9,23000001,24000000,23520408,41979,9780,4622.5,229.5,0.9054,0.6695,0.5495,melastigma,hdrr
9,24000001,25000000,24502225,46146,3117,1487,37,0.9514,0.6686,0.5321,melastigma,hdrr
9,25000001,26000000,25532549,34009,2661,1174.5,51.5,0.916,0.573,0.4734,melastigma,hdrr
9,26000001,27000000,26497561,41857,3828,1832.5,107,0.8897,0.6278,0.5285,melastigma,hdrr
9,27000001,28000000,27491384,40916,4832,3191.5,88.5,0.946,0.811,0.7122,melastigma,hdrr
9,28000001,29000000,28411460,38161,3458,1242.5,90,0.8649,0.455,0.3762,melastigma,hdrr
9,29000001,30000000,29578181,47929,4711,1650.5,127.5,0.8566,0.4871,0.4064,melastigma,hdrr
9,30000001,31000000,30334062,27858,4412,1370.5,118,0.8415,0.449,0.3528,melastigma,hdrr
9,31000001,32000000,31481711,43168,351,162,4.5,0.9459,0.6262,0.5455,melastigma,hdrr
9,32000001,33000000,32487602,33707,2712,1292,65.5,0.9035,0.66,0.5218,melastigma,hdrr
23,1,1000000,543510,48971,1174,415.5,28.5,0.8716,0.5721,0.4273,melastigma,hdrr
23,1000001,2000000,1487865,46937,7523,3654.5,173.5,0.9094,0.6524,0.5231,melastigma,hdrr
23,2000001,3000000,2508016,46041,300,81,15,0.6875,0.4335,0.277,melastigma,hdrr
23,3000001,4000000,3502901,45456,1242,427.5,30.5,0.8668,0.4783,0.359,melastigma,hdrr
23,5000001,6000000,5507049,44969,5781,2618.5,107,0.9215,0.7356,0.5337,melastigma,hdrr
23,7000001,8000000,7490425,41546,4861,2291.5,98.5,0.9176,0.7456,0.5559,melastigma,hdrr
23,8000001,9000000,8495074,41997,3436,1569,75,0.9088,0.6643,0.5078,melastigma,hdrr
23,9000001,10000000,9522954,41851,1312,730.5,30.5,0.9198,0.7941,0.6308,melastigma,hdrr
23,10000001,11000000,10527598,34314,889,539.5,12,0.9565,0.8501,0.6758,melastigma,hdrr
23,11000001,12000000,11577012,40328,2895,1161.5,83,0.8666,0.5768,0.4546,melastigma,hdrr
23,12000001,13000000,12524647,35896,3881,2374.5,43.5,0.964,0.8789,0.6771,melastigma,hdrr
23,13000001,14000000,13466321,41582,4074,2652,46,0.9659,0.8107,0.7099,melastigma,hdrr
23,14000001,15000000,14495776,36337,3002,1504.5,49,0.9369,0.7338,0.5454,melastigma,hdrr
23,15000001,16000000,15510419,38185,4079,2101.5,80,0.9267,0.717,0.5954,melastigma,hdrr
23,16000001,17000000,16506994,38541,5843,2889,143,0.9057,0.6985,0.5639,melastigma,hdrr
23,17000001,18000000,17520528,41701,1543,725,40.5,0.8942,0.6415,0.5401,melastigma,hdrr
23,18000001,19000000,18394124,34179,8183,3743,204.5,0.8964,0.6461,0.4926,melastigma,hdrr
23,19000001,20000000,19535005,39885,1925,892.5,43.5,0.9071,0.6143,0.5312,melastigma,hdrr
23,20000001,21000000,20518792,42422,1261,477,37.5,0.8542,0.6705,0.4432,melastigma,hdrr
23,21000001,22000000,21491182,41862,2493,908.5,57.5,0.881,0.5986,0.431,melastigma,hdrr
23,22000001,23000000,22503308,43174,6309,1855,181,0.8222,0.5263,0.333,melastigma,hdrr
23,23000001,24000000,23439829,32770,4115,1768,72,0.9217,0.749,0.5027,melastigma,hdrr
