scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
18,1000001,2000000,1482580,42614,4295,1245,149.5,0.7856,0.3821,0.2795,melastigma,hdrr
18,2000001,3000000,2485680,72444,732,246,16,0.8779,0.4267,0.3511,melastigma,hdrr
18,3000001,4000000,3413667,56261,7532,2860.5,141,0.906,0.4615,0.3886,melastigma,hdrr
18,4000001,5000000,4510029,46421,4625,1990.5,62.5,0.9391,0.6939,0.4652,melastigma,hdrr
18,5000001,6000000,5507233,46364,7726,3491.5,144,0.9208,0.6262,0.4718,melastigma,hdrr
18,6000001,7000000,6561042,35472,6208,2568.5,199.5,0.8559,0.5444,0.4564,melastigma,hdrr
18,7000001,8000000,7487234,75735,5270,1101,264.5,0.6126,0.2992,0.175,melastigma,hdrr
18,8000001,9000000,8499879,43463,9367,3440,262.5,0.8582,0.6136,0.421,melastigma,hdrr
18,9000001,10000000,9494141,42537,2779,1646,36,0.9572,0.7111,0.6199,melastigma,hdrr
18,10000001,11000000,10497363,39919,4894,1915,189,0.8203,0.5439,0.4485,melastigma,hdrr
18,11000001,12000000,11489137,39470,3825,2151,59,0.9466,0.6777,0.5903,melastigma,hdrr
18,12000001,13000000,12507270,41194,8214,3644,156.5,0.9176,0.5978,0.4819,melastigma,hdrr
18,13000001,14000000,13444838,41077,4407,1690,128.5,0.8587,0.567,0.4315,melastigma,hdrr
18,14000001,15000000,14516905,39640,544,159,10,0.8817,0.3845,0.3293,melastigma,hdrr
18,15000001,16000000,15531760,45539,5927,2796,165,0.8886,0.6131,0.5076,melastigma,hdrr
18,16000001,17000000,16495605,54122,6475,3164,83.5,0.9486,0.7753,0.5236,melastigma,hdrr
18,17000001,18000000,17528529,44646,3065,1369.5,96,0.869,0.6469,0.4983,melastigma,hdrr
18,18000001,19000000,18526228,36757,5454,2351,142,0.8861,0.6237,0.4813,melastigma,hdrr
18,19000001,20000000,19496933,41983,511,255,12,0.9101,0.6845,0.5573,melastigma,hdrr
18,20000001,21000000,20416446,20326,1602,643.5,53,0.8478,0.5538,0.4422,melastigma,hdrr
18,21000001,22000000,21513987,40599,5651,2548.5,162.5,0.8801,0.6192,0.4814,melastigma,hdrr
18,22000001,23000000,22544708,49188,2849,949,72,0.859,0.4349,0.3298,melastigma,hdrr
18,26000001,27000000,26523487,57529,3638,1078.5,103.5,0.8249,0.4196,0.312,melastigma,hdrr
18,27000001,28000000,27456135,52775,4457,2167,104,0.9084,0.6116,0.5165,melastigma,hdrr
18,28000001,29000000,28496380,50805,3642,1543,75,0.9073,0.6246,0.4586,melastigma,hdrr
18,29000001,30000000,29477614,58256,4536,1782.5,103.5,0.8902,0.6087,0.3923,melastigma,hdrr
18,30000001,31000000,30449410,19495,1571,823.5,28,0.9342,0.7395,0.5548,melastigma,hdrr
15,1,1000000,744159,20410,672,443,7,0.9689,0.8192,0.6896,melastigma,hdrr
15,1000001,2000000,1469460,47448,3642,1906,77,0.9223,0.7098,0.5768,melastigma,hdrr
15,2000001,3000000,2498235,45984,3332,1673,57.5,0.9335,0.663,0.5346,melastigma,hdrr
15,3000001,4000000,3500156,45462,1723,768.5,33,0.9177,0.6157,0.5005,melastigma,hdrr
15,4000001,5000000,4292763,10962,533,220,10.5,0.9089,0.5251,0.4282,melastigma,hdrr
15,5000001,6000000,5514160,43445,4047,1796.5,82.5,0.9122,0.6544,0.4738,melastigma,hdrr
15,6000001,7000000,6493888,47205,4110,1878,65,0.9331,0.6924,0.4989,melastigma,hdrr
15,7000001,8000000,7509903,49777,2271,875,65,0.8617,0.4993,0.4283,melastigma,hdrr
15,8000001,9000000,8500825,42666,2549,1322,75,0.8926,0.7414,0.5686,melastigma,hdrr
15,9000001,10000000,9501963,44669,2282,1117,36,0.9376,0.6621,0.5024,melastigma,hdrr
15,11000001,12000000,11502828,40468,2939,1176.5,73.5,0.8824,0.578,0.4328,melastigma,hdrr
15,12000001,13000000,12498830,41639,5856,2571.5,109,0.9187,0.5963,0.4726,melastigma,hdrr
15,13000001,14000000,13517589,44324,6241,2450,158.5,0.8785,0.5973,0.4436,melastigma,hdrr
