scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
20,1,1000000,643975,23058,1445,731,31,0.9186,0.6462,0.52,melastigma,hdrr
20,1000001,2000000,1513757,44496,2482,1168,38,0.937,0.6703,0.5093,melastigma,hdrr
20,2000001,3000000,2545426,28170,892,388.5,17.5,0.9138,0.5783,0.4477,melastigma,hdrr
20,3000001,4000000,3511726,39217,3714,2038.5,57,0.9456,0.6699,0.5683,melastigma,hdrr
20,4000001,5000000,4476520,43302,3207,1704,70,0.9211,0.677,0.5637,melastigma,hdrr
20,5000001,6000000,5448891,33089,3066,1801,65,0.9303,0.7534,0.6463,melastigma,hdrr
20,6000001,7000000,6690054,31620,2549,1563,46.5,0.9422,0.7404,0.6471,melastigma,hdrr
20,7000001,8000000,7506059,41100,4500,2592.5,56,0.9577,0.6902,0.6085,melastigma,hdrr
20,8000001,9000000,8502192,39448,4154,2217.5,77,0.9329,0.6437,0.5563,melastigma,hdrr
20,9000001,10000000,9523584,43102,2661,1281,75,0.8894,0.6038,0.527,melastigma,hdrr
20,10000001,11000000,10493061,41044,5929,1783,284.5,0.7248,0.3731,0.289,melastigma,hdrr
20,11000001,12000000,11496946,43358,9274,4870.5,176,0.9302,0.6355,0.5509,melastigma,hdrr
20,12000001,13000000,12478186,43383,6043,3068,93.5,0.9409,0.5997,0.5348,melastigma,hdrr
20,13000001,14000000,13331626,25909,7418,3962,122,0.9403,0.6497,0.5619,melastigma,hdrr
20,14000001,15000000,14503648,40663,5548,3209.5,108,0.9349,0.7549,0.6342,melastigma,hdrr
20,15000001,16000000,15492867,37230,10837,4509.5,251,0.8945,0.5646,0.4394,melastigma,hdrr
20,16000001,17000000,16519968,37997,8695,4406.5,159,0.9303,0.6187,0.5326,melastigma,hdrr
20,17000001,18000000,17511858,40108,1707,636.5,46,0.8652,0.458,0.3926,melastigma,hdrr
20,18000001,19000000,18498286,40426,3391,1231.5,89,0.8652,0.5167,0.3808,melastigma,hdrr
20,19000001,20000000,19428154,32710,5210,1866,141,0.8595,0.4904,0.3594,melastigma,hdrr
20,20000001,21000000,20495241,44889,6397,3509,128.5,0.9293,0.6722,0.534,melastigma,hdrr
20,21000001,22000000,21506098,47320,6698,2301.5,174,0.8594,0.4474,0.3341,melastigma,hdrr
