scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
8,1,1000000,492851,16059,1221,599,34,0.8926,0.6363,0.5022,melastigma,hdrr
8,1000001,2000000,1498950,39253,4589,1696.5,129,0.8587,0.5537,0.4059,melastigma,hdrr
8,2000001,3000000,2462805,31681,3326,1197.5,83.5,0.8696,0.5198,0.3823,melastigma,hdrr
8,3000001,4000000,3499819,42312,3263,1566,54,0.9333,0.6091,0.502,melastigma,hdrr
8,4000001,5000000,4528430,42265,2920,1471,50,0.9343,0.5826,0.5211,melastigma,hdrr
8,5000001,6000000,5488924,36611,7275,2742.5,217.5,0.853,0.4997,0.3949,melastigma,hdrr
8,6000001,7000000,6493273,38429,5015,1835,153.5,0.8456,0.5169,0.3825,melastigma,hdrr
8,7000001,8000000,7510053,37774,8541,4130,172,0.92,0.618,0.5214,melastigma,hdrr
8,8000001,9000000,8488075,35646,5985,2665.5,148.5,0.8945,0.5562,0.4619,melastigma,hdrr
8,9000001,10000000,9506695,33528,8163,3574,160,0.9143,0.5657,0.4569,melastigma,hdrr
8,10000001,11000000,10507878,37306,6065,2480,126.5,0.9029,0.5332,0.4409,melastigma,hdrr
8,11000001,12000000,11545044,35385,1581,923.5,24,0.9493,0.7554,0.6243,melastigma,hdrr
8,12000001,13000000,12518037,39191,5778,3028.5,80,0.9485,0.6284,0.5568,melastigma,hdrr
8,13000001,14000000,13513706,42294,6638,2653.5,180.5,0.8726,0.5187,0.4136,melastigma,hdrr
8,14000001,15000000,14339317,28503,6931,2581.5,171,0.8757,0.4999,0.3874,melastigma,hdrr
8,15000001,16000000,15597374,36018,3520,1780,69.5,0.9248,0.6285,0.5238,melastigma,hdrr
8,16000001,17000000,16486113,44044,3396,2075,55.5,0.9479,0.7438,0.6495,melastigma,hdrr
8,18000001,19000000,18500296,43644,5621,3121,74,0.9537,0.7021,0.5901,melastigma,hdrr
8,19000001,20000000,19519165,45103,3108,1641,66,0.9227,0.6422,0.5539,melastigma,hdrr
8,20000001,21000000,20491352,38427,1868,700,62,0.8373,0.5133,0.4111,melastigma,hdrr
8,22000001,23000000,22491628,46422,1003,505,23,0.9129,0.6625,0.5661,melastigma,hdrr
8,23000001,24000000,23497004,48428,2841,1460.5,59,0.9223,0.7341,0.5632,melastigma,hdrr
8,24000001,25000000,24503948,45780,3948,1844,67,0.9299,0.6396,0.497,melastigma,hdrr
8,25000001,26000000,25489376,40475,988,336,26,0.8564,0.5436,0.365,melastigma,hdrr
13,1,1000000,486015,35505,1599,1069,7,0.987,0.8059,0.6915,melastigma,hdrr
13,1000001,2000000,1510269,58484,5429,2020.5,120,0.8879,0.518,0.3984,melastigma,hdrr
13,2000001,3000000,2480712,42962,2991,1388.5,52.5,0.9271,0.6221,0.4919,melastigma,hdrr
13,3000001,4000000,3498243,38948,940,426,21,0.906,0.5334,0.458,melastigma,hdrr
13,4000001,5000000,4510858,43203,3127,1203,92,0.8579,0.4945,0.4211,melastigma,hdrr
13,5000001,6000000,5491460,41549,8505,3041.5,208,0.872,0.5249,0.3975,melastigma,hdrr
13,6000001,7000000,6499756,41665,7262,3573,229,0.8795,0.6154,0.5168,melastigma,hdrr
13,7000001,8000000,7494910,40338,11219,4922.5,336.5,0.872,0.5818,0.4834,melastigma,hdrr
13,8000001,9000000,8512650,38024,8680,3194,217,0.8728,0.5376,0.4144,melastigma,hdrr
13,9000001,10000000,9519546,39548,11035,5462,147.5,0.9474,0.6795,0.5633,melastigma,hdrr
13,10000001,11000000,10503966,36173,4129,2315.5,39.5,0.9665,0.8192,0.6267,melastigma,hdrr
13,11000001,12000000,11492861,36627,4828,2316,69.5,0.9417,0.7366,0.54990000000000006,melastigma,hdrr
13,12000001,13000000,12499160,37538,7096,3206,149.5,0.9109,0.6026,0.5047,melastigma,hdrr
13,13000001,14000000,13250740,19998,2859,1337.5,45.5,0.9342,0.6235,0.5028,melastigma,hdrr
13,14000001,15000000,14503907,33403,7435,4610.5,106,0.9551,0.757,0.6546,melastigma,hdrr
13,15000001,16000000,15493518,35030,6208,4042.5,67,0.9674,0.7934,0.6909,melastigma,hdrr
