scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
22,1,1000000,579440,27240,2370,1095.5,32,0.9432,0.6785,0.4936,melastigma,hdrr
22,1000001,2000000,1506320,40887,4209,1859,66,0.9314,0.657,0.4581,melastigma,hdrr
22,2000001,3000000,2485769,42738,3818,1834,98,0.8986,0.6064,0.51,melastigma,hdrr
22,3000001,4000000,3481403,30525,6043,2660,123.5,0.9113,0.5709,0.4451,melastigma,hdrr
22,4000001,5000000,4516273,38539,7314,2805.5,197,0.8688,0.5436,0.4169,melastigma,hdrr
22,5000001,6000000,5560835,46551,8214,3629,135.5,0.928,0.6191,0.4552,melastigma,hdrr
22,6000001,7000000,6493406,40635,6449,3285,76.5,0.9545,0.6235,0.5354,melastigma,hdrr
22,7000001,8000000,7523221,33549,9749,4930,132,0.9478,0.6416,0.5215,melastigma,hdrr
22,8000001,9000000,8503022,36070,3879,1732,103,0.8877,0.5815,0.4885,melastigma,hdrr
22,9000001,10000000,9515922,36126,7405,4145.5,184,0.915,0.7636,0.6205,melastigma,hdrr
22,10000001,11000000,10432720,31757,2855,1147,123,0.8063,0.5394,0.4492,melastigma,hdrr
22,11000001,12000000,11543743,34252,4451,2041,177.5,0.84,0.6433,0.5259,melastigma,hdrr
22,12000001,13000000,12498236,32926,3025,1777,48,0.9474,0.7455,0.6232,melastigma,hdrr
22,13000001,14000000,13499638,31917,2271,1243,37,0.9422,0.7174,0.6054,melastigma,hdrr
22,14000001,15000000,14508182,34918,7207,3619.5,132,0.9296,0.6393,0.5387,melastigma,hdrr
22,15000001,16000000,15492683,40020,3847,2034,87.5,0.9175,0.7096,0.5864,melastigma,hdrr
22,16000001,17000000,16495734,35103,6006,3492,79,0.9558,0.7706,0.6194,melastigma,hdrr
22,17000001,18000000,17485803,42828,992,631,7.5,0.9765,0.8305,0.6886,melastigma,hdrr
22,18000001,19000000,18522593,46597,5254,2811,102,0.93,0.6475,0.565,melastigma,hdrr
22,19000001,20000000,19515717,41218,2545,1145,87,0.8588,0.5791,0.4921,melastigma,hdrr
22,20000001,21000000,20479748,43807,1107,381,29,0.8585,0.5234,0.3733,melastigma,hdrr
22,21000001,22000000,21494345,43969,3873,1299.5,116.5,0.8355,0.5202,0.3646,melastigma,hdrr
22,22000001,23000000,22529366,44085,4748,3110.5,53,0.9665,0.7905,0.6903,melastigma,hdrr
22,23000001,24000000,23476438,44260,2056,1267,33,0.9492,0.751,0.6406,melastigma,hdrr
22,24000001,25000000,24522750,43236,5355,2540.5,157.5,0.8832,0.603,0.4815,melastigma,hdrr
22,25000001,26000000,25474333,46262,1906,689.5,65,0.8277,0.5157,0.3834,melastigma,hdrr
22,26000001,27000000,26591199,36068,3875,1735,117,0.8737,0.6057,0.5037,melastigma,hdrr
22,27000001,28000000,27482669,47032,2645,1382,28,0.9603,0.7551,0.5621,melastigma,hdrr
22,28000001,29000000,28400712,32471,317,190,10,0.9,0.7438,0.6593,melastigma,hdrr
16,1,1000000,547513,40438,872,423.5,24.5,0.8906,0.6777,0.5833,melastigma,hdrr
16,1000001,2000000,1480681,38994,3306,1737.5,51,0.943,0.6894,0.5789,melastigma,hdrr
16,2000001,3000000,2507478,42514,7101,3780,131.5,0.9328,0.6863,0.6004,melastigma,hdrr
16,3000001,4000000,3510313,44380,2723,1375,35,0.9504,0.6634,0.5648,melastigma,hdrr
16,4000001,5000000,4502958,40134,4752,2164,105,0.9074,0.6199,0.515,melastigma,hdrr
16,5000001,6000000,5531525,35977,1883,934.5,36.5,0.9248,0.6531,0.5447,melastigma,hdrr
16,6000001,7000000,6485553,36485,1055,635,11,0.9659,0.7949,0.666,melastigma,hdrr
16,7000001,8000000,7474861,28019,872,362.5,30,0.8471,0.6982,0.4845,melastigma,hdrr
16,8000001,9000000,8507461,44446,1312,671,11.5,0.9663,0.8275,0.583,melastigma,hdrr
16,9000001,10000000,9665739,20300,824,438.5,12.5,0.9446,0.7373,0.571,melastigma,hdrr
16,10000001,11000000,10485977,39138,3509,1564.5,78.5,0.9044,0.6295,0.4926,melastigma,hdrr
16,11000001,12000000,11510519,40173,5947,2673,157,0.889,0.6187,0.5063,melastigma,hdrr
16,12000001,13000000,12500640,38652,8129,3398.5,258.5,0.8586,0.591,0.4732,melastigma,hdrr
16,13000001,14000000,13506574,36139,2564,1332,46,0.9332,0.6952,0.6072,melastigma,hdrr
16,14000001,15000000,14444118,33332,4806,2203,71.5,0.9371,0.6267,0.505,melastigma,hdrr
16,15000001,16000000,15593596,31729,8267,3213,208,0.8784,0.5169,0.4146,melastigma,hdrr
16,16000001,17000000,16510438,39284,6017,2630,125,0.9093,0.5808,0.4418,melastigma,hdrr
16,17000001,18000000,17451862,37876,8131,4839.5,97,0.9607,0.7198,0.6199,melastigma,hdrr
16,18000001,19000000,18496034,34065,4943,2695.5,74,0.9466,0.7004,0.5784,melastigma,hdrr
16,19000001,20000000,19493239,33159,7519,4458.5,66.5,0.9706,0.7854,0.6463,melastigma,hdrr
