scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
9,1,1000000,491183,31230,1448,997,10,0.9801,0.8789,0.7257,melastigma,hdrr
9,1000001,2000000,1493924,44998,1983,986.5,22.5,0.9554,0.7745,0.5183,melastigma,hdrr
9,2000001,3000000,2492863,41461,4948,2255,108,0.9086,0.6624,0.4863,melastigma,hdrr
9,3000001,4000000,3514600,45990,7706,3450.5,169,0.9066,0.7224,0.4996,melastigma,hdrr
9,4000001,5000000,4441867,31755,5807,2671.5,109.5,0.9213,0.6576,0.5038,melastigma,hdrr
9,5000001,6000000,5490963,40323,2911,1395.5,49,0.9322,0.6981,0.5123,melastigma,hdrr
9,6000001,7000000,6497680,35668,3864,2047.5,64.5,0.9389,0.7601,0.5701,melastigma,hdrr
9,7000001,8000000,7512444,34813,9864,5704,157.5,0.9463,0.7236,0.6296,melastigma,hdrr
9,8000001,9000000,8521287,37955,6211,4079,59.5,0.9712,0.8242,0.6956,melastigma,hdrr
9,9000001,10000000,9525815,35057,6306,3679.5,123,0.9353,0.7601,0.6496,melastigma,hdrr
9,10000001,11000000,10504797,36477,4949,2970,76.5,0.9498,0.7791,0.6507,melastigma,hdrr
9,11000001,12000000,11506717,39397,7965,5342.5,94,0.9654,0.8565,0.7295,melastigma,hdrr
9,12000001,13000000,12513245,35902,3365,2131,53,0.9515,0.845,0.6872,melastigma,hdrr
9,13000001,14000000,13518003,33116,8351,4461,139.5,0.9394,0.7651,0.5887,melastigma,hdrr
9,14000001,15000000,14483230,40341,6891,4533.5,68,0.9704,0.8372,0.7006,melastigma,hdrr
9,15000001,16000000,15493346,36909,7217,4538.5,57,0.9752,0.8044,0.6843,melastigma,hdrr
9,16000001,17000000,16497770,37134,6133,3901,76.5,0.9615,0.8136,0.6867,melastigma,hdrr
9,17000001,18000000,17497236,35974,9063,4372,195,0.9146,0.627,0.5295,melastigma,hdrr
9,18000001,19000000,18467309,32030,5055,2689,80.5,0.9419,0.7043,0.5685,melastigma,hdrr
9,19000001,20000000,19525586,37212,8325,4827.5,70,0.9714,0.8222,0.6284,melastigma,hdrr
9,20000001,21000000,20514044,39642,4530,2684,133,0.9056,0.7576,0.6587,melastigma,hdrr
9,21000001,22000000,21524747,44747,787,559.5,11,0.9614,0.854,0.745,melastigma,hdrr
9,22000001,23000000,22484003,43529,3161,1655,79,0.9089,0.7648,0.6345,melastigma,hdrr
9,23000001,24000000,23520408,41979,9099,4626.5,213,0.912,0.6871,0.5651,melastigma,hdrr
9,24000001,25000000,24502225,46146,2901,1484.5,38,0.9501,0.6876,0.5459,melastigma,hdrr
9,25000001,26000000,25532549,34009,2453,1156,47,0.9219,0.5987,0.492,melastigma,hdrr
9,26000001,27000000,26497561,41857,3617,1827,102.5,0.8938,0.6516,0.5479,melastigma,hdrr
9,27000001,28000000,27491384,40916,4675,3180.5,88,0.9462,0.8199,0.7193,melastigma,hdrr
9,28000001,29000000,28411460,38161,3164,1216.5,70,0.8912,0.4813,0.3987,melastigma,hdrr
9,29000001,30000000,29578181,47929,4295,1658.5,119.5,0.8656,0.5255,0.4371,melastigma,hdrr
9,30000001,31000000,30334062,27858,3759,1336,91.5,0.8718,0.5091,0.3954,melastigma,hdrr
9,31000001,32000000,31481711,43168,336,159.5,4.5,0.9451,0.6412,0.5556,melastigma,hdrr
9,32000001,33000000,32487602,33707,2486,1285,55.5,0.9172,0.7032,0.5577,melastigma,hdrr
15,1,1000000,744159,20410,661,433,8.5,0.9615,0.8554,0.7099,melastigma,hdrr
15,1000001,2000000,1469460,47448,3415,1864.5,61.5,0.9361,0.7608,0.6149,melastigma,hdrr
15,2000001,3000000,2498235,45984,3200,1650.5,51,0.9401,0.7056,0.565,melastigma,hdrr
15,3000001,4000000,3500156,45462,1674,765,34.5,0.9137,0.6533,0.524,melastigma,hdrr
15,4000001,5000000,4292763,10962,516,218.5,10.5,0.9083,0.5399,0.4402,melastigma,hdrr
15,5000001,6000000,5514160,43445,3813,1750,67.5,0.9257,0.7066,0.5042,melastigma,hdrr
