scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
6,1,1000000,500530,26996,2349,1199,50,0.9199,0.7212,0.5916,melastigma,hdrr
6,2000001,3000000,2519203,37276,2549,1711.5,36,0.9588,0.8777,0.7121,melastigma,hdrr
6,4000001,5000000,4496339,46113,2620,1602,36,0.956,0.7946,0.6518,melastigma,hdrr
6,5000001,6000000,5500346,43671,3191,1740.5,57,0.9366,0.733,0.5901,melastigma,hdrr
6,6000001,7000000,6501343,44374,1160,596,43,0.8654,0.6965,0.5614,melastigma,hdrr
6,7000001,8000000,7492245,43085,628,223,20,0.8354,0.5623,0.4052,melastigma,hdrr
6,8000001,9000000,8524866,46118,6570,3116,121,0.9252,0.625,0.5095,melastigma,hdrr
6,9000001,10000000,9448556,39742,3733,1562,156,0.8184,0.5657,0.4693,melastigma,hdrr
6,10000001,11000000,10490936,43213,3817,1456,121.5,0.846,0.5652,0.4478,melastigma,hdrr
6,11000001,12000000,11502556,39234,2468,1124,82,0.864,0.6419,0.5362,melastigma,hdrr
6,12000001,13000000,12478494,38245,2456,1252,109,0.8398,0.7319,0.604,melastigma,hdrr
6,13000001,14000000,13497923,34734,3893,2345.5,50.5,0.9578,0.8207,0.6869,melastigma,hdrr
6,14000001,15000000,14504846,36529,7425,4128,185,0.9142,0.7742,0.6295,melastigma,hdrr
6,15000001,16000000,15511570,31355,5060,2629.5,84,0.9381,0.7253,0.5546,melastigma,hdrr
6,16000001,17000000,16500467,35960,5905,3437,60,0.9657,0.7166,0.6115,melastigma,hdrr
6,17000001,18000000,17504887,33538,7849,3385,157,0.9113,0.6017,0.4793,melastigma,hdrr
6,18000001,19000000,18506718,33750,7986,3831.5,179.5,0.9105,0.6349,0.524,melastigma,hdrr
6,19000001,20000000,19490723,33908,7475,3387.5,120,0.9316,0.6371,0.5125,melastigma,hdrr
6,20000001,21000000,20490436,37317,3974,2265.5,47.5,0.9589,0.7,0.6186,melastigma,hdrr
6,21000001,22000000,21505690,35359,7278,3844.5,91.5,0.9535,0.6884,0.5737,melastigma,hdrr
6,22000001,23000000,22511005,41067,6824,3161.5,96.5,0.9408,0.6265,0.494,melastigma,hdrr
6,23000001,24000000,23492664,40269,10101,5038,182.5,0.9301,0.7678,0.5779,melastigma,hdrr
6,24000001,25000000,24456241,38965,8456,5885.5,34,0.9885,0.9052,0.7457,melastigma,hdrr
6,25000001,26000000,25506492,41253,8448,4669.5,212,0.9131,0.7583,0.6349,melastigma,hdrr
6,26000001,27000000,26488196,41677,5293,3496,98,0.9455,0.8321,0.7133,melastigma,hdrr
6,27000001,28000000,27509946,47204,2012,470,83,0.6998,0.28,0.2021,melastigma,hdrr
6,28000001,29000000,28502749,43638,8616,2671,257,0.8245,0.4665,0.3131,melastigma,hdrr
6,29000001,30000000,29493049,43871,2164,962,64,0.8752,0.599,0.4923,melastigma,hdrr
6,30000001,31000000,30478036,42314,7362,2976,160,0.898,0.5683,0.4395,melastigma,hdrr
6,31000001,32000000,31531037,28603,1715,785,33,0.9193,0.6043,0.4666,melastigma,hdrr
6,32000001,33000000,32118514,6733,670,376,12,0.9381,0.6383,0.5641,melastigma,hdrr
21,1,1000000,676069,22170,738,473,11,0.9545,0.8112,0.6963,melastigma,hdrr
21,1000001,2000000,1508242,35511,1708,776.5,23.5,0.9412,0.7467,0.525,melastigma,hdrr
21,3000001,4000000,3495688,47475,2322,1193,78,0.8773,0.7311,0.5958,melastigma,hdrr
21,4000001,5000000,4275591,14785,1091,732.5,3.5,0.9905,0.8401,0.7137,melastigma,hdrr
21,5000001,6000000,5539625,51697,1741,1207.5,3.5,0.9942,0.8202,0.7153,melastigma,hdrr
21,6000001,7000000,6459200,52883,4067,2319,70,0.9414,0.8068,0.6084,melastigma,hdrr
21,7000001,8000000,7493336,38413,6061,3120,210.5,0.8736,0.7316,0.5968,melastigma,hdrr
21,8000001,9000000,8504412,39908,8467,5437.5,117,0.9579,0.828,0.7097,melastigma,hdrr
21,9000001,10000000,9485462,41346,6752,3019.5,200.5,0.8755,0.6338,0.5166,melastigma,hdrr
21,10000001,11000000,10496986,44368,4149,1872.5,74,0.924,0.6202,0.4788,melastigma,hdrr
21,11000001,12000000,11496985,43683,4861,1915,144,0.8601,0.5916,0.4464,melastigma,hdrr
21,14000001,15000000,14482488,31957,571,425,4,0.9814,0.8561,0.7535,melastigma,hdrr
21,15000001,16000000,15491343,46829,4766,2315,99.5,0.9176,0.6867,0.5552,melastigma,hdrr
21,16000001,17000000,16484182,41540,5609,2925,65.5,0.9562,0.6843,0.5641,melastigma,hdrr
21,17000001,18000000,17506221,40480,8141,3311,216,0.8775,0.5809,0.4578,melastigma,hdrr
21,18000001,19000000,18514078,40162,7669,3528,148,0.9195,0.6273,0.505,melastigma,hdrr
21,19000001,20000000,19499584,38894,3921,2381,78,0.9366,0.8089,0.6755,melastigma,hdrr
21,20000001,21000000,20514947,37058,7005,3462.5,143,0.9207,0.6647,0.5476,melastigma,hdrr
21,21000001,22000000,21502997,37500,1764,1074.5,11,0.9797,0.7607,0.6725,melastigma,hdrr
