scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
17,1,1000000,529678,37883,988,520,15,0.9439,0.6956,0.5838,melastigma,hdrr
17,1000001,2000000,1500752,45574,4669,1873.5,167,0.8363,0.5935,0.4484,melastigma,hdrr
17,2000001,3000000,2468069,47575,5842,3125.5,92,0.9428,0.6329,0.5618,melastigma,hdrr
17,3000001,4000000,3485672,45976,3907,1521,91,0.8871,0.5224,0.3998,melastigma,hdrr
17,4000001,5000000,4495806,41290,6289,2434.5,162,0.8752,0.5455,0.4175,melastigma,hdrr
17,5000001,6000000,5494061,42012,1533,525,42,0.8519,0.5187,0.3656,melastigma,hdrr
17,6000001,7000000,6508495,39291,286,234,0,1,0.9141,0.8269,melastigma,hdrr
17,7000001,8000000,7493928,41227,1367,959,7,0.9855,0.8508,0.7295,melastigma,hdrr
17,8000001,9000000,8411656,32689,906,541.5,3,0.989,0.8411,0.6311,melastigma,hdrr
17,9000001,10000000,9488972,51255,1013,492,17,0.9332,0.7216,0.5502,melastigma,hdrr
17,10000001,11000000,10351752,16354,1278,752.5,7,0.9816,0.6692,0.5917,melastigma,hdrr
17,12000001,13000000,12491831,49729,2638,1543,61,0.9239,0.7515,0.6424,melastigma,hdrr
17,13000001,14000000,13500553,42080,3930,2563.5,31.5,0.9757,0.7662,0.6803,melastigma,hdrr
17,14000001,15000000,14497746,40217,4185,1672.5,115,0.8713,0.5715,0.4363,melastigma,hdrr
17,15000001,16000000,15507088,41426,5886,2515,115,0.9125,0.5867,0.4845,melastigma,hdrr
17,16000001,17000000,16509389,46570,9997,4049,293,0.865,0.5551,0.4619,melastigma,hdrr
17,17000001,18000000,17493632,42232,8573,3962.5,155,0.9247,0.641,0.5092,melastigma,hdrr
17,18000001,19000000,18490695,42924,7455,3856.5,149,0.9256,0.7525,0.6042,melastigma,hdrr
17,19000001,20000000,19484317,41981,10832,4341.5,315.5,0.8645,0.5932,0.4563,melastigma,hdrr
17,20000001,21000000,20572768,28710,5546,2850,113,0.9237,0.6712,0.5664,melastigma,hdrr
17,21000001,22000000,21497509,38241,995,505,13.5,0.9479,0.6332,0.5446,melastigma,hdrr
17,22000001,23000000,22435099,30365,3233,1785,34,0.9626,0.7299,0.6168,melastigma,hdrr
17,23000001,24000000,23496673,37415,4921,2696,58.5,0.9575,0.728,0.6055,melastigma,hdrr
17,24000001,25000000,24500256,36261,4102,1834.5,68.5,0.928,0.6496,0.4798,melastigma,hdrr
17,25000001,26000000,25488350,24039,4183,2017,72,0.9311,0.6704,0.5325,melastigma,hdrr
17,26000001,27000000,26339588,23851,3269,1926.5,42.5,0.9568,0.7953,0.6513,melastigma,hdrr
