scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
14,1,1000000,606355,20792,260,146.5,5,0.934,0.7638,0.6367,melastigma,hdrr
14,1000001,2000000,1499901,37024,1471,965,13,0.9734,0.8267,0.6664,melastigma,hdrr
14,2000001,3000000,2408993,33686,1594,917,43,0.9104,0.786,0.6324,melastigma,hdrr
14,3000001,4000000,3505443,42798,2834,1529,41,0.9478,0.7643,0.5679,melastigma,hdrr
14,4000001,5000000,4489152,40443,6924,3047,186,0.8849,0.65,0.4968,melastigma,hdrr
14,5000001,6000000,5485951,45683,1594,1209,4,0.9934,0.8601,0.7719,melastigma,hdrr
14,6000001,7000000,6491498,40740,6500,3731.5,110,0.9427,0.7703,0.6279,melastigma,hdrr
14,7000001,8000000,7480999,40932,4835,2705.5,36.5,0.9734,0.7986,0.5949,melastigma,hdrr
14,8000001,9000000,8500562,37783,3873,1396.5,106,0.8589,0.4989,0.3731,melastigma,hdrr
14,9000001,10000000,9474948,40466,6274,3051.5,140,0.9123,0.6258,0.5179,melastigma,hdrr
14,10000001,11000000,10574987,38875,3399,1815,45,0.9516,0.6595,0.5438,melastigma,hdrr
14,11000001,12000000,11519853,41898,7230,3342,172.5,0.9018,0.6334,0.5128,melastigma,hdrr
14,12000001,13000000,12489233,44083,6266,3433,112,0.9368,0.6566,0.5794,melastigma,hdrr
14,13000001,14000000,13493005,38307,10034,5583,254.5,0.9128,0.7248,0.6112,melastigma,hdrr
14,14000001,15000000,14492589,36480,8043,4672.5,163.5,0.9324,0.7126,0.5963,melastigma,hdrr
14,15000001,16000000,15502048,34714,5608,2925,71.5,0.9523,0.6377,0.5466,melastigma,hdrr
14,16000001,17000000,16496903,30005,5083,2794.5,92,0.9363,0.6796,0.5859,melastigma,hdrr
14,17000001,18000000,17520626,35520,9227,5407,240,0.915,0.772,0.654,melastigma,hdrr
14,18000001,19000000,18506193,33054,4862,2630.5,129,0.9065,0.7674,0.6159,melastigma,hdrr
14,19000001,20000000,19493872,38279,3957,2718,59,0.9575,0.8373,0.7453,melastigma,hdrr
14,20000001,21000000,20501068,34324,2579,1785,49,0.9466,0.8702,0.7499,melastigma,hdrr
14,21000001,22000000,21502135,38621,690,433,12,0.9461,0.7869,0.6609,melastigma,hdrr
14,22000001,23000000,22499162,41430,2998,1170.5,87.5,0.8609,0.5463,0.4037,melastigma,hdrr
14,23000001,24000000,23516173,53212,1138,652,15,0.955,0.8251,0.6487,melastigma,hdrr
14,24000001,25000000,24457955,49601,392,294,0,1,0.9484,0.7597,melastigma,hdrr
14,25000001,26000000,25500300,40375,2924,1621.5,33,0.9601,0.7336,0.5936,melastigma,hdrr
14,26000001,27000000,26500541,42024,1856,1134,19,0.967,0.7478,0.6278,melastigma,hdrr
14,27000001,28000000,27493979,43106,2719,1375,41,0.9421,0.7489,0.5513,melastigma,hdrr
14,28000001,29000000,28493611,40566,1999,739.5,40.5,0.8962,0.646,0.4289,melastigma,hdrr
14,29000001,30000000,29512523,41428,737,274,15,0.8962,0.6811,0.4433,melastigma,hdrr
16,1,1000000,547513,40438,850,420,25,0.8876,0.6497,0.5619,melastigma,hdrr
16,1000001,2000000,1480681,38994,3198,1738,54,0.9397,0.6806,0.5706,melastigma,hdrr
16,2000001,3000000,2507478,42514,6896,3804,133.5,0.9322,0.6715,0.5891,melastigma,hdrr
16,3000001,4000000,3510313,44380,2685,1376.5,35,0.9504,0.6421,0.5486,melastigma,hdrr
16,4000001,5000000,4502958,40134,4626,2171,98,0.9136,0.6142,0.5113,melastigma,hdrr
16,5000001,6000000,5531525,35977,1834,931,38,0.9216,0.6387,0.5343,melastigma,hdrr
16,6000001,7000000,6485553,36485,1046,648,14,0.9577,0.7722,0.6529,melastigma,hdrr
16,7000001,8000000,7474861,28019,872,362,28,0.8564,0.6865,0.4761,melastigma,hdrr
16,8000001,9000000,8507461,44446,1285,670,10,0.9706,0.8078,0.5724,melastigma,hdrr
16,9000001,10000000,9665739,20300,802,462,8,0.966,0.7579,0.5888,melastigma,hdrr
16,10000001,11000000,10485977,39138,3453,1563,80,0.9026,0.6195,0.4859,melastigma,hdrr
16,11000001,12000000,11510519,40173,5857,2688,164,0.885,0.6059,0.4975,melastigma,hdrr
16,12000001,13000000,12500640,38652,7971,3421,268,0.8547,0.578,0.4644,melastigma,hdrr
16,13000001,14000000,13506574,36139,2471,1350,49,0.9299,0.6935,0.6054,melastigma,hdrr
16,14000001,15000000,14444118,33332,4721,2173,81,0.9281,0.5942,0.4823,melastigma,hdrr
16,15000001,16000000,15593596,31729,8112,3238.5,208,0.8793,0.5133,0.4122,melastigma,hdrr
16,16000001,17000000,16510438,39284,5928,2617,135,0.9019,0.5751,0.4374,melastigma,hdrr
16,17000001,18000000,17451862,37876,8153,4754,114.5,0.953,0.7007,0.6045,melastigma,hdrr
16,18000001,19000000,18496034,34065,4924,2698,71,0.9487,0.7036,0.5806,melastigma,hdrr
16,19000001,20000000,19493239,33159,7313,4490.5,68,0.9702,0.7736,0.6381,melastigma,hdrr
16,20000001,21000000,20501593,36591,4884,2373,73,0.9403,0.5997,0.5213,melastigma,hdrr
16,21000001,22000000,21538013,47566,4323,1918,63.5,0.9359,0.5534,0.4828,melastigma,hdrr
16,22000001,23000000,22468835,34658,6577,3260,87.5,0.9477,0.6453,0.5254,melastigma,hdrr
16,23000001,24000000,23475792,38916,8131,4168,159.5,0.9263,0.6389,0.5227,melastigma,hdrr
16,24000001,25000000,24501430,42802,5679,2823.5,83.5,0.9426,0.6427,0.5237,melastigma,hdrr
16,25000001,26000000,25374129,39355,6805,2658,228.5,0.8417,0.6182,0.4409,melastigma,hdrr
16,26000001,27000000,26546963,38175,5906,3117.5,77,0.9518,0.6677,0.5482,melastigma,hdrr
16,27000001,28000000,27485711,39950,5029,1748,155,0.8371,0.4681,0.3672,melastigma,hdrr
16,28000001,29000000,28472060,54644,9330,2781.5,339.5,0.7824,0.4278,0.2817,melastigma,hdrr
16,29000001,30000000,29500630,46596,9248,4517.5,155.5,0.9334,0.6918,0.5118,melastigma,hdrr
16,30000001,31000000,30500415,44483,7486,3785.5,106.5,0.9453,0.714,0.5254,melastigma,hdrr
16,31000001,32000000,31476377,41468,4265,1712,111,0.8782,0.5775,0.4142,melastigma,hdrr
16,32000001,33000000,32390602,27278,742,446,9,0.9604,0.7867,0.6366,melastigma,hdrr
19,1,1000000,415332,39489,2274,960.5,48,0.9048,0.5512,0.4301,melastigma,hdrr
19,1000001,2000000,1624380,28490,2067,639,83,0.7701,0.422,0.2936,melastigma,hdrr
19,2000001,3000000,2478025,52050,3403,1091.5,73,0.8746,0.471,0.3339,melastigma,hdrr
19,3000001,4000000,3496810,46766,6037,1524.5,215,0.7528,0.3253,0.2527,melastigma,hdrr
19,4000001,5000000,4487194,44272,3537,956,132,0.7574,0.3398,0.2683,melastigma,hdrr
19,5000001,6000000,5532258,37765,7363,2688,199.5,0.8618,0.4802,0.3681,melastigma,hdrr
19,6000001,7000000,6503442,42032,9034,2875,298,0.8122,0.4425,0.3332,melastigma,hdrr
19,7000001,8000000,7502481,54047,3676,2085,44,0.9587,0.6719,0.5809,melastigma,hdrr
19,8000001,9000000,8544725,31395,5331,2774,111,0.9231,0.6852,0.5707,melastigma,hdrr
19,9000001,10000000,9416660,27012,5863,2642,109,0.9208,0.5957,0.4829,melastigma,hdrr
19,10000001,11000000,10530715,34448,4591,2751.5,79,0.9442,0.788,0.6574,melastigma,hdrr
19,11000001,12000000,11517728,36901,4501,2081,92.5,0.9149,0.6872,0.4934,melastigma,hdrr
19,12000001,13000000,12499019,37580,2186,954,43,0.9137,0.5808,0.4469,melastigma,hdrr
19,14000001,15000000,14496201,42028,7285,4437.5,163.5,0.9289,0.8016,0.6706,melastigma,hdrr
19,15000001,16000000,15498108,37717,3868,1752,107.5,0.8844,0.5999,0.4939,melastigma,hdrr
19,17000001,18000000,17568690,35332,1839,940,59.5,0.8809,0.6701,0.5575,melastigma,hdrr
19,18000001,19000000,18473589,40010,5297,3362,66,0.9615,0.8205,0.6902,melastigma,hdrr
19,19000001,20000000,19557868,37278,8258,4312.5,212.5,0.9061,0.7171,0.5849,melastigma,hdrr
19,20000001,21000000,20342833,28804,1076,670.5,18,0.9477,0.8078,0.694,melastigma,hdrr
19,22000001,23000000,22498714,40935,5735,1806.5,191,0.8088,0.4109,0.3175,melastigma,hdrr
19,23000001,24000000,23468728,33309,1129,625,35.5,0.8925,0.7289,0.6096,melastigma,hdrr
19,24000001,25000000,24596589,32843,3807,1974.5,137.5,0.8698,0.7216,0.59,melastigma,hdrr
19,25000001,26000000,25171063,15664,1441,956,11,0.9772,0.8422,0.7536,melastigma,hdrr
8,1,1000000,492851,16059,1211,583,38.5,0.8761,0.6193,0.4868,melastigma,hdrr
8,1000001,2000000,1498950,39253,4599,1694,127.5,0.86,0.5539,0.4046,melastigma,hdrr
8,2000001,3000000,2462805,31681,3343,1128.5,83,0.863,0.4832,0.3569,melastigma,hdrr
8,3000001,4000000,3499819,42312,3260,1575.5,56,0.9314,0.6125,0.504,melastigma,hdrr
8,4000001,5000000,4528430,42265,2957,1500,48,0.938,0.5868,0.5249,melastigma,hdrr
8,5000001,6000000,5488924,36611,7263,2730,216.5,0.853,0.4967,0.3937,melastigma,hdrr
8,6000001,7000000,6493273,38429,5010,1849,153,0.8472,0.5233,0.3865,melastigma,hdrr
8,7000001,8000000,7510053,37774,8558,4127,163.5,0.9238,0.6159,0.5201,melastigma,hdrr
8,8000001,9000000,8488075,35646,5982,2675,154,0.8911,0.5559,0.4627,melastigma,hdrr
8,9000001,10000000,9506695,33528,8157,3586,156,0.9166,0.5692,0.4591,melastigma,hdrr
8,10000001,11000000,10507878,37306,6069,2497.5,125,0.9047,0.5361,0.4441,melastigma,hdrr
8,11000001,12000000,11545044,35385,1575,921,23,0.9513,0.7572,0.6258,melastigma,hdrr
8,12000001,13000000,12518037,39191,5818,3054.5,80,0.949,0.6287,0.5572,melastigma,hdrr
8,13000001,14000000,13513706,42294,6551,2670.5,177,0.8757,0.5333,0.4229,melastigma,hdrr
8,14000001,15000000,14339317,28503,6951,2580.5,169.5,0.8767,0.499,0.3864,melastigma,hdrr
8,15000001,16000000,15597374,36018,3521,1798,69,0.9261,0.6347,0.5277,melastigma,hdrr
8,16000001,17000000,16486113,44044,3428,2075.5,60.5,0.9434,0.7328,0.6403,melastigma,hdrr
8,18000001,19000000,18500296,43644,5653,3130,79,0.9508,0.6986,0.5876,melastigma,hdrr
8,19000001,20000000,19519165,45103,3169,1658,67,0.9223,0.6355,0.5495,melastigma,hdrr
8,20000001,21000000,20491352,38427,1862,676,65,0.8246,0.4918,0.3956,melastigma,hdrr
8,22000001,23000000,22491628,46422,1007,519,23,0.9151,0.6792,0.582,melastigma,hdrr
8,23000001,24000000,23497004,48428,2840,1432,59,0.9209,0.7173,0.5518,melastigma,hdrr
8,24000001,25000000,24503948,45780,3904,1823,57,0.9394,0.6412,0.4992,melastigma,hdrr
8,25000001,26000000,25489376,40475,979,332,25,0.8599,0.5424,0.3642,melastigma,hdrr
11,1,1000000,530880,38455,1328,611.5,10,0.9678,0.7021,0.4836,melastigma,hdrr
11,1000001,2000000,1443245,26251,1150,535,16,0.9419,0.6012,0.4782,melastigma,hdrr
11,2000001,3000000,2518393,33476,7134,2765,174,0.8816,0.5369,0.4216,melastigma,hdrr
11,3000001,4000000,3359739,27258,5164,1727,123.5,0.8665,0.4684,0.3573,melastigma,hdrr
11,4000001,5000000,4484864,42900,8686,3856,220.5,0.8918,0.6145,0.4808,melastigma,hdrr
