scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
21,1,1000000,676069,22170,742,475,12,0.9507,0.799,0.6854,melastigma,hdrr
21,1000001,2000000,1508242,35511,1644,774,22,0.9447,0.7371,0.5207,melastigma,hdrr
21,3000001,4000000,3495688,47475,2310,1195.5,77,0.879,0.7173,0.5858,melastigma,hdrr
21,4000001,5000000,4275591,14785,1076,728,4,0.9891,0.8053,0.6856,melastigma,hdrr
21,5000001,6000000,5539625,51697,1733,1198,5,0.9917,0.8061,0.703,melastigma,hdrr
21,6000001,7000000,6459200,52883,4057,2316,62,0.9479,0.8093,0.6108,melastigma,hdrr
21,7000001,8000000,7493336,38413,6103,3137,213,0.8728,0.7295,0.5959,melastigma,hdrr
21,8000001,9000000,8504412,39908,8437,5413,119,0.957,0.823,0.7059,melastigma,hdrr
21,9000001,10000000,9485462,41346,6707,3020,199.5,0.8761,0.6299,0.5135,melastigma,hdrr
21,10000001,11000000,10496986,44368,4114,1868.5,69.5,0.9283,0.6167,0.4768,melastigma,hdrr
21,11000001,12000000,11496985,43683,4781,1898,143.5,0.8594,0.5733,0.4346,melastigma,hdrr
21,14000001,15000000,14482488,31957,566,426,4,0.9814,0.8573,0.7559,melastigma,hdrr
21,15000001,16000000,15491343,46829,4684,2339,99,0.9188,0.6709,0.546,melastigma,hdrr
21,16000001,17000000,16484182,41540,5470,2925,61.5,0.9588,0.6756,0.5582,melastigma,hdrr
21,17000001,18000000,17506221,40480,8007,3332,216,0.8782,0.5726,0.4523,melastigma,hdrr
21,18000001,19000000,18514078,40162,7600,3536,148,0.9197,0.6175,0.4979,melastigma,hdrr
21,19000001,20000000,19499584,38894,3914,2382,78,0.9366,0.8048,0.6719,melastigma,hdrr
21,20000001,21000000,20514947,37058,7001,3465.5,144.5,0.9199,0.6627,0.5461,melastigma,hdrr
21,21000001,22000000,21502997,37500,1772,1077,11,0.9798,0.7654,0.6761,melastigma,hdrr
21,22000001,23000000,22532701,31644,5461,3452.5,58,0.967,0.807,0.6787,melastigma,hdrr
21,23000001,24000000,23488312,36445,5281,3230,106,0.9365,0.7977,0.6755,melastigma,hdrr
21,24000001,25000000,24542108,47116,4919,2039,142,0.8698,0.5821,0.4547,melastigma,hdrr
21,25000001,26000000,25507233,37368,4334,1875,126.5,0.8736,0.5767,0.4718,melastigma,hdrr
21,26000001,27000000,26504512,39397,4795,1665,192,0.7932,0.5027,0.3791,melastigma,hdrr
21,27000001,28000000,27504578,42705,7644,3074,187,0.8853,0.5179,0.4214,melastigma,hdrr
21,28000001,29000000,28488429,38567,5911,3400.5,57,0.967,0.6648,0.5882,melastigma,hdrr
21,29000001,30000000,29494205,40819,4357,2234.5,92,0.9209,0.6066,0.5326,melastigma,hdrr
21,30000001,31000000,30528467,28797,6277,2632.5,112.5,0.918,0.5808,0.4289,melastigma,hdrr
21,31000001,32000000,31064867,4698,670,322,3,0.9815,0.6864,0.5223,melastigma,hdrr
16,1,1000000,547513,40438,832,434.5,23,0.8995,0.6925,0.597,melastigma,hdrr
16,1000001,2000000,1480681,38994,3218,1740.5,55,0.9387,0.6766,0.5697,melastigma,hdrr
16,2000001,3000000,2507478,42514,6924,3810,133,0.9325,0.6723,0.5894,melastigma,hdrr
16,3000001,4000000,3510313,44380,2673,1378.5,34.5,0.9512,0.6498,0.5548,melastigma,hdrr
16,4000001,5000000,4502958,40134,4651,2166,104.5,0.9079,0.6078,0.5059,melastigma,hdrr
16,5000001,6000000,5531525,35977,1842,943.5,39,0.9206,0.6458,0.5398,melastigma,hdrr
16,6000001,7000000,6485553,36485,1039,644.5,9,0.9725,0.7841,0.6603,melastigma,hdrr
16,7000001,8000000,7474861,28019,872,363,29,0.852,0.6869,0.4756,melastigma,hdrr
16,8000001,9000000,8507461,44446,1284,672.5,11,0.9678,0.8117,0.5742,melastigma,hdrr
16,9000001,10000000,9665739,20300,805,448,16,0.931,0.7176,0.5581,melastigma,hdrr
16,10000001,11000000,10485977,39138,3455,1562.5,76,0.9072,0.6198,0.4867,melastigma,hdrr
16,11000001,12000000,11510519,40173,5839,2682.5,161,0.8868,0.6094,0.4994,melastigma,hdrr
16,12000001,13000000,12500640,38652,7934,3435.5,272,0.8533,0.5847,0.4686,melastigma,hdrr
16,13000001,14000000,13506574,36139,2487,1332.5,46,0.9333,0.6764,0.5929,melastigma,hdrr
16,14000001,15000000,14444118,33332,4685,2158,76.5,0.9315,0.5971,0.4836,melastigma,hdrr
16,15000001,16000000,15593596,31729,8128,3243,200,0.8838,0.512,0.4117,melastigma,hdrr
16,16000001,17000000,16510438,39284,5968,2613.5,135,0.9018,0.5698,0.4338,melastigma,hdrr
16,17000001,18000000,17451862,37876,8100,4789.5,105.5,0.9569,0.7128,0.614,melastigma,hdrr
16,18000001,19000000,18496034,34065,4937,2696.5,80,0.9424,0.7009,0.5787,melastigma,hdrr
16,19000001,20000000,19493239,33159,7332,4464.5,62,0.9726,0.7672,0.6334,melastigma,hdrr
16,20000001,21000000,20501593,36591,4874,2370,79,0.9355,0.5991,0.5204,melastigma,hdrr
16,21000001,22000000,21538013,47566,4253,1895,60,0.9386,0.553,0.4806,melastigma,hdrr
16,22000001,23000000,22468835,34658,6612,3282,86.5,0.9486,0.646,0.5261,melastigma,hdrr
16,23000001,24000000,23475792,38916,8112,4187,165.5,0.924,0.6423,0.5256,melastigma,hdrr
16,24000001,25000000,24501430,42802,5705,2797.5,91.5,0.9367,0.6305,0.5151,melastigma,hdrr
16,25000001,26000000,25374129,39355,6747,2624.5,231,0.8382,0.6054,0.4354,melastigma,hdrr
16,26000001,27000000,26546963,38175,5878,3092,87,0.9453,0.6645,0.5453,melastigma,hdrr
16,27000001,28000000,27485711,39950,4999,1736.5,154.5,0.8366,0.4652,0.3659,melastigma,hdrr
16,28000001,29000000,28472060,54644,9363,2748,355,0.7712,0.4197,0.2761,melastigma,hdrr
