scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
24,1,1000000,592909,27348,2071,1143.5,28,0.9522,0.7778,0.5933,melastigma,hdrr
24,1000001,2000000,1511833,40416,3783,1776,129.5,0.8641,0.7098,0.539,melastigma,hdrr
24,2000001,3000000,2500573,40779,3871,1912.5,78,0.9216,0.7037,0.54,melastigma,hdrr
24,3000001,4000000,3491787,38530,4669,2308,82,0.9314,0.6451,0.512,melastigma,hdrr
24,4000001,5000000,4501848,39965,6593,2661.5,186,0.8694,0.5456,0.4348,melastigma,hdrr
24,5000001,6000000,5442925,36277,2277,1143,42,0.9291,0.6723,0.5495,melastigma,hdrr
24,6000001,7000000,6491967,28232,3917,2340.5,43,0.9639,0.7267,0.6181,melastigma,hdrr
24,7000001,8000000,7510853,35444,3490,1394,82,0.8889,0.5314,0.4194,melastigma,hdrr
24,8000001,9000000,8494851,38283,6649,3362,95,0.945,0.6572,0.5429,melastigma,hdrr
24,9000001,10000000,9531085,44497,2242,1006,35,0.9328,0.5359,0.4714,melastigma,hdrr
24,10000001,11000000,10397210,30512,3403,1155.5,99,0.8422,0.5299,0.3779,melastigma,hdrr
24,11000001,12000000,11434945,29535,5055,2239.5,118.5,0.8995,0.5823,0.4746,melastigma,hdrr
24,12000001,13000000,12500822,41238,8912,4240.5,283,0.8749,0.6596,0.538,melastigma,hdrr
24,13000001,14000000,13487951,37519,2780,1522,69,0.9133,0.781,0.6256,melastigma,hdrr
24,14000001,15000000,14502114,36675,9158,5371.5,156.5,0.9434,0.7517,0.6199,melastigma,hdrr
24,15000001,16000000,15495131,55092,3071,1230.5,59.5,0.9078,0.4619,0.3968,melastigma,hdrr
24,16000001,17000000,16512556,39178,3892,2211,47,0.9584,0.6499,0.5782,melastigma,hdrr
24,17000001,18000000,17471405,33764,2749,1598,50.5,0.9387,0.6697,0.5906,melastigma,hdrr
24,18000001,19000000,18495860,46203,2530,1250,35,0.9455,0.6224,0.5192,melastigma,hdrr
24,19000001,20000000,19491598,45628,3439,1121,114,0.8154,0.4718,0.3382,melastigma,hdrr
24,20000001,21000000,20507962,43436,2873,1409.5,46,0.9368,0.6084,0.5132,melastigma,hdrr
24,21000001,22000000,21499851,45235,2957,1589,52,0.9366,0.6816,0.5759,melastigma,hdrr
24,22000001,23000000,22420813,38898,1629,919.5,28,0.9409,0.6994,0.5797,melastigma,hdrr
22,1,1000000,579440,27240,2360,1091,36.5,0.9353,0.6784,0.491,melastigma,hdrr
22,1000001,2000000,1506320,40887,4240,1890,69,0.9296,0.6656,0.4617,melastigma,hdrr
22,2000001,3000000,2485769,42738,3829,1843,97,0.9,0.6078,0.5109,melastigma,hdrr
22,3000001,4000000,3481403,30525,6090,2643,129.5,0.9066,0.5731,0.4467,melastigma,hdrr
22,4000001,5000000,4516273,38539,7402,2770.5,187.5,0.8732,0.5507,0.422,melastigma,hdrr
22,5000001,6000000,5560835,46551,8192,3620,139,0.926,0.6159,0.4536,melastigma,hdrr
22,6000001,7000000,6493406,40635,6413,3324.5,82,0.9519,0.626,0.5365,melastigma,hdrr
22,7000001,8000000,7523221,33549,9771,4965,133,0.9478,0.6447,0.5238,melastigma,hdrr
22,8000001,9000000,8503022,36070,3863,1732.5,103.5,0.8873,0.5861,0.4917,melastigma,hdrr
22,9000001,10000000,9515922,36126,7421,4154.5,183.5,0.9154,0.7623,0.6196,melastigma,hdrr
22,10000001,11000000,10432720,31757,2860,1146.5,128,0.7991,0.5343,0.4445,melastigma,hdrr
22,11000001,12000000,11543743,34252,4478,2033,176,0.8407,0.6322,0.5181,melastigma,hdrr
22,12000001,13000000,12498236,32926,3040,1783.5,55.5,0.9396,0.7404,0.6189,melastigma,hdrr
22,13000001,14000000,13499638,31917,2255,1269,42,0.9359,0.7407,0.6221,melastigma,hdrr
22,14000001,15000000,14508182,34918,7245,3589,128,0.9311,0.6308,0.5321,melastigma,hdrr
22,15000001,16000000,15492683,40020,3886,2043,82.5,0.9224,0.7332,0.6043,melastigma,hdrr
22,16000001,17000000,16495734,35103,6082,3466,78.5,0.9557,0.7897,0.6327,melastigma,hdrr
22,17000001,18000000,17485803,42828,1013,631.5,8,0.975,0.8457,0.6996,melastigma,hdrr
22,18000001,19000000,18522593,46597,5289,2806.5,110,0.9246,0.6588,0.5735,melastigma,hdrr
