scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
7,1,1000000,519475,37450,1133,511,20.5,0.9229,0.6791,0.507,melastigma,hdrr
7,1000001,2000000,1505787,43276,8694,3212.5,193.5,0.8864,0.5639,0.4218,melastigma,hdrr
7,2000001,3000000,2492231,43020,7521,4047.5,128,0.9387,0.7272,0.6107,melastigma,hdrr
7,3000001,4000000,3516450,41312,5759,2228.5,156.5,0.8688,0.5172,0.4391,melastigma,hdrr
7,4000001,5000000,4294645,27310,2084,455,81,0.6978,0.3394,0.2316,melastigma,hdrr
7,5000001,6000000,5530792,42771,4458,1592.5,108,0.873,0.5809,0.4231,melastigma,hdrr
7,6000001,7000000,6510297,41207,11309,4916.5,346,0.8685,0.6107,0.4949,melastigma,hdrr
7,7000001,8000000,7357402,25989,5308,2186,172.5,0.8537,0.5705,0.4529,melastigma,hdrr
7,8000001,9000000,8459214,40540,9554,4838.5,114.5,0.9538,0.6776,0.5795,melastigma,hdrr
7,9000001,10000000,9483622,36364,7622,4182,113.5,0.9472,0.7236,0.6107,melastigma,hdrr
7,10000001,11000000,10500450,35231,7757,4806.5,65,0.9733,0.7726,0.6707,melastigma,hdrr
7,11000001,12000000,11505464,35076,9119,4887.5,118.5,0.9527,0.6841,0.5844,melastigma,hdrr
7,12000001,13000000,12498502,33769,7488,3411.5,150.5,0.9155,0.6275,0.5117,melastigma,hdrr
7,13000001,14000000,13501332,35166,6927,3522,125,0.9315,0.6451,0.5533,melastigma,hdrr
7,14000001,15000000,14510956,40093,6409,3178.5,95,0.942,0.6434,0.5312,melastigma,hdrr
7,15000001,16000000,15511989,35703,5277,2570,93,0.9302,0.6365,0.5504,melastigma,hdrr
7,16000001,17000000,16506770,36110,3558,1672.5,82,0.9065,0.6334,0.532,melastigma,hdrr
7,17000001,18000000,17500575,34954,7282,3287,137.5,0.9197,0.6911,0.5359,melastigma,hdrr
7,18000001,19000000,18475706,44462,2483,1444,64.5,0.9145,0.7846,0.661,melastigma,hdrr
7,19000001,20000000,19496373,38354,6548,3896,93.5,0.9531,0.81,0.6685,melastigma,hdrr
7,20000001,21000000,20477311,36226,6579,3062,134.5,0.9158,0.6327,0.539,melastigma,hdrr
7,21000001,22000000,21504687,35308,7582,3307,223,0.8737,0.5909,0.4824,melastigma,hdrr
7,22000001,23000000,22518471,38728,4036,1668,91.5,0.896,0.5878,0.467,melastigma,hdrr
7,23000001,24000000,23490023,44123,2164,1003.5,53,0.8997,0.6219,0.521,melastigma,hdrr
7,24000001,25000000,24484126,43827,6441,2321.5,203,0.8392,0.527,0.4082,melastigma,hdrr
