scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
3,1,1000000,543313,38021,574,271,17,0.8819,0.7135,0.5644,melastigma,hdrr
3,4000001,5000000,4535893,35297,3798,1690,105.5,0.8825,0.59,0.483,melastigma,hdrr
3,6000001,7000000,6463219,39021,2205,784,79,0.8169,0.6108,0.4226,melastigma,hdrr
3,7000001,8000000,7758713,14496,304,152,2.5,0.9676,0.6719,0.5892,melastigma,hdrr
3,8000001,9000000,8501426,44228,4050,2616,34,0.9743,0.8162,0.7182,melastigma,hdrr
3,9000001,10000000,9492870,48624,855,593.5,9.5,0.9685,0.8388,0.7787,melastigma,hdrr
3,10000001,11000000,10494375,42894,9172,4089,255,0.8826,0.6076,0.5047,melastigma,hdrr
3,11000001,12000000,11510284,42363,5544,2166,194,0.8356,0.5424,0.4459,melastigma,hdrr
3,12000001,13000000,12493362,39111,6921,4309,109,0.9507,0.7403,0.6474,melastigma,hdrr
3,13000001,14000000,13502650,41671,4740,2687,38,0.9721,0.6708,0.5813,melastigma,hdrr
3,14000001,15000000,14470030,41445,8181,4152.5,129,0.9397,0.6527,0.5357,melastigma,hdrr
3,15000001,16000000,15505999,39707,9200,6229.5,78.5,0.9751,0.8043,0.7116,melastigma,hdrr
3,16000001,17000000,16501306,37209,3941,2462,44,0.9649,0.7552,0.6689,melastigma,hdrr
3,17000001,18000000,17505065,36750,8977,5160.5,113,0.9571,0.8119,0.631,melastigma,hdrr
3,18000001,19000000,18491080,37069,5529,3198,70,0.9572,0.8135,0.6428,melastigma,hdrr
3,19000001,20000000,19506487,34527,9142,5878.5,113,0.9623,0.817,0.6937,melastigma,hdrr
3,20000001,21000000,20521667,25255,5454,2186,129,0.8886,0.5749,0.4327,melastigma,hdrr
3,21000001,22000000,21464986,30388,4048,2300,66,0.9442,0.6739,0.5938,melastigma,hdrr
3,22000001,23000000,22501180,37791,7998,4354,137.5,0.9388,0.6886,0.5793,melastigma,hdrr
3,23000001,24000000,23505789,38387,9410,4396.5,151.5,0.9334,0.629,0.5072,melastigma,hdrr
3,24000001,25000000,24468008,40560,8845,4188,203.5,0.9073,0.6222,0.4874,melastigma,hdrr
3,25000001,26000000,25500894,36304,8514,4931,140.5,0.9446,0.7469,0.6212,melastigma,hdrr
3,26000001,27000000,26497782,36261,9058,5338,121.5,0.9555,0.7447,0.6278,melastigma,hdrr
3,27000001,28000000,27503323,32982,8550,4909,87.5,0.965,0.6893,0.601,melastigma,hdrr
3,28000001,29000000,28477914,41913,6574,4207.5,87,0.9595,0.7868,0.6887,melastigma,hdrr
3,29000001,30000000,29531729,29532,3034,1541.5,58,0.9275,0.6355,0.5492,melastigma,hdrr
3,30000001,31000000,30518879,35790,6094,2486,141,0.8927,0.5411,0.4407,melastigma,hdrr
3,31000001,32000000,31496665,38381,6469,3278.5,96.5,0.9428,0.61,0.5394,melastigma,hdrr
3,32000001,33000000,32506504,41638,6735,2314.5,226.5,0.8217,0.466,0.3763,melastigma,hdrr
3,33000001,34000000,33468076,35222,4824,2116.5,110,0.9012,0.5832,0.4965,melastigma,hdrr
3,34000001,35000000,34480063,42997,3703,1475,102.5,0.87,0.5421,0.4599,melastigma,hdrr
3,35000001,36000000,35633026,30893,3838,1580,88.5,0.8939,0.61240000000000006,0.4605,melastigma,hdrr
3,36000001,37000000,36554085,47613,1171,610.5,19.5,0.9381,0.6426,0.5221,melastigma,hdrr
3,37000001,38000000,37466952,43115,2222,1314.5,20,0.97,0.7324,0.6129,melastigma,hdrr
3,38000001,39000000,38095863,7243,748,382,9,0.954,0.7152,0.5725,melastigma,hdrr
7,1,1000000,519475,37450,1100,510.5,22,0.9174,0.6624,0.4982,melastigma,hdrr
7,1000001,2000000,1505787,43276,8384,3255.5,191,0.8892,0.5507,0.4139,melastigma,hdrr
7,2000001,3000000,2492231,43020,7292,4117.5,123,0.942,0.7169,0.6025,melastigma,hdrr
7,3000001,4000000,3516450,41312,5512,2291.5,149,0.8779,0.4984,0.4266,melastigma,hdrr
7,4000001,5000000,4294645,27310,2041,459,86,0.6844,0.3218,0.2215,melastigma,hdrr
7,5000001,6000000,5530792,42771,4241,1687,82.5,0.9068,0.6057,0.4397,melastigma,hdrr
7,6000001,7000000,6510297,41207,11012,5002.5,355,0.8675,0.6037,0.4889,melastigma,hdrr
7,7000001,8000000,7357402,25989,5200,2204,170,0.8568,0.5622,0.4465,melastigma,hdrr
7,8000001,9000000,8459214,40540,9119,4901,121.5,0.9516,0.6668,0.5703,melastigma,hdrr
7,9000001,10000000,9483622,36364,7403,4219.5,109,0.9496,0.7125,0.6021,melastigma,hdrr
7,10000001,11000000,10500450,35231,7609,4795,64,0.9737,0.7539,0.6562,melastigma,hdrr
7,11000001,12000000,11505464,35076,8966,4877.5,123,0.9508,0.6685,0.5718,melastigma,hdrr
7,12000001,13000000,12498502,33769,7396,3446.5,148.5,0.9174,0.6147,0.5028,melastigma,hdrr
7,13000001,14000000,13501332,35166,6954,3526,123.5,0.9323,0.6389,0.548,melastigma,hdrr
7,14000001,15000000,14510956,40093,6451,3165,95,0.9417,0.6361,0.5259,melastigma,hdrr
7,15000001,16000000,15511989,35703,5260,2574.5,94,0.9295,0.6399,0.5519,melastigma,hdrr
7,16000001,17000000,16506770,36110,3484,1672,83,0.9054,0.615,0.5168,melastigma,hdrr
7,17000001,18000000,17500575,34954,7139,3307.5,144,0.9166,0.6752,0.5262,melastigma,hdrr
7,18000001,19000000,18475706,44462,2433,1465.5,68,0.9113,0.7711,0.6514,melastigma,hdrr
7,19000001,20000000,19496373,38354,6465,3919.5,93,0.9536,0.7984,0.6594,melastigma,hdrr
7,20000001,21000000,20477311,36226,6451,3081.5,142,0.9119,0.6217,0.5303,melastigma,hdrr
7,21000001,22000000,21504687,35308,7498,3316,219,0.8761,0.5791,0.4742,melastigma,hdrr
7,22000001,23000000,22518471,38728,3973,1671.5,91,0.8967,0.5727,0.4573,melastigma,hdrr
7,23000001,24000000,23490023,44123,2120,1011.5,55,0.8969,0.605,0.508,melastigma,hdrr
7,24000001,25000000,24484126,43827,6277,2410.5,199.5,0.8471,0.5432,0.4211,melastigma,hdrr
7,25000001,26000000,25497536,47611,1108,452.5,23,0.9033,0.6483,0.4764,melastigma,hdrr
7,26000001,27000000,26343480,22344,2151,844.5,50,0.8882,0.5376,0.4236,melastigma,hdrr
7,27000001,28000000,27501250,44739,2674,1210,55,0.913,0.6024,0.4836,melastigma,hdrr
7,28000001,29000000,28584209,35336,326,131,11,0.8451,0.5333,0.424,melastigma,hdrr
