scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
17,1,1000000,529678,37883,965,522,17,0.9369,0.7143,0.5976,melastigma,hdrr
17,1000001,2000000,1500752,45574,4680,1871,171,0.8325,0.5885,0.4447,melastigma,hdrr
17,2000001,3000000,2468069,47575,5736,3193,91,0.9446,0.6602,0.5854,melastigma,hdrr
17,3000001,4000000,3485672,45976,3899,1493.5,98,0.8768,0.5105,0.3909,melastigma,hdrr
17,4000001,5000000,4495806,41290,6266,2440,161.5,0.8758,0.5516,0.4208,melastigma,hdrr
17,5000001,6000000,5494061,42012,1549,517,43,0.8464,0.5048,0.3561,melastigma,hdrr
17,6000001,7000000,6508495,39291,278,233,0,1,0.9433,0.8473,melastigma,hdrr
17,7000001,8000000,7493928,41227,1372,961,7,0.9855,0.8503,0.7282,melastigma,hdrr
17,8000001,9000000,8411656,32689,914,553,3,0.9892,0.8462,0.6381,melastigma,hdrr
17,9000001,10000000,9488972,51255,1007,490,18,0.9291,0.7228,0.5517,melastigma,hdrr
17,10000001,11000000,10351752,16354,1279,767,10,0.9743,0.6795,0.6003,melastigma,hdrr
17,12000001,13000000,12491831,49729,2658,1558,58,0.9282,0.754,0.6447,melastigma,hdrr
17,13000001,14000000,13500553,42080,3933,2566,33,0.9746,0.7654,0.68,melastigma,hdrr
17,14000001,15000000,14497746,40217,4114,1670.5,107.5,0.8791,0.5646,0.4324,melastigma,hdrr
17,15000001,16000000,15507088,41426,5761,2535,113.5,0.9143,0.5859,0.4836,melastigma,hdrr
17,16000001,17000000,16509389,46570,9879,4074.5,294.5,0.8652,0.5471,0.4563,melastigma,hdrr
17,17000001,18000000,17493632,42232,8439,4008,154,0.926,0.634,0.5043,melastigma,hdrr
17,18000001,19000000,18490695,42924,7275,3930.5,150,0.9265,0.7409,0.5973,melastigma,hdrr
17,19000001,20000000,19484317,41981,10738,4340,316,0.8643,0.5825,0.45,melastigma,hdrr
17,20000001,21000000,20572768,28710,5480,2880.5,116,0.9226,0.667,0.5631,melastigma,hdrr
17,21000001,22000000,21497509,38241,980,507,14,0.9463,0.6262,0.541,melastigma,hdrr
17,22000001,23000000,22435099,30365,3119,1798,30,0.9672,0.7186,0.6071,melastigma,hdrr
17,23000001,24000000,23496673,37415,4808,2744.5,53,0.9621,0.727,0.6066,melastigma,hdrr
17,24000001,25000000,24500256,36261,3990,1841,67,0.9298,0.6491,0.4796,melastigma,hdrr
17,25000001,26000000,25488350,24039,4108,2012,73.5,0.9295,0.6527,0.5208,melastigma,hdrr
17,26000001,27000000,26339588,23851,3211,1940.5,48,0.9517,0.7775,0.6378,melastigma,hdrr
17,27000001,28000000,27550692,36148,6766,2750,121.5,0.9154,0.5103,0.4094,melastigma,hdrr
17,28000001,29000000,28503734,45139,5815,2840.5,53.5,0.963,0.7916,0.5072,melastigma,hdrr
17,29000001,30000000,29523359,42262,2774,1526,50,0.9365,0.6979,0.5644,melastigma,hdrr
17,30000001,31000000,30471203,36964,3833,1518,88,0.8904,0.5796,0.3947,melastigma,hdrr
17,31000001,32000000,31373232,27157,630,275,9,0.9366,0.6472,0.4543,melastigma,hdrr
18,1000001,2000000,1482580,42614,4457,1243.5,155,0.7783,0.4076,0.2932,melastigma,hdrr
18,2000001,3000000,2485680,72444,752,251.5,15.5,0.8839,0.4729,0.3845,melastigma,hdrr
18,3000001,4000000,3413667,56261,8107,3236.5,130,0.9228,0.5518,0.4579,melastigma,hdrr
18,4000001,5000000,4510029,46421,4741,1968,58.5,0.9423,0.7003,0.4692,melastigma,hdrr
18,5000001,6000000,5507233,46364,7859,3477.5,135.5,0.925,0.6404,0.4807,melastigma,hdrr
18,6000001,7000000,6561042,35472,6242,2546,201,0.8537,0.5512,0.461,melastigma,hdrr
18,7000001,8000000,7487234,75735,5707,1199.5,254,0.6505,0.3489,0.1991,melastigma,hdrr
18,8000001,9000000,8499879,43463,9491,3500,258,0.8627,0.6445,0.4375,melastigma,hdrr
18,9000001,10000000,9494141,42537,2832,1637.5,35.5,0.9576,0.7182,0.6261,melastigma,hdrr
18,10000001,11000000,10497363,39919,4922,1917,186,0.8231,0.5579,0.4586,melastigma,hdrr
18,11000001,12000000,11489137,39470,3886,2180,64,0.943,0.7022,0.6087,melastigma,hdrr
18,12000001,13000000,12507270,41194,8342,3611.5,149,0.9208,0.6075,0.4886,melastigma,hdrr
18,13000001,14000000,13444838,41077,4431,1675.5,138.5,0.8473,0.5852,0.4418,melastigma,hdrr
18,14000001,15000000,14516905,39640,543,157.5,8,0.9033,0.3968,0.34,melastigma,hdrr
18,15000001,16000000,15531760,45539,5934,2785.5,163,0.8894,0.6155,0.5085,melastigma,hdrr
18,16000001,17000000,16495605,54122,6448,3181,72.5,0.9554,0.7854,0.5301,melastigma,hdrr
18,17000001,18000000,17528529,44646,3071,1383,99,0.8664,0.6525,0.5022,melastigma,hdrr
18,18000001,19000000,18526228,36757,5434,2282.5,148,0.8782,0.6009,0.4664,melastigma,hdrr
18,19000001,20000000,19496933,41983,495,261,12,0.9121,0.7345,0.5929,melastigma,hdrr
18,20000001,21000000,20416446,20326,1604,646,48,0.8617,0.5635,0.4479,melastigma,hdrr
18,21000001,22000000,21513987,40599,5630,2538.5,163.5,0.879,0.6177,0.4809,melastigma,hdrr
18,22000001,23000000,22544708,49188,2803,999.5,72,0.8656,0.4728,0.3557,melastigma,hdrr
18,26000001,27000000,26523487,57529,3637,1047.5,103.5,0.8202,0.4089,0.3027,melastigma,hdrr
18,27000001,28000000,27456135,52775,4444,2118,111,0.9004,0.5976,0.5046,melastigma,hdrr
18,28000001,29000000,28496380,50805,3637,1543.5,90.5,0.8892,0.6171,0.4545,melastigma,hdrr
18,29000001,30000000,29477614,58256,4523,1813.5,170.5,0.8281,0.5903,0.3849,melastigma,hdrr
18,30000001,31000000,30449410,19495,1553,815,32,0.9244,0.7413,0.5533,melastigma,hdrr
19,1,1000000,415332,39489,2206,1088,34.5,0.9385,0.6796,0.5163,melastigma,hdrr
19,1000001,2000000,1624380,28490,1995,757.5,50.5,0.875,0.6032,0.3908,melastigma,hdrr
19,2000001,3000000,2478025,52050,3219,1251,62.5,0.9048,0.596,0.4125,melastigma,hdrr
19,3000001,4000000,3496810,46766,6063,1510.5,216,0.7498,0.3207,0.2488,melastigma,hdrr
19,4000001,5000000,4487194,44272,3509,945,126,0.7647,0.3386,0.2681,melastigma,hdrr
19,5000001,6000000,5532258,37765,7357,2685,201,0.8607,0.4801,0.3679,melastigma,hdrr
19,6000001,7000000,6503442,42032,9027,2864,288,0.8173,0.4432,0.3335,melastigma,hdrr
19,7000001,8000000,7502481,54047,3692,1968,46.5,0.9538,0.631,0.5456,melastigma,hdrr
19,8000001,9000000,8544725,31395,5332,2777,118.5,0.9181,0.6857,0.5702,melastigma,hdrr
19,9000001,10000000,9416660,27012,5777,2676,106,0.9238,0.6173,0.4979,melastigma,hdrr
19,10000001,11000000,10530715,34448,4612,2737.5,76,0.946,0.781,0.6511,melastigma,hdrr
19,11000001,12000000,11517728,36901,4505,2080.5,92.5,0.9149,0.6872,0.4938,melastigma,hdrr
19,12000001,13000000,12499019,37580,2172,948.5,44.5,0.9104,0.577,0.4462,melastigma,hdrr
19,14000001,15000000,14496201,42028,7299,4404,166,0.9274,0.7928,0.6637,melastigma,hdrr
19,15000001,16000000,15498108,37717,3858,1750,109,0.8827,0.6033,0.496,melastigma,hdrr
19,17000001,18000000,17568690,35332,1824,935.5,57,0.8851,0.6736,0.5616,melastigma,hdrr
19,18000001,19000000,18473589,40010,5324,3352,66,0.9614,0.812,0.6853,melastigma,hdrr
19,19000001,20000000,19557868,37278,8183,4348,215,0.9058,0.7073,0.5784,melastigma,hdrr
19,20000001,21000000,20342833,28804,1064,670,18,0.9477,0.7771,0.6708,melastigma,hdrr
19,22000001,23000000,22498714,40935,5588,1825.5,192,0.8097,0.4047,0.3134,melastigma,hdrr
19,23000001,24000000,23468728,33309,1104,621,34,0.8962,0.7315,0.6118,melastigma,hdrr
19,24000001,25000000,24596589,32843,3751,2013,137.5,0.8721,0.7224,0.5929,melastigma,hdrr
19,25000001,26000000,25171063,15664,1401,968.5,7,0.9856,0.8246,0.7351,melastigma,hdrr
12,1,1000000,504329,37218,1222,567.5,13.5,0.9535,0.7767,0.5355,melastigma,hdrr
12,1000001,2000000,1516428,43681,7845,3404.5,148.5,0.9164,0.6616,0.4869,melastigma,hdrr
12,2000001,3000000,2495596,45045,7764,3339,146.5,0.9159,0.7353,0.484,melastigma,hdrr
12,3000001,4000000,3504712,39732,7180,3168,203.5,0.8793,0.6635,0.4995,melastigma,hdrr
12,4000001,5000000,4490626,40237,7888,3371,151.5,0.914,0.723,0.4822,melastigma,hdrr
12,5000001,6000000,5524139,38143,2375,1459.5,55,0.9274,0.8369,0.7059,melastigma,hdrr
12,6000001,7000000,6489559,40794,6467,4175,54.5,0.9742,0.8387,0.7093,melastigma,hdrr
12,7000001,8000000,7472096,40109,5323,3217.5,75,0.9544,0.8015,0.6504,melastigma,hdrr
12,8000001,9000000,8499368,35686,7349,3907.5,174.5,0.9145,0.7442,0.5921,melastigma,hdrr
12,9000001,10000000,9485811,35237,5539,3886,56.5,0.9713,0.88,0.748,melastigma,hdrr
