scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,p1,p2
3,1,1000000,543313,38021,579,275,19,0.8707,0.7111,0.5602,melastigma,hdrr
3,4000001,5000000,4535893,35297,3683,1682,102,0.8857,0.5849,0.4784,melastigma,hdrr
3,6000001,7000000,6463219,39021,2155,774,74,0.8255,0.5816,0.4064,melastigma,hdrr
3,7000001,8000000,7758713,14496,278,152,4,0.9487,0.6549,0.5714,melastigma,hdrr
3,8000001,9000000,8501426,44228,3911,2673,38,0.972,0.8046,0.7105,melastigma,hdrr
3,9000001,10000000,9492870,48624,844,604,10,0.9674,0.8328,0.7722,melastigma,hdrr
3,10000001,11000000,10494375,42894,9117,4098,259,0.8811,0.6123,0.5082,melastigma,hdrr
3,11000001,12000000,11510284,42363,5487,2149,198,0.8313,0.5435,0.4468,melastigma,hdrr
3,12000001,13000000,12493362,39111,6941,4278,110.5,0.9496,0.7308,0.6397,melastigma,hdrr
3,13000001,14000000,13502650,41671,4737,2697,34,0.9751,0.6751,0.5837,melastigma,hdrr
3,14000001,15000000,14470030,41445,8079,4172.5,124,0.9423,0.6637,0.5451,melastigma,hdrr
3,15000001,16000000,15505999,39707,9164,6279.5,73,0.977,0.8136,0.72,melastigma,hdrr
3,16000001,17000000,16501306,37209,3903,2462,47,0.9625,0.7679,0.6795,melastigma,hdrr
3,17000001,18000000,17505065,36750,9115,5157,114.5,0.9566,0.828,0.6424,melastigma,hdrr
3,18000001,19000000,18491080,37069,5588,3176.5,73.5,0.9548,0.8249,0.6512,melastigma,hdrr
3,19000001,20000000,19506487,34527,9341,5846.5,112.5,0.9622,0.8328,0.7054,melastigma,hdrr
3,20000001,21000000,20521667,25255,5553,2177,127.5,0.8893,0.589,0.4418,melastigma,hdrr
3,21000001,22000000,21464986,30388,4121,2296.5,65.5,0.9445,0.6828,0.601,melastigma,hdrr
3,22000001,23000000,22501180,37791,8197,4316.5,133.5,0.94,0.7014,0.5888,melastigma,hdrr
3,23000001,24000000,23505789,38387,9611,4358.5,154,0.9317,0.6406,0.5151,melastigma,hdrr
3,24000001,25000000,24468008,40560,8988,4168,196.5,0.91,0.6338,0.4948,melastigma,hdrr
3,25000001,26000000,25500894,36304,8693,4913,134,0.9469,0.7596,0.6309,melastigma,hdrr
3,26000001,27000000,26497782,36261,9222,5300.5,124.5,0.9541,0.7506,0.6317,melastigma,hdrr
3,27000001,28000000,27503323,32982,8799,4879,87.5,0.9648,0.6996,0.6086,melastigma,hdrr
3,28000001,29000000,28477914,41913,6700,4181.5,85.5,0.9599,0.8009,0.6998,melastigma,hdrr
3,29000001,30000000,29531729,29532,3130,1526,57,0.928,0.642,0.554,melastigma,hdrr
3,30000001,31000000,30518879,35790,6181,2474,141,0.8922,0.5462,0.4441,melastigma,hdrr
3,31000001,32000000,31496665,38381,6369,3297.5,94.5,0.9443,0.6055,0.5366,melastigma,hdrr
3,32000001,33000000,32506504,41638,6757,2313.5,228,0.8206,0.4637,0.3748,melastigma,hdrr
3,33000001,34000000,33468076,35222,4823,2113,110.5,0.9006,0.5828,0.4959,melastigma,hdrr
3,34000001,35000000,34480063,42997,3698,1471.5,102.5,0.8698,0.5416,0.4597,melastigma,hdrr
3,35000001,36000000,35633026,30893,3826,1580,88,0.8945,0.6127,0.4614,melastigma,hdrr
3,36000001,37000000,36554085,47613,1221,598,18,0.9416,0.6477,0.5246,melastigma,hdrr
